,SP5448_04845
SRX1726505,-0.1937633162
SRX1726506,0.0939474037
SRX1726507,0.0998159125
SRX1726508,-2.3803980183
SRX1726509,-2.1899323168000002
SRX1726510,-1.0937554802
SRX1726511,-2.8965330788
SRX1726512,-2.8386022411000003
SRX1726513,-2.6097218186999998
SRX1081650,0.00037715270000000003
SRX1081651,-0.2986714083
SRX1081652,-0.0355670648
SRX1081653,-0.2672530678
SRX1081654,-0.1961165262
SRX1081655,0.1781602454
SRX1081656,-0.0338900117
SRX1081657,-0.4646210335
SRX1081658,-0.4141904401
SRX1081659,-0.0499098992
SRX1081660,0.194459983
SRX1081661,-0.048920271
SRX1081662,0.2357867857
SRX1081663,-0.20092510130000002
SRX1081664,0.1964289875
SRX1081665,0.3465059334
SRX1081666,-0.0443271093
SRX1081668,0.3785494963
SRX1081669,0.2823519907
SRX1081670,0.0933353615
SRX1081671,0.1484359972
SRX1081672,-1.2361834577
SRX1081673,-0.720617877
SRX1081674,-1.0102272547
SRX1081675,-1.0299551315
SRX1081676,-0.1703171281
SRX1081677,-0.9167583291
SRX1081678,-0.7995008225
SRX1081679,-0.9639390388
SRX1081680,-1.1247876066
SRX1081681,-1.1071751151
SRX1081682,-1.340950055
SRX1081683,-1.0333836226
SRX1081684,-0.8699852957
SRX1081685,-1.1581750585
SRX1081686,-1.3424375381
SRX1081687,-0.7906135911000001
SRX1081688,-2.2665698294
SRX1081689,-0.9864847909000001
SRX1081690,-0.6921197151
SRX1081691,-0.47926983580000004
SRX1081692,-0.662237567
SRX1962715,-0.120858935
SRX1962716,0.0307836615
SRX1962717,0.0900752735
SRX1962718,-0.0995979998
SRX1962719,-0.13571022500000002
SRX1962720,-0.13075829090000002
SRX1962721,-0.195161255
SRX4892146,-0.0604337413
SRX4892147,0.0649678469
SRX4892148,0.007523689300000001
SRX4892149,-0.0120577949
SRX4892150,-0.8298407470000001
SRX4892151,-0.8022299809000001
SRX4892152,-0.7678196577
SRX4892153,-0.7325089720000001
SRX4892154,-0.6189677895
SRX4892155,-0.5855878106
SRX4892156,-0.6616292753
SRX4892157,-0.6567373214000001
SRX4892158,-0.0023996291
SRX4892159,-0.0481736326
SRX4892160,0.0321369664
SRX4892161,-0.006629597
SRX7620814,0.14402837970000001
SRX7620815,-0.018132235
SRX7620816,0.0255457216
SRX7620817,-0.3657131454
SRX7620818,-0.3497339023
SRX7620819,-0.2525630683
SRX7620856,0.0453179872
SRX7620857,-1.5727551117
SRX7620858,0.2305960228
SRX7620859,-1.3256102766
SRX7620860,0.0116601112
SRX7620861,-1.6921301919
SRX7620862,-0.2674280327
SRX7620863,-1.1738845467
SRX7620864,0.1573837675
SRX7620865,-1.3085735703
SRX7620866,-0.0413976011
SRX7620867,-1.9139909149
SRX2161502,-0.0122754153
SRX2161503,0.0153321351
SRX2161504,-0.0030567199
SRX2161505,-0.3126226154
SRX2161506,-0.046744437800000004
SRX2161507,-0.0609366624
SRX2161508,-0.08518580810000001
SRX2161509,-0.2318536303
SRX2161510,-0.160536908
SRX2161511,-0.1426377504
SRX2161512,-0.3204140298
SRX2161513,-0.3018610818
SRX2161514,-1.1173673436
SRX2161515,-1.0711862317
SRX2161516,-0.985600318
SRX2161517,-0.06752534930000001
SRX2161518,-0.0714840384
SRX2161519,0.028729539800000002
SRX2161520,-0.9389595017000001
SRX2161521,-1.0369511364
SRX2161522,-0.9884673735
SRX2161523,0.2987072156
SRX2161524,0.0877368509
SRX2161525,0.0148063229
