,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-6.938893903907228e-18,0.19437855121023156,3.0,0.0,-0.21287344700000002,1.0,0.1680540331,2.0,0.0448194139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.3690833182000002,0.5575431542473619,3.0,3.0,-1.6615728652000001,4.0,-1.7195192948,5.0,-0.7261577946000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-2.0224875155333333,0.07646059120838167,3.0,6.0,-1.9876982043,7.0,-2.1101566322,8.0,-1.9696077101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,4.76191308607099e-12,0.19529370375042807,21.0,9.0,0.33585755840000003,10.0,0.0650085188,11.0,0.0723329503,12.0,-0.035075969400000004,13.0,-0.0042624666000000005,14.0,0.0840276321,15.0,-0.2461442641,16.0,-0.1931899485,17.0,-0.1406079752,18.0,-0.39207260460000004,19.0,-0.4507617084,20.0,-0.01908396,21.0,-0.0021478805,22.0,0.0491674074,23.0,0.0261553388,24.0,0.17276380500000002,25.0,0.1560083646,26.0,0.06630294390000001,27.0,0.26124732840000003,28.0,0.0323328079,29.0,0.1621421218
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.1799589155428571,0.3032496716137625,21.0,30.0,-1.1025513671,31.0,-1.5497741158,32.0,-1.3457973219000001,33.0,-1.3892548156,34.0,-1.0532887605,35.0,-1.0386673708,36.0,-0.9803961889,37.0,-1.158422289,38.0,-1.2391268586,39.0,-1.1368468947,40.0,-1.1609793729,41.0,-1.4704137696,42.0,-1.1910207237,43.0,-1.3289378326999999,44.0,-1.3709148015000001,45.0,-1.52025941,46.0,-1.5843154628,47.0,-1.3573015844,48.0,-0.5937134759,49.0,-0.40219701090000004,50.0,-0.8049577991
5,WT_vs_Del_ccpA__THY_None_WT_exponential,1.1564823173178713e-18,0.02023599642575221,3.0,51.0,0.0051085597,52.0,0.017192175900000002,53.0,-0.0223007356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.14012287095,0.13008808706502492,4.0,54.0,0.045637442,55.0,-0.2557976119,56.0,-0.1897464307,57.0,-0.1605848832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.06658389453532419,4.0,58.0,0.0155715144,59.0,-0.0107009098,60.0,-0.0828448854,61.0,0.0779742808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.1378107357,0.04133084614596031,4.0,62.0,-0.1964697886,63.0,-0.1043034942,64.0,-0.1141716026,65.0,-0.1362980574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.101144158925,0.07990823367158027,4.0,66.0,0.0170935345,67.0,-0.13855376260000002,68.0,-0.1255932925,69.0,-0.1575231151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
