,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,1.38213745805,0.8111502710913502,2.0,0.0,0.8085676008,1.0,1.9557073153000002,,,,,,,,
1,Fur__wt_dpd,0.9432388722,0.17738834704642534,2.0,2.0,1.0686713753000001,3.0,0.8178063691,,,,,,,,
2,Fur__wt_fe,0.6649694178000001,0.058730931600334706,2.0,4.0,0.6234403778000001,5.0,0.7064984578,,,,,,,,
3,Fur__delfur_dpd,1.2965949325000001,0.16581533640966098,2.0,6.0,1.1793457837,7.0,1.4138440813,,,,,,,,
4,Fur__delfur_fe2,1.26308899405,0.26471702129047714,2.0,8.0,1.0759057932,9.0,1.4502721949000001,,,,,,,,
5,Acid__wt_ph5,0.76752808605,0.432899699726177,2.0,10.0,0.4614217728,11.0,1.0736343993,,,,,,,,
6,Acid__delgadx_ph5,0.44228997045,0.1957045957299224,2.0,12.0,0.5806740172,13.0,0.3039059237,,,,,,,,
7,Acid__delgadw_ph5,1.0398018111,0.13630770891245655,2.0,14.0,0.9434177058000001,15.0,1.1361859164,,,,,,,,
8,Acid__delgade_ph5,1.10444998695,0.23725525127687977,2.0,16.0,0.9366851899,17.0,1.272214784,,,,,,,,
9,Oxidative__wt_pq,0.41045946885,0.580477347652127,2.0,18.0,0.0,19.0,0.8209189377,,,,,,,,
10,Oxidative__deloxyr_pq,0.8875326959500001,0.0590486057564545,2.0,20.0,0.8457790264,21.0,0.9292863655,,,,,,,,
11,Oxidative__delsoxr_pq,0.5556052421000001,0.17457804830107115,2.0,22.0,0.4321599203,23.0,0.6790505639000001,,,,,,,,
12,Oxidative__delsoxs_pq,0.6630910101,0.9377522995710951,2.0,24.0,0.0,25.0,1.3261820202,,,,,,,,
13,Nac/NtrC__wt_csn,0.375787044,0.531443134188895,2.0,26.0,0.0,27.0,0.751574088,,,,,,,,
14,Nac/NtrC__wt_cytd,0.9223118782999999,0.1352051337134296,2.0,28.0,1.0179163452,29.0,0.8267074114,,,,,,,,
15,Nac/NtrC__wt_gln,0.65344782115,0.10586530315037534,2.0,30.0,0.5785897474,31.0,0.7283058949,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,1.30399879015,1.074364422407625,2.0,32.0,2.0636891587,33.0,0.5443084216,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,0.6219205226,0.15540282786654536,2.0,34.0,0.731806916,35.0,0.5120341292,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,0.88600672015,0.35546156795191236,2.0,36.0,0.634657435,37.0,1.1373560053,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,0.323949578,0.4581338867326409,2.0,38.0,0.647899156,39.0,0.0,,,,,,,,
20,Misc__wt_no_te,0.8494225573,0.013215277025514414,2.0,40.0,0.8400779453,41.0,0.8587671693000001,,,,,,,,
21,Misc__bw_delcbl,0.5306979294,0.277061849373376,2.0,42.0,0.3347856169,43.0,0.7266102419,,,,,,,,
22,Misc__bw_delfabr,0.5452484516,0.21732907035925855,2.0,44.0,0.698923311,45.0,0.3915735922,,,,,,,,
23,Misc__bw_delfadr,0.5217915044,0.7379246222535405,2.0,46.0,0.0,47.0,1.0435830088,,,,,,,,
24,Misc__nitr_031,0.8790357599,,1.0,48.0,0.8790357599,,,,,,,,,,
25,Omics__wt_glu,0.4789641516,0.6773575990832431,2.0,49.0,0.0,50.0,0.9579283032,,,,,,,,
26,Omics__wt_gly,0.89092553125,0.23830827427115872,2.0,51.0,1.059434928,52.0,0.7224161345,,,,,,,,
27,Omics__wt_thr,3.11511070375,0.38390802149354986,2.0,53.0,3.3865746691,54.0,2.8436467384,,,,,,,,
28,Omics__bw_ac,1.4869045820500002,0.010210111318527046,2.0,55.0,1.4796849431,56.0,1.494124221,,,,,,,,
29,Omics__bw_fum,0.39838167465,0.5633967672909358,2.0,57.0,0.7967633493,58.0,0.0,,,,,,,,
30,Omics__bw_glc,0.67059014965,0.44876608709298155,2.0,59.0,0.3532646063,60.0,0.987915693,,,,,,,,
31,Omics__bw_pyr,1.4207799607,0.1676357450583236,2.0,61.0,1.5393163328,62.0,1.3022435886000001,,,,,,,,
32,OmpR__wt_nacl,1.6382175691,0.204627851761228,2.0,63.0,1.4935238275,64.0,1.7829113106999999,,,,,,,,
33,OmpR__bw_delompr_nacl,2.58164842205,0.2104830113497876,2.0,65.0,2.7304823867,66.0,2.4328144574,,,,,,,,
34,MinSpan__wt_ade,1.3830197353,,1.0,67.0,1.3830197353,,,,,,,,,,
35,MinSpan__wt_glc,1.16926013795,0.2984240983218546,4.0,68.0,1.2907106899,69.0,0.9442260429,70.0,0.9076707744,71.0,1.5344330446,,,,
