,ABUW_0833
SRX3737100,-0.6194977695
SRX3737101,-1.2176869295000001
SRX3737103,-1.6618334004
SRX3737104,0.0434243969
SRX3737105,0.0484815202
SRX3737106,0.1601073285
SRX3737107,-0.2520132455
SRX3737108,-0.7147406599
SRX3737109,-0.6185471687
SRX3737110,0.1280841053
SRX3737111,-0.9844080652
Abaum_0017,-0.0270341386
Abaum_0018,0.4897972521
Abaum_0019,0.5568213364
Abaum_0020,1.3889968793
Abaum_0021,0.7173694008
Abaum_0022,0.0100728623
Abaum_0023,0.0270341386
Abaum_0024,0.7244532041
Abaum_0025,0.7057654224000001
Abaum_0026,-0.23705003100000002
SRX3141471,0.0364923065
SRX3141472,0.1486663862
SRX3141473,-0.31120762750000003
SRX3141474,0.1625412414
SRX3141475,0.2248098517
SRX3141476,0.14423433530000002
SRX3141477,0.07688906420000001
SRX3141478,-0.3036080573
SRX3141479,-0.1837002103
SRX8944518,-0.1117742067
SRX8944519,-0.2518503727
SRX8944520,-0.2123452179
SRX8944521,0.1559220693
SRX8944522,0.32411942460000004
SRX8944523,-0.1062336847
SRX5930997,-0.1084111231
SRX5930998,0.030990724400000003
SRX5930999,0.0774203987
SRX5931001,0.6799942151
SRX5931002,0.582087996
SRX4488546,2.3788333971
SRX4488547,-0.5906540252
SRX4488548,0.8315329316000001
SRX4488549,-1.7881793718
SRX4488550,2.3911417471
SRX4488551,1.9170837610000002
SRX4488552,0.1314945843
SRX4488553,-0.0223748079
SRX4488554,0.48743138620000004
SRX4488555,-0.0127672207
SRX4488556,0.8463147074
SRX4488557,0.4335938683
SRX2568047,2.9185665504
SRX2568048,2.6233012635
SRX2568049,3.319996708
SRX2568050,0.7218531232000001
SRX2568051,0.6383805113000001
SRX2568052,0.5546646827
SRX2568053,3.9082814668
SRX2568054,1.5028168548
SRX2568055,2.3048118485
SRX2568056,0.7303632472
SRX2568057,0.7633571536
SRX2568058,1.0684974032
SRX2568059,-0.3219563279
SRX2568060,-0.0745140693
SRX2568061,0.1258154665
SRX2568062,-0.5356190245
SRX2568063,1.2864986272
SRX2568064,-0.7508796027
Abaum_0001,-0.4698290096
Abaum_0002,0.0616472528
Abaum_0003,1.4854520951
Abaum_0004,0.16502973070000002
Abaum_0005,1.0778889659
Abaum_0006,1.3559533114
Abaum_0007,0.4474012478
Abaum_0008,0.036356422900000004
Abaum_0009,0.20919295840000002
Abaum_0010,0.3003305144
Abaum_0011,-0.3170497225
Abaum_0012,0.3170497225
Abaum_0013,-0.3597236399
Abaum_0014,-0.0691451195
Abaum_0015,0.0874686961
Abaum_0016,-0.4750175005
ERX1221046,0.2392719788
ERX1221048,-0.0937499635
ERX1221049,-0.1455220153
ERX1221050,-0.1450047882
ERX1221052,-0.0022264424
ERX1221053,0.36781014170000004
ABNM035,0.8273339940000001
ABNM036,-0.8273339940000001
ABNM037,0.735939973
ABNM038,-0.8273339940000001
ABNM041,0.5341643970000001
ABNM042,-0.403795717
ABNM019,0.0110458469
ABNM020,-0.0110458469
ABNM021,0.0004818072
ABNM022,-0.1310720242
ABNM023,-0.1705304167
ABNM024,0.28999892
ABNM025,0.5817979772
ABNM026,0.2481949455
ABNM027,-0.1097266526
ABNM028,0.1097266526
ABNM029,-0.1895374908
ABNM030,-0.21484309410000002
ABNM031,-0.17359029650000002
ABNM032,-0.052141502900000004
ABNM033,-0.3593702515
ABNM034,-0.2454159857
ABNM001,-0.011978172
ABNM002,0.011978172
ABNM003,-0.5445035975
ABNM004,-0.079275022
ABNM005,-0.2674821442
ABNM006,0.379162685
ABNM007,-1.2965120348
ABNM008,0.5462501372
ABNM009,-0.8270203837000001
ABNM010,0.0561710595
ABNM043,-0.4728955535
ABNM044,0.4728955535
ABNM045,-0.7705964335000001
ABNM046,0.7340439955
ABNM047,0.1660490785
ABNM048,0.2690216465
ABNM011,0.2507877006
ABNM012,-0.2507877006
ABNM013,-0.8808529424
ABNM014,-0.2510171408
ABNM015,-0.5787194536
ABNM016,0.0230116273
ABNM017,-0.38351562310000004
ABNM018,-0.6289484952000001
