,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,-1.9193456580000006,0.6600793874678794,2.0,0.0,-2.3860922690000006,1.0,-1.4525990470000003
1,RichMedia__BHIN_Growth_Mid,-1.5122565165000004,1.7738126812972814,2.0,2.0,-0.2579815410000003,3.0,-2.7665314920000004
2,RichMedia__BHIN_Growth_Stat,-3.3394435965000007,0.1481898551788257,2.0,4.0,-3.4442296480000008,5.0,-3.2346575450000006
3,RichMedia__LBv2_Growth_Late,-0.13589120050000053,0.0165240580501769,2.0,6.0,-0.1242069270000003,7.0,-0.1475754740000008
4,RichMedia__LBv2_Growth_Mid,-4.440892098500626e-16,0.19049138062850007,2.0,8.0,0.1346977469999997,9.0,-0.1346977470000006
5,RichMedia__LBv2_Growth_Stat,-3.385776282,0.6272744821591283,2.0,10.0,-2.9422262420000007,11.0,-3.829326322
6,RichMedia__MHB_Rich_Mid,-1.4456711465000005,0.4284175552547556,2.0,12.0,-1.1427341880000004,13.0,-1.7486081050000006
7,RichMedia__NBO_Rich_Mid,0.02626984399999935,0.5975787578941679,2.0,14.0,0.4488218359999996,15.0,-0.3962821480000009
8,Carbon__M9Na_Arabinose_Mid,0.6317155364999998,0.1165795473799211,2.0,16.0,0.5492813479999992,17.0,0.7141497250000004
9,Carbon__M9Na_Galactose_Mid,-0.7330349070000004,0.14443332989767538,2.0,18.0,-0.6309051200000004,19.0,-0.8351646940000004
10,Carbon__M9Na_GlcNAcGrowth_Late,-0.787830456,0.08572029799839918,2.0,20.0,-0.8484438599999997,21.0,-0.7272170520000003
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.48116686399999997,0.2570798185458814,2.0,22.0,-0.2993839810000001,23.0,-0.6629497469999999
12,Carbon__M9Na_GlcNAcGrowth_Stat,-3.710387908,0.04279935195815338,2.0,24.0,-3.74065162,25.0,-3.680124196
13,Carbon__M9Na_GlcNAc_Mid,0.08448686849999999,0.2984321874921017,2.0,26.0,0.2955102920000003,27.0,-0.1265365550000003
14,Carbon__M9Na_Gluconate_Mid,-1.5425643730000003,0.16881438726933712,2.0,28.0,-1.6619341710000004,29.0,-1.423194575
