,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,Control__wt_glc,0.0,0.32628009296255533,2.0,0.0,-0.23071486630000002,1.0,0.23071486630000002,,,,,,,,
1,Fur__wt_dpd,1.8839872722500002,1.0339273293677034,2.0,2.0,2.6150842981,3.0,1.1528902464,,,,,,,,
2,Fur__wt_fe,1.7613936737,0.34475810809073015,2.0,4.0,2.0051744698,5.0,1.5176128776,,,,,,,,
3,Fur__delfur_dpd,6.529565977300001,0.0016411386948554708,2.0,6.0,6.5307264376,7.0,6.528405517,,,,,,,,
4,Fur__delfur_fe2,1.54777584195,0.035857090788259396,2.0,8.0,1.573130634,9.0,1.5224210499000002,,,,,,,,
5,Acid__wt_ph5,0.8368830926,0.02462511244876077,2.0,10.0,0.8542956766,11.0,0.8194705086,,,,,,,,
6,Acid__delgadx_ph5,1.24705609535,0.13562013517828272,2.0,12.0,1.3429540126,13.0,1.1511581781,,,,,,,,
7,Acid__delgadw_ph5,1.051441569,0.06437509257599808,2.0,14.0,1.0969616335,15.0,1.0059215045,,,,,,,,
8,Acid__delgade_ph5,1.12461510545,0.11317543471399324,2.0,16.0,1.2046422228,17.0,1.0445879881,,,,,,,,
9,Oxidative__wt_pq,-1.26489090675,0.5490661178478687,2.0,18.0,-0.8766425315,19.0,-1.6531392820000002,,,,,,,,
10,Oxidative__deloxyr_pq,-1.20874101515,0.35894661570646047,2.0,20.0,-0.9549274291000001,21.0,-1.4625546012,,,,,,,,
11,Oxidative__delsoxr_pq,-1.4024825216,0.10124009075386581,2.0,22.0,-1.3308949669,23.0,-1.4740700763,,,,,,,,
12,Oxidative__delsoxs_pq,-1.2373894974000001,0.1289222667996871,2.0,24.0,-1.3285513065,25.0,-1.1462276883,,,,,,,,
13,Nac/NtrC__wt_csn,-1.1956073453,0.18242765609395084,2.0,26.0,-1.0666115126,27.0,-1.324603178,,,,,,,,
14,Nac/NtrC__wt_cytd,0.6586741511,0.3158062127834228,2.0,28.0,0.43536543650000004,29.0,0.8819828657000001,,,,,,,,
15,Nac/NtrC__wt_gln,2.29055143075,0.029141428703911485,2.0,30.0,2.2699453289,31.0,2.3111575326000002,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,-1.97582591165,0.683962967288258,2.0,32.0,-2.4594607639,33.0,-1.4921910594,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,4.000799486,0.5853865570422204,2.0,34.0,3.5868686819,35.0,4.4147302901,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,3.048761856,0.30162248188613144,2.0,36.0,2.8354825537,37.0,3.2620411583,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,1.60647040635,0.08146178127911845,2.0,38.0,1.6640725843,39.0,1.5488682284,,,,,,,,
20,Misc__wt_no_te,2.0916317744999997,0.39801768132916654,2.0,40.0,2.373072776,41.0,1.810190773,,,,,,,,
21,Misc__bw_delcbl,1.8181371656,0.20982393911006478,2.0,42.0,1.6697692354,43.0,1.9665050958,,,,,,,,
22,Misc__bw_delfabr,1.8165332309,0.6039824740237197,2.0,44.0,2.243613334,45.0,1.3894531278,,,,,,,,
23,Misc__bw_delfadr,1.8858263504000001,0.0897788387681322,2.0,46.0,1.9493095761,47.0,1.8223431247000001,,,,,,,,
24,Misc__nitr_031,1.4545594903,,1.0,48.0,1.4545594903,,,,,,,,,,
25,Omics__wt_glu,0.8466636191,0.6401241428352056,2.0,49.0,1.2992997413,50.0,0.3940274969,,,,,,,,
26,Omics__wt_gly,3.3036881272,0.14046412217025075,2.0,51.0,3.4030112605,52.0,3.2043649939,,,,,,,,
27,Omics__wt_thr,2.6249315530499997,0.9244132413115028,2.0,53.0,1.9712726815,54.0,3.2785904246,,,,,,,,
28,Omics__bw_ac,-5.74172967675,0.28564633648551235,2.0,55.0,-5.5397472152,56.0,-5.9437121383000004,,,,,,,,
29,Omics__bw_fum,-5.9381053168,0.11919540109425797,2.0,57.0,-6.0223891932,58.0,-5.8538214404,,,,,,,,
30,Omics__bw_glc,-5.01749829575,0.22330004908882878,2.0,59.0,-4.8596013168,60.0,-5.1753952747,,,,,,,,
31,Omics__bw_pyr,-5.97319230815,0.07102369343103575,2.0,61.0,-5.9229709729,62.0,-6.0234136434,,,,,,,,
32,OmpR__wt_nacl,-3.8825609993,0.4885009950270458,2.0,63.0,-3.5371386331,64.0,-4.2279833655,,,,,,,,
33,OmpR__bw_delompr_nacl,-4.56347825135,0.28172167436398193,2.0,65.0,-4.364270945,66.0,-4.7626855577,,,,,,,,
34,MinSpan__wt_ade,3.887849158,,1.0,67.0,3.887849158,,,,,,,,,,
35,MinSpan__wt_glc,-0.0699802279,0.5977893301006656,4.0,68.0,0.2604291378,69.0,0.6053385948000001,70.0,-0.5495441736000001,71.0,-0.5961444706,,,,
36,MinSpan__wt_glc_anaero,-0.9264051793,0.9039261254537097,2.0,72.0,-1.5655774723,73.0,-0.2872328863,,,,,,,,
37,MinSpan__wt_trp,14.7829134548,,1.0,74.0,14.7829134548,,,,,,,,,,
