k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,0.012339942874386906,,,
7,Zinc - Steady,False,-0.009495593765750527,,,
6,Iron,False,0.004026571367867291,,,
10,Copper,False,-0.003973945234902203,,,
13,UC-6,False,0.0039172610873356465,,,
1,UC-2,False,0.0034732851060107353,,,
3,Cadmium,False,0.002116039805114269,,,
12,Zinc - Intermediate,False,-0.0018829144144722496,,,
8,Zinc - Fast,False,0.0014615162124391645,,,
2,UC-3,False,0.001133013116195798,,,
4,UC-4,False,-0.0008533194108167662,,,
0,UC-1,False,-0.000834337790729478,,,
11,Chromium,False,0.0008168204710818827,,,
9,UC-5,False,-2.676188405420833e-05,,,
14,UC-7,False,-1.0356489456171403e-05,,,
