,SP5448_03835
SRX1726505,0.0005635068
SRX1726506,-0.0317061029
SRX1726507,0.0311425961
SRX1726508,-2.4415472164
SRX1726509,-2.3563156317000002
SRX1726510,-0.7991006294
SRX1726511,-2.4549490445
SRX1726512,-2.3510243540999998
SRX1726513,-2.2468527799
SRX1081650,-0.0323173069
SRX1081651,-0.1432599787
SRX1081652,-0.1796636465
SRX1081653,0.0241574923
SRX1081654,-0.0554232447
SRX1081655,0.5206114062
SRX1081656,-0.218645737
SRX1081657,-0.0527564764
SRX1081658,0.0781276571
SRX1081659,-0.8608574533000001
SRX1081660,-0.5518683583
SRX1081661,-0.052713928800000004
SRX1081662,0.0653194785
SRX1081663,0.3812311493
SRX1081664,0.3960454082
SRX1081665,0.0447910607
SRX1081666,0.12395929160000001
SRX1081668,0.2966247023
SRX1081669,-0.0995808787
SRX1081670,0.1746205194
SRX1081671,0.1415988438
SRX1081672,-2.1085840202
SRX1081673,-2.100059078
SRX1081674,-2.3500688962
SRX1081675,-2.0358725026
SRX1081676,-1.367677578
SRX1081677,-1.7499382315
SRX1081678,-1.1917603197
SRX1081679,-1.8472195966
SRX1081680,-1.9498974691000002
SRX1081681,-1.8516288025
SRX1081682,-1.9891147337000001
SRX1081683,-2.4015102422
SRX1081684,-1.8382910943000002
SRX1081685,-2.2591288159
SRX1081686,-2.3334156029
SRX1081687,-2.0687313955
SRX1081688,-2.8662661728
SRX1081689,-2.2041125396
SRX1081690,-2.0467322053
SRX1081691,-1.8559744489
SRX1081692,-2.1199924354
SRX1962715,0.0195986777
SRX1962716,-0.0377279704
SRX1962717,0.0181292927
SRX1962718,-0.9232356416
SRX1962719,-0.8549975994000001
SRX1962720,-0.7301468431
SRX1962721,-0.6555406347
SRX4892146,0.1209325436
SRX4892147,-0.0454695539
SRX4892148,-0.0026629352
SRX4892149,-0.0728000545
SRX4892150,-0.07670709390000001
SRX4892151,-0.08436380610000001
SRX4892152,-0.074736525
SRX4892153,-0.20963903050000002
SRX4892154,-0.0312139404
SRX4892155,-0.0043204959000000005
SRX4892156,-0.047076468600000004
SRX4892157,-0.0015545236000000001
SRX4892158,0.0269918429
SRX4892159,-0.0046555594
SRX4892160,-0.0525546145
SRX4892161,-0.0696030787
SRX7620814,0.1091072482
SRX7620815,0.049975632400000004
SRX7620816,0.059107609000000005
SRX7620817,-1.478417038
SRX7620818,-1.3726625702
SRX7620819,-1.2311292188
SRX7620856,0.3176104565
SRX7620857,-2.8570639703
SRX7620858,0.14465444360000002
SRX7620859,-2.9206007018
SRX7620860,0.2194689206
SRX7620861,-3.2324179572
SRX7620862,-0.1060523481
SRX7620863,-1.066793839
SRX7620864,-0.0817043418
SRX7620865,-1.0495648791
SRX7620866,-0.030433799600000002
SRX7620867,-1.5891038461
SRX2161502,-0.0710914631
SRX2161503,-0.0093515073
SRX2161504,0.08044297040000001
SRX2161505,-0.2346659369
SRX2161506,-0.1065340689
SRX2161507,-0.0832864071
SRX2161508,-0.3243194779
SRX2161509,-0.13677419470000002
SRX2161510,-0.2413888077
SRX2161511,-0.38467078450000003
SRX2161512,-0.532470884
SRX2161513,-0.4159626944
SRX2161514,-1.8909652938
SRX2161515,-1.9659117761
SRX2161516,-1.9731233880999999
SRX2161517,-1.2404689602
SRX2161518,-1.3281754612
SRX2161519,-1.3431611514
SRX2161520,-1.7168679912
SRX2161521,-1.9414143531999999
SRX2161522,-1.7059954733
SRX2161523,-1.6152577737
SRX2161524,-1.7600384128000002
SRX2161525,-1.9755163008
