,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,Control__wt_glc,0.0,0.06164498101242263,2.0,0.0,-0.0435895841,1.0,0.0435895841,,,,,,,,
1,Fur__wt_dpd,-1.63764787005,0.2176616605086633,2.0,2.0,-1.4837378339,3.0,-1.7915579062,,,,,,,,
2,Fur__wt_fe,0.73914658915,0.007984269137578225,2.0,4.0,0.7447923200000001,5.0,0.7335008583,,,,,,,,
3,Fur__delfur_dpd,-1.3894104054,0.19123890634040577,2.0,6.0,-1.5246367329,7.0,-1.2541840779,,,,,,,,
4,Fur__delfur_fe2,0.4067698443,0.10444532433428325,2.0,8.0,0.48062384140000003,9.0,0.3329158472,,,,,,,,
5,Acid__wt_ph5,-0.20346271864999999,0.22079965049693162,2.0,10.0,-0.3595916488,11.0,-0.0473337885,,,,,,,,
6,Acid__delgadx_ph5,0.2525007419,0.1999521080292107,2.0,12.0,0.1111132504,13.0,0.3938882334,,,,,,,,
7,Acid__delgadw_ph5,0.1265870286,0.25980631424822076,2.0,14.0,-0.05712377800000001,15.0,0.31029783520000004,,,,,,,,
8,Acid__delgade_ph5,0.12044260289999999,0.25497757410480065,2.0,16.0,-0.059853768800000005,17.0,0.3007389746,,,,,,,,
9,Oxidative__wt_pq,-1.2556406953500001,0.5354583672845751,2.0,18.0,-1.6342669379,19.0,-0.8770144528,,,,,,,,
10,Oxidative__deloxyr_pq,0.48074465595000004,0.028909843737740873,2.0,20.0,0.4603023094,21.0,0.5011870025,,,,,,,,
11,Oxidative__delsoxr_pq,-0.7407817181,0.2834757298800651,2.0,22.0,-0.5403341072,23.0,-0.941229329,,,,,,,,
12,Oxidative__delsoxs_pq,-0.6442774742,0.003129675543892416,2.0,24.0,-0.6420644594,25.0,-0.6464904890000001,,,,,,,,
13,Nac/NtrC__wt_csn,-2.92791471535,0.09045519934439138,2.0,26.0,-2.8639532305,27.0,-2.9918762002,,,,,,,,
14,Nac/NtrC__wt_cytd,-1.77915996625,0.5427613830912326,2.0,28.0,-2.1629502208,29.0,-1.3953697117,,,,,,,,
15,Nac/NtrC__wt_gln,-2.03438926125,0.09983857902131377,2.0,30.0,-1.963792725,31.0,-2.1049857975,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,-2.35692106785,1.3893416065130646,2.0,32.0,-3.3393339392,33.0,-1.3745081965,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,-1.5871333236499998,0.10590268958295307,2.0,34.0,-1.6620178336,35.0,-1.5122488136999999,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,-2.3887886483500003,0.3897060736535367,2.0,36.0,-2.6643524557,37.0,-2.113224841,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,0.8118510754,0.4761527890243423,2.0,38.0,0.47516020940000003,39.0,1.1485419414,,,,,,,,
20,Misc__wt_no_te,-0.37616472095000003,0.4423222056012017,2.0,40.0,-0.6889337520000001,41.0,-0.0633956899,,,,,,,,
21,Misc__bw_delcbl,0.8689433028,0.1411730490442921,2.0,42.0,0.7691188825,43.0,0.9687677231,,,,,,,,
22,Misc__bw_delfabr,0.9492384478,0.5976819386328356,2.0,44.0,1.3718633996,45.0,0.5266134960000001,,,,,,,,
23,Misc__bw_delfadr,0.89699114005,0.47793658714869836,2.0,46.0,1.2349433418,47.0,0.5590389383000001,,,,,,,,
24,Misc__nitr_031,-0.5573986501,,1.0,48.0,-0.5573986501,,,,,,,,,,
25,Omics__wt_glu,1.4750969870500001,0.15396308668871125,2.0,49.0,1.3662286444,50.0,1.5839653297,,,,,,,,
26,Omics__wt_gly,2.03725159235,0.5915152497167955,2.0,51.0,2.4555160366,52.0,1.6189871481,,,,,,,,
27,Omics__wt_thr,-0.0246828704,0.8336363881433168,2.0,53.0,-0.6141528135000001,54.0,0.5647870727000001,,,,,,,,
28,Omics__bw_ac,-2.4897004409,0.130040389155512,2.0,55.0,-2.3977479999,56.0,-2.5816528819,,,,,,,,
29,Omics__bw_fum,-0.6866005912,0.4193564641006747,2.0,57.0,-0.9831303907000001,58.0,-0.39007079170000003,,,,,,,,
30,Omics__bw_glc,-0.66298656825,0.20935088870395965,2.0,59.0,-0.8110200013000001,60.0,-0.5149531352,,,,,,,,
31,Omics__bw_pyr,-1.53488723175,0.9996646363139814,2.0,61.0,-0.8280175885000001,62.0,-2.241756875,,,,,,,,
32,OmpR__wt_nacl,-1.4403052120500002,0.26264127822160543,2.0,63.0,-1.2545897832000001,64.0,-1.6260206409,,,,,,,,
33,OmpR__bw_delompr_nacl,-1.2259479818,0.08584384553368618,2.0,65.0,-1.2866487471,66.0,-1.1652472165,,,,,,,,
34,MinSpan__wt_ade,-2.0827158068,,1.0,67.0,-2.0827158068,,,,,,,,,,
35,MinSpan__wt_glc,-0.853658747775,0.3277003757479612,4.0,68.0,-0.7304698853,69.0,-0.969515196,70.0,-1.2404290623,71.0,-0.47422084750000004,,,,
36,MinSpan__wt_glc_anaero,-3.3225128311,1.242150327035656,2.0,72.0,-2.4441799116,73.0,-4.2008457506,,,,,,,,
37,MinSpan__wt_trp,-1.9301451151000002,,1.0,74.0,-1.9301451151000002,,,,,,,,,,
38,MinSpan__bw_delcra_glc,-1.5887492312,0.045627905513592144,2.0,75.0,-1.5564854298,76.0,-1.6210130326,,,,,,,,
39,MinSpan__bw_delcra_trp,-2.4324959628,,1.0,77.0,-2.4324959628,,,,,,,,,,
40,MinSpan__bw_delmntr,-1.0513702353,,1.0,78.0,-1.0513702353,,,,,,,,,,
41,MinSpan__bw_delnac_ade,-3.6242237399,,1.0,79.0,-3.6242237399,,,,,,,,,,
42,MinSpan__bw_delnac_glc,-1.3987710743,,1.0,80.0,-1.3987710743,,,,,,,,,,
43,Cra/Crp__wt_ac,-1.5906694318499999,0.4657196797029742,2.0,81.0,-1.9199829755,82.0,-1.2613558882,,,,,,,,
44,Cra/Crp__wt_fru,0.35966788670000005,0.06681273204695268,2.0,83.0,0.3124241508,84.0,0.4069116226,,,,,,,,
45,Cra/Crp__delcra_ac,-3.5175157485,0.22164034664893634,2.0,85.0,-3.6742391406,86.0,-3.3607923564,,,,,,,,
46,Cra/Crp__delcra_fru,-0.19816288075000002,0.13051790154682763,2.0,87.0,-0.10587278750000001,88.0,-0.29045297400000003,,,,,,,,
47,Cra/Crp__delcra_glc,0.32361866375000004,0.16252208974316415,2.0,89.0,0.208698192,90.0,0.4385391355,,,,,,,,
48,RpoB Knock-in__wt_031,-2.2414224679,,1.0,91.0,-2.2414224679,,,,,,,,,,
