,BSU_32610
SRX8138083,0.689567336592114
SRX8138084,-0.5449392001948454
SRX8138085,-0.14462813639726946
SRX8138086,0.055488660948540325
SRX8138087,-0.3003373611658651
SRX8138088,-0.38161017911120254
ERX4111143,-0.01167830147855442
ERX4111144,0.1341175937340382
ERX4111145,-0.2257182494962422
ERX4111146,-0.1075088505973174
ERX4111148,-0.23719702566368214
ERX4111149,0.12197932674018565
ERX4111150,0.011752646068175832
ERX4111151,0.011678301478553976
ERX4111152,-0.14394129219247187
ERX4111153,-0.02031390290323509
ERX4111154,0.0702711292984124
ERX4111156,-0.4720992214423802
ERX4111157,0.04049531860640965
ERX4111158,0.011888281242324885
SRX5577041,-0.14314466982830965
SRX5577042,0.03235769587466386
SRX5577043,0.1097277935237102
SRX5577044,0.001059180429934692
SRX5577045,-0.3074520515420653
SRX5577046,-0.3259610229459691
SRX5577047,-0.1291278655444632
SRX5577048,0.0676430346057666
SRX5577049,0.4890021865533818
SRX5577050,0.10646912324478564
SRX5577051,0.6013554816437914
SRX5577052,0.8546068161478173
SRX5577053,3.5346371388630136
SRX5577054,3.6665553411497367
SRX5577055,3.53706929520143
SRX5577056,3.762617912166976
SRX5577057,4.463586017953004
SRX5577058,4.953126785213356
SRX5577059,4.510955899531725
SRX5577060,3.8992752678093368
SRX5577061,3.5517636857026016
SRX5577062,3.8963627659300006
SRX5577063,3.279804682641437
SRX5577064,4.746207213077963
SRX5577065,1.040668350662358
SRX5577066,0.2046329539299654
SRX5577067,1.2527890381313425
SRX5577068,1.1103460951758786
SRX533166,-0.5126944317894804
SRX533171,0.5126944317894804
SRX533786,9.346673751111174
SRX533787,9.100159665075552
SRX533789,6.630501896829653
SRX533791,6.527972934011482
SRX533792,8.186331124490122
SRX533793,8.096227552577034
SRX533794,4.668625188678165
SRX533795,4.80564249034299
SRX4703435,0.09990974103285888
SRX4703436,0.18062007996822915
SRX4703437,-0.2805298210010876
SRX4703438,0.7743887298806098
SRX4703439,0.8516822479082586
SRX4703440,0.7931130950546801
SRX6902408,-0.1339130316566255
SRX6902409,0.006362699762172852
SRX6902410,0.07434438410449751
SRX6902411,-0.6134047071073621
SRX6902412,-0.8954193406329072
SRX6902413,-0.8506393819219156
SRX6902414,0.039487786564487586
SRX6902415,-0.039487786564485816
SRX5278698,0.6266785362226641
SRX5278699,-0.147586579772518
SRX5278700,-0.4790919564501457
SRX5278701,0.5764710297452611
SRX5278702,0.4486712525336527
SRX5278703,0.6048345468540344
SRX5278704,3.2305692579980536
SRX5278705,3.185365587371332
SRX5278707,-0.2674093217796352
SRX5278708,0.5336541522415335
SRX5278709,-0.5487337629120006
SRX5278710,8.129573539876272
SRX5278711,7.7278044799947185
SRX5278713,5.861193068131639
SRX5278714,5.221961027924042
SRX5278715,3.7946345423928367
SRX5278716,-0.2011197454486222
SRX5278717,-0.047886187796253976
SRX5278718,-0.16072254789496054
SRX5278719,0.7514506045715691
SRX5278720,0.7677989573575359
SRX5278721,0.3207277174244489
SRX1254783,3.1919928518136964
SRX1254784,2.320103007059247
SRX1254785,2.587858495957586
SRX1254786,1.3601237444919618
SRX1473807,0.08522579255371188
SRX1473808,-0.016676916915433267
SRX1473809,-0.06854887563827816
SRX7520944,-0.004794371505694173
SRX7520945,0.06754802506677304
SRX7520946,-0.09469373676832582
SRX7520947,0.031940083207245167
SRX7520948,0.6851517657401311
SRX7520949,0.6995871471103454
SRX7520950,-0.13410323757199727
SRX7520951,-0.1298989485158124
SRX959206,-5.492891460739052
SRX959207,-5.338536136826175
SRX959208,-5.480905932663148
SRX959209,-4.244507539720576
SRX959210,-4.7858517215428495
SRX959211,-4.5572237926001575
SRX959212,0.0146503165944889
SRX959213,-0.056262727400024914
SRX959214,0.17637668994865052
SRX959215,0.2945267432550249
SRX959216,-0.2980429951098804
SRX959217,-0.13124802728825902
SRX3269802,0.3247583073117997
SRX3269803,-0.3247583073118001
SRX3269804,-0.8774202319308415
SRX3269805,-0.5209240833401143
SRX3269806,-0.9982620672335476
SRX3269807,3.927829626009761
SRX3269808,1.819796435013256
SRX3269809,2.742178317694129
