,PSPTOB0063
SRX1828913,0.3202151889
SRX1828914,-0.6199990823
SRX1828915,-0.19946982900000002
SRX1828916,-0.4633435916
SRX1828917,-0.1207453599
SRX1828918,-1.0471445615
SRX3983989,0.7006489534
SRX3983990,0.0780169207
SRX3983993,0.1613602995
SRX3983994,0.3109479921
SRX3983995,0.6526946021000001
SRX3983996,0.1478893551
SRX3983997,0.2331887458
SRX3983998,0.41274454780000003
SRX3983999,0.4551605447
SRX3984000,0.6874582712
SRX3984001,0.4513034124
SRX3984002,0.5691106871
SRX3984003,0.4248849402
SRX3984004,0.5763911863
SRX3984005,1.1350384792
SRX3984006,1.1527516576
SRX3984007,0.0456966445
SRX3984008,0.31550796740000003
SRX3984009,0.0687949232
SRX3984010,0.6552904526000001
SRX3984011,0.5629324952
SRX3984012,0.4484949147
SRX3984013,0.8638449299000001
SRX3984014,0.7210003504
SRX3984015,0.47530204600000003
SRX3984016,0.6723334972
SRX3984017,0.835150316
SRX3984019,0.3450461481
SRX3984020,0.6613854091
SRX3984021,1.0734959925
SRX3984022,1.0567818238
SRX3984023,-0.1634491088
SRX3984024,0.7352116772
SRX3984025,0.6069356036
SRX3984026,1.2528767716
SRX3984027,0.3977166668
SRX3984028,0.6904877152000001
SRX3984029,0.8476737508000001
SRX3984031,0.7751552956000001
SRX3984032,0.5157535615000001
SRX3984034,-0.1192462775
SRX3984035,-0.9122783568
SRX3984036,0.9221266955
SRX3984037,0.6387077383
SRX3984038,1.0792925786
SRX3984039,1.6427456193
SRX3984040,0.6914163833
SRX3984041,1.0423325464
SRX3984042,-0.0132138294
SRX3984043,-0.1819829672
SRX3984045,0.8696023043000001
SRX3984046,0.2163889044
SRX3984047,1.1902360195
SRX3984048,0.8505032176
SRX3984049,0.3379690031
SRX3984050,1.0566866552
SRX3984051,1.3371739706
SRX3984052,0.42333914800000005
SRX3984056,0.7470525402
SRX3984057,0.1364002201
SRX3984058,0.9066645950000001
SRX3984059,0.5742786976
SRX3984061,0.1058880969
SRX3984062,0.6187074744000001
SRX3984063,0.6341626508
SRX3984064,0.6883461869
SRX3984065,0.6300754175000001
SRX3984066,0.6768862102000001
SRX3984067,0.8494373601
SRX3984068,0.7535031786
SRX3984069,0.47050696420000004
SRX3984070,0.600440955
SRX3984071,0.7309733974
SRX3984073,0.302508949
SRX3984074,0.8501511948
SRX3984077,0.3224137731
SRX3984078,-0.08116162440000001
SRX3984079,0.3553419447
SRX3984080,0.0663064819
SRX3984082,0.4647633618
SRX3984084,0.44458750350000004
SRX6997963,0.5920657812
SRX6997964,-0.5834156616
SRX6997965,-0.6787361461
SRX6997967,0.7223613886
SRX6997968,-0.087143434
SRX6997969,0.2138171821
SRX6997971,-1.3144271697
SRX6997972,0.2034839058
SRX6997973,0.042871614100000004
SRX3159100,0.212733999
SRX3159101,-0.2309852573
SRX3159102,0.10489229300000001
SRX3159103,-0.08664103470000001
SRX3159000,-1.1900998878
SRX3159001,-0.653591182
SRX3159002,-0.5904993698000001
SRX3159003,0.3991233422
SRX3159004,0.10788455150000001
SRX3159005,-0.9528397548
SRX3159006,-2.2249833964
SRX3159007,0.1315182445
SRX3159008,-0.9407735193000001
SRX3159009,0.022927893300000002
SRX3159010,1.2683567317
SRX3159012,-0.6876602004
SRX3159013,0.1056460976
SRX3159014,-0.016280327100000002
SRX3159015,-1.1575899045
SRX3159016,-0.6949993048
SRX3159017,-0.6222531573
SRX3159018,-2.2249833964
SRX3159019,-1.7522677953999999
SRX3159020,1.4071252474
SRX3159021,-2.2249833964
SRX3159022,1.0344280786
SRX3159023,0.5755894699
SRX3159024,-0.2227246213
SRX3159025,1.3794208584
SRX3159026,0.5557746241
SRX3159027,0.6012506074
SRX3159028,-0.6187100094
SRX3159029,-0.372772094
SRX3159030,-1.3045919138
SRX3159034,0.3617416512
SRX3159036,0.2889462541
SRX3159037,0.1721177872
SRX3159041,0.6896100093
SRX3159042,-1.2609467621000001
SRX3159043,-1.6461174539
SRX3159045,-0.3847668831
SRX3159047,-0.5995818886000001
SRX3159048,0.7102324483
SRX3159049,0.0277082191
SRX3159050,-0.2909028113
SRX3159051,-0.1230321716
SRX3159052,-0.7050925945000001
SRX3159053,-0.5513951145
SRX3159054,-0.4029097088
SRX3159055,-0.5211175066
SRX3159056,-1.0587006346
SRX3159057,0.4287494431
SRX3159058,0.2731642178
SRX3159060,0.229937455
SRX3159061,-2.2249833964
SRX3159062,-1.0204451721
SRX3159063,0.419012557
SRX3159066,1.0219757617
SRX3159069,1.2593821492
SRX3159070,-0.6132404575
SRX3159071,0.6883044085000001
SRX3159073,0.3052429191
SRX3159074,-0.3796052863
SRX3159075,-1.0365681204
SRX3159076,-0.8993740579
SRX3159080,-0.8541640118
SRX3159082,0.0477093321
SRX3159083,-0.0600203008
SRX3159086,0.3813872974
SRX3159087,0.0245269571
SRX3159088,0.1688977593
SRX3159089,0.1603041205
SRX3159090,0.7064001080000001
SRX3159091,0.6664702819
SRX3159092,0.5629626347000001
SRX3159093,-0.4021409097
SRX3159094,-1.1694427344
SRX3159095,-0.698582024
SRX3159096,1.2976283263
SRX3159097,0.6992872563
SRX3159098,0.2615440126
SRX3159099,0.8748651848000001
SRX3158988,0.1402033001
SRX3158989,-1.2472499004
SRX3158990,-0.5141942572
SRX3158991,-0.44406045930000004
SRX3158992,0.0081521801
SRX3158996,-0.1483554803
SRX3644656,0.0594029369
SRX3644657,-0.17549912280000002
SRX3644658,0.11609618590000001
SRX3644659,0.1455823773
SRX3644660,-0.1351447213
SRX3644661,-0.3804437639
SRX3644662,-0.4297895627
SRX3644663,-0.8645885343
SRX3644664,-0.0677441809
SRX3644665,-0.3128097025
SRX3644666,-0.9705285296
SRX3644667,-0.4393152219
SRX3644668,-0.46356462660000003
SRX3644669,-0.2790729893
SRX3644670,-0.5715131411000001
SRX3644671,-0.2863205672
SRX3644672,-0.1299935141
SRX3644673,-0.1172316565
