,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.1688105136882929,3.0,0.0,0.1943647963,2.0,-0.0843865394,4.0,-0.1099782569,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.0920635754,0.05452228302364343,3.0,1.0,-0.0494798564,3.0,-0.1535132424,5.0,-0.0731976274,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,0.289487428225,0.3942507628904738,4.0,6.0,0.21963376110000002,20.0,-0.22930836870000001,40.0,0.6813269864,63.0,0.48629733410000003,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,0.040359072899999994,0.25770232365437534,4.0,7.0,-0.1107663744,33.0,-0.22735647690000002,81.0,0.3419941473,82.0,0.1575649956,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,0.31304133675,0.4094461435459222,4.0,8.0,-0.0831789835,51.0,0.8489417228,65.0,0.3997315039,76.0,0.08667110380000001,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,0.2814112114,0.6879487098253083,3.0,9.0,-0.260484997,22.0,0.0493336683,49.0,1.0553849629,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,0.20990183220000003,0.24789662447566813,2.0,10.0,0.38519121640000004,26.0,0.034612448000000004,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,0.057613194766666674,0.18958319672083115,3.0,11.0,0.0530002295,54.0,-0.1296214234,83.0,0.2494607782,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,0.41415967290000005,0.328466510171443,4.0,12.0,0.2435029066,48.0,0.9067609426000001,64.0,0.24740509970000002,78.0,0.2589697427,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-0.085957450675,0.37206196281625026,4.0,13.0,-0.3674076509,38.0,0.450244513,67.0,-0.12357164520000001,72.0,-0.3030950196,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.15835001053333334,0.06760453815546145,3.0,14.0,-0.23153379740000002,41.0,-0.0982320978,85.0,-0.1452841364,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,0.22384756677500003,0.21003075359255022,4.0,15.0,0.5144651833,52.0,0.0630529517,71.0,0.24139284030000002,80.0,0.0764792918,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,0.4403102578,0.257407497412808,3.0,16.0,0.3876655197,53.0,0.7199703824,77.0,0.2132948713,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,0.42749815529999996,0.6565487882950927,3.0,17.0,-0.050029625800000005,50.0,1.1761951053,66.0,0.1563289864,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,0.7289928895666667,0.25912848917888504,3.0,18.0,0.9235861791000001,25.0,0.4348519849,62.0,0.8285405047000001,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,0.15305751825,0.24964083159211617,4.0,19.0,0.4412300757,28.0,0.024574101900000003,56.0,0.2664225649,73.0,-0.1199966695,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,0.703713852925,0.36353123354583844,4.0,21.0,1.074936375,34.0,0.4129981314,45.0,0.37114007260000004,58.0,0.9557808327,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,0.30736955987500003,0.2086602472319962,4.0,23.0,0.6111393515,42.0,0.2067028658,70.0,0.14424694400000002,79.0,0.2673890782,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-0.23765221000000003,0.18200848810338166,4.0,24.0,-0.38725774490000003,29.0,-0.0498263955,68.0,-0.11360069,74.0,-0.3999240096,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,0.017421213974999995,0.2691758497487331,4.0,27.0,0.2291687472,31.0,-0.07360567300000001,69.0,-0.3230794892,75.0,0.2372012709,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,0.347827403675,0.28198902993949415,4.0,30.0,0.47737923060000004,32.0,0.226382665,59.0,0.0220689667,86.0,0.6654787524,,,,,,,,,,,,,,,,,,,,
