,PSPTOB0056
SRX1828913,0.1943647963
SRX1828914,-0.0494798564
SRX1828915,-0.0843865394
SRX1828916,-0.1535132424
SRX1828917,-0.1099782569
SRX1828918,-0.0731976274
SRX3983989,0.21963376110000002
SRX3983990,-0.1107663744
SRX3983993,-0.0831789835
SRX3983994,-0.260484997
SRX3983995,0.38519121640000004
SRX3983996,0.0530002295
SRX3983997,0.2435029066
SRX3983998,-0.3674076509
SRX3983999,-0.23153379740000002
SRX3984000,0.5144651833
SRX3984001,0.3876655197
SRX3984002,-0.050029625800000005
SRX3984003,0.9235861791000001
SRX3984004,0.4412300757
SRX3984005,-0.22930836870000001
SRX3984006,1.074936375
SRX3984007,0.0493336683
SRX3984008,0.6111393515
SRX3984009,-0.38725774490000003
SRX3984010,0.4348519849
SRX3984011,0.034612448000000004
SRX3984012,0.2291687472
SRX3984013,0.024574101900000003
SRX3984014,-0.0498263955
SRX3984015,0.47737923060000004
SRX3984016,-0.07360567300000001
SRX3984017,0.226382665
SRX3984019,-0.22735647690000002
SRX3984020,0.4129981314
SRX3984021,0.3143835584
SRX3984022,0.23374674080000002
SRX3984023,0.28391249100000004
SRX3984024,0.450244513
SRX3984025,0.3978223556
SRX3984026,0.6813269864
SRX3984027,-0.0982320978
SRX3984028,0.2067028658
SRX3984029,-0.08643982850000001
SRX3984031,0.7061685478
SRX3984032,0.37114007260000004
SRX3984034,-0.28049765400000004
SRX3984035,-0.3278736587
SRX3984036,0.9067609426000001
SRX3984037,1.0553849629
SRX3984038,1.1761951053
SRX3984039,0.8489417228
SRX3984040,0.0630529517
SRX3984041,0.7199703824
SRX3984042,-0.1296214234
SRX3984043,-0.5614765148
SRX3984045,0.2664225649
SRX3984046,-0.0974967898
SRX3984047,0.9557808327
SRX3984048,0.0220689667
SRX3984049,0.543735749
SRX3984050,0.30963239740000004
SRX3984051,0.8285405047000001
SRX3984052,0.48629733410000003
SRX3984056,0.24740509970000002
SRX3984057,0.3997315039
SRX3984058,0.1563289864
SRX3984059,-0.12357164520000001
SRX3984061,-0.11360069
SRX3984062,-0.3230794892
SRX3984063,0.14424694400000002
SRX3984064,0.24139284030000002
SRX3984065,-0.3030950196
SRX3984066,-0.1199966695
SRX3984067,-0.3999240096
SRX3984068,0.2372012709
SRX3984069,0.08667110380000001
SRX3984070,0.2132948713
SRX3984071,0.2589697427
SRX3984073,0.2673890782
SRX3984074,0.0764792918
SRX3984077,0.3419941473
SRX3984078,0.1575649956
SRX3984079,0.2494607782
SRX3984080,0.09408195280000001
SRX3984082,-0.1452841364
SRX3984084,0.6654787524
SRX6997963,1.4843749811
SRX6997964,-1.3334776781
SRX6997965,0.33521659270000004
SRX6997967,1.538224117
SRX6997968,-0.6080925378
SRX6997969,1.2424600652
SRX6997971,-3.0225990981
SRX6997972,-0.4058421585
SRX6997973,1.0714250462
SRX3159100,-0.7522353138000001
SRX3159101,0.1795250866
SRX3159102,-0.1541947876
SRX3159103,0.7269050149
SRX3159000,-0.046843904400000004
SRX3159001,-0.6728400414
SRX3159002,1.5387005881
SRX3159003,1.2843352245
SRX3159004,0.6440058049
SRX3159005,-1.6210444526
SRX3159006,-1.6210444526
SRX3159007,1.3163501892
SRX3159008,-1.6210444526
SRX3159009,-1.6210444526
SRX3159010,-1.6210444526
SRX3159012,-0.48636172400000005
SRX3159013,1.3495933089
SRX3159014,2.1116787466
SRX3159015,-1.6210444526
SRX3159016,1.8103356752000002
SRX3159017,1.3633013767
SRX3159018,0.20189638370000001
SRX3159019,-1.6210444526
SRX3159020,1.0083173916
SRX3159021,1.1554200698
SRX3159022,2.3112936132
SRX3159023,-1.6210444526
SRX3159024,-1.6210444526
SRX3159025,1.6144707148
SRX3159026,-1.6210444526
SRX3159027,0.3318801131
SRX3159028,-0.4288491861
SRX3159029,-1.6210444526
SRX3159030,-0.1972096509
SRX3159034,1.4395099988
SRX3159036,0.36489166040000004
SRX3159037,-1.6210444526
SRX3159041,-1.6210444526
SRX3159042,-0.1394460417
SRX3159043,-1.6210444526
SRX3159045,0.9312286206
SRX3159047,-1.6210444526
SRX3159048,0.4264575195
SRX3159049,0.32005212110000003
SRX3159050,0.2506831534
SRX3159051,1.8296481352
SRX3159052,-1.6210444526
SRX3159053,0.2869217524
SRX3159054,1.2615883275
SRX3159055,-1.6210444526
SRX3159056,0.12142510590000001
SRX3159057,-1.6210444526
SRX3159058,-0.44961569910000004
SRX3159060,0.7646631107
SRX3159061,-1.6210444526
SRX3159062,-1.6210444526
SRX3159063,1.4535781812000002
SRX3159066,1.5500040749
SRX3159069,0.9159857773000001
SRX3159070,1.5088351897
SRX3159071,0.8329447516
SRX3159073,-1.6210444526
SRX3159074,1.2896303371
SRX3159075,1.4206316904
SRX3159076,1.1188760578
SRX3159080,1.1824301904
SRX3159082,0.2701860836
SRX3159083,-1.6210444526
SRX3159086,-1.6210444526
SRX3159087,-1.6210444526
SRX3159088,-1.6210444526
SRX3159089,-1.6210444526
SRX3159090,-1.6210444526
SRX3159091,-1.6210444526
SRX3159092,0.8263902874
SRX3159093,-1.6210444526
SRX3159094,-1.6210444526
SRX3159095,-0.1496397155
SRX3159096,-0.0465748135
SRX3159097,-1.6210444526
SRX3159098,2.1885203746
SRX3159099,1.0467457763
SRX3158988,-0.3105837992
SRX3158989,0.1608808678
SRX3158990,-3.8057188381
SRX3158991,0.3922721035
SRX3158992,0.1260591594
SRX3158996,0.1845246398
SRX3644656,-0.013360724400000001
SRX3644657,0.3039494377
SRX3644658,-0.2905887132
SRX3644659,0.6887999118
SRX3644660,0.16065443340000002
SRX3644661,-0.7001764960000001
SRX3644662,-0.2367096857
SRX3644663,-0.0707291408
SRX3644664,-0.6431350019000001
SRX3644665,0.5970147530000001
SRX3644666,0.24332551570000002
SRX3644667,0.8541834985000001
SRX3644668,-0.5148084236
SRX3644669,-0.2593830152
SRX3644670,-0.32082628490000004
SRX3644671,0.4804001288
SRX3644672,0.524313151
SRX3644673,0.8684289372
