,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
38,TF__LBv2_TfoXOver_Late,-29.282461968275996,0.2907891491104648,2.0,76.0,-29.07684298904452,77.0,-29.48808094750747
39,TF__LBv2_TfoXOver_Mid,-6.657947631831687,0.1357027509105433,2.0,78.0,-6.753903967226201,79.0,-6.5619912964371725
40,TF__LBv2_TfoXOver_Stat,6.829916618519627,0.77048212916777,2.0,80.0,6.285103480202047,81.0,7.3747297568372066
41,Stress-I__20-300-T1,-0.9342235704101507,1.3179568731609268,2.0,82.0,-0.0022873280866408,83.0,-1.8661598127336605
42,Stress-I__20-300-T2,-1.0107317925685415,1.4326253793738317,2.0,84.0,0.0022873280866452,85.0,-2.0237509132237284
43,Stress-II-1__LBv2_LowpH_Mid,-5.346597146842272,1.0630437457570348,2.0,86.0,-6.098282588165019,87.0,-4.594911705519524
44,Stress-II-1__LBv2_highSalt_Mid,-18.126300037784183,0.3642573715001437,2.0,88.0,-17.868731180299243,89.0,-18.38386889526912
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,15.960940907329054,0.06423307473445726,2.0,90.0,16.00636055005025,91.0,15.915521264607856
46,Stress-III__R_wt,0.0,2.367974710807889,2.0,92.0,1.674410975690512,93.0,-1.674410975690512
47,Stress-III__R_s,-3.1617020800673123,1.5562052685187036,2.0,94.0,-2.061298781779505,95.0,-4.26210537835512
48,Competence-condition__OSS_TfoXOver_Stat,-36.7004640751319,1.2268488671030817,2.0,96.0,-35.832950921712275,97.0,-37.56797722855152
49,Competence-condition__OSS_VectorOnly_Stat,-9.048317650695026e-15,0.36462091026170107,2.0,98.0,-0.2578259182084695,99.0,0.2578259182084514
50,Competence-Recovery__LBv2_TfoXOver_Recov,4.5612536499312935,2.7120616226293603,2.0,100.0,2.6435364855742813,101.0,6.478970814288306
51,Competence-Recovery__LBv2_VectorOnly_Recov,1.4432899320127035e-15,1.4964974811369989,2.0,102.0,1.058183516940561,103.0,-1.058183516940558
