,STM4089
SRX3136375,0.3237596156
SRX3136376,0.2477525944
SRX3136377,-0.9278675252
SRX3136378,0.3563553152
SRX3136379,-0.6444465883
SRX3136380,-0.8351026874
SRX3136381,-0.8373433031
SRX3136382,-0.8247265647
SRX8914620,0.2532216363
SRX8914621,-0.0913469429
SRX8914622,-0.16187469340000002
SRX8914623,0.5820954547
SRX8914625,0.8524284939000001
ERX3503512,-0.0126095174
ERX3503513,-0.1304905817
ERX3503514,0.14310009910000002
ERX3503515,-0.0606793284
ERX3503516,-0.1479469104
ERX3503517,-0.18824078290000001
ERX3503518,-0.27623467760000003
ERX3503519,-0.0641035106
ERX3503520,-0.49244202210000004
SRX2195704,0.2087337366
SRX2195705,-0.2087337366
SRX2195706,0.49903577660000004
SRX2195707,0.5161071059
SRX2195708,1.7005929590000002
SRX2195709,1.9430454442
SRX2195710,0.8539202814
SRX2195711,1.1671042592
ERX3467881,0.3786414966
ERX3467883,-0.3786414966
SRX3798491,-0.1521116177
SRX3798492,-0.2597691747
SRX3798499,1.1500525252
SRX3798500,1.1224321149
SRX3798501,0.5443775275
SRX3798502,0.6929357268
SRX3798503,1.6237196916999999
SRX3798504,1.901711251
SRX3798506,1.2928834288
SRX3798507,1.0095958964
SRX3798508,1.1656235104000001
SRX3798509,0.06820185050000001
SRX3798510,-0.2397404316
SRX3798517,0.0848537572
SRX3798518,0.1715385811
SRX4341761,0.1039462911
SRX4341762,0.1157854484
SRX4341763,-0.2991096163
SRX4341764,-0.362884662
SRX4341765,-0.0353623942
SRX4341766,0.0931203877
SRX4341767,0.0099105074
SRX4341768,0.0048706384
SRX4341769,-0.0147811457
SRX1258665,0.15334399440000002
SRX1258666,1.4156335066999999
SRX1258667,1.5461456751
SRX1258669,0.3724102426
SRX1258670,-0.3724102426
ERX2079594,0.6360845005
ERX2079595,0.5562806994
ERX2079596,0.3661410789
ERX2079597,0.1047341874
ERX2079598,-0.027427354600000002
ERX2079599,-0.0773068328
SRX2804001,0.1263081608
SRX2804004,0.7324107339
SRX2804005,0.9239126628000001
SRX2804006,0.0095629595
SRX2804007,0.9333207484
SRX2804008,1.3945935166
SRX2804009,0.18381213070000002
SRX2804010,0.38733080870000003
SRX2804011,-0.0281147427
SRX2804012,-0.5033030780000001
SRX2804013,1.6586298202
SRX2804014,1.2049354095
SRX2804015,1.2963034315
SRX2804016,1.2462371367
SRX2804017,0.7077150443
SRX2804019,0.8516212968
SRX2804020,0.0859754913
SRX2804021,-0.036846848200000004
SRX2804022,0.23956568
SRX2804023,1.4697315868
