,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,0.00493681090434466,,1.0,0.0,0.00493681090434466
1,Cr__2,0.010959003408385156,,1.0,1.0,0.010959003408385156
2,Cr__3,0.012897599941391957,,1.0,2.0,0.012897599941391957
3,Cr__4,0.006910121993896532,,1.0,3.0,0.006910121993896532
4,Cr__5,0.003870006543509868,,1.0,4.0,0.003870006543509868
5,Cr__6,0.0026739977265931407,,1.0,5.0,0.0026739977265931407
6,Fe__1,-0.002070056033770754,,1.0,6.0,-0.002070056033770754
7,Fe__2,0.0251597721645881,,1.0,7.0,0.0251597721645881
8,Fe__3,0.03920250504891138,,1.0,8.0,0.03920250504891138
9,Fe__4,0.04625082130165894,,1.0,9.0,0.04625082130165894
10,Fe__5,0.03139482624641286,,1.0,10.0,0.03139482624641286
11,Fe__6,0.030099506010667382,,1.0,11.0,0.030099506010667382
12,Cd__1,0.0060072938081969065,,1.0,12.0,0.0060072938081969065
13,Cd__2,0.010555594455554113,,1.0,13.0,0.010555594455554113
14,Cd__3,0.01887017013952968,,1.0,14.0,0.01887017013952968
15,Cd__4,0.02339815019734587,,1.0,15.0,0.02339815019734587
16,Cd__5,0.024477270603417537,,1.0,16.0,0.024477270603417537
17,Cd__6,0.030700857447890573,,1.0,17.0,0.030700857447890573
18,Zn__1,0.0682359228272991,,1.0,18.0,0.0682359228272991
19,Zn__2,0.343104415877891,,1.0,19.0,0.343104415877891
20,Zn__3,0.571200155110206,,1.0,20.0,0.571200155110206
21,Zn__4,0.7191757129889155,,1.0,21.0,0.7191757129889155
22,Zn__5,0.8036610023183858,,1.0,22.0,0.8036610023183858
23,Zn__6,0.8373930899396202,,1.0,23.0,0.8373930899396202
24,Cu__1,0.0020148097554530207,,1.0,24.0,0.0020148097554530207
25,Cu__2,0.008242897660060547,,1.0,25.0,0.008242897660060547
26,Cu__3,0.014047745987707905,,1.0,26.0,0.014047745987707905
27,Cu__4,0.0190283618697124,,1.0,27.0,0.0190283618697124
28,Cu__5,0.021186223344947862,,1.0,28.0,0.021186223344947862
29,Cu__6,0.02438363375613242,,1.0,29.0,0.02438363375613242
30,Pb__1,0.021028441702539112,,1.0,30.0,0.021028441702539112
31,Pb__2,0.07811516949721382,,1.0,31.0,0.07811516949721382
32,Pb__3,0.15052505033915253,,1.0,32.0,0.15052505033915253
33,Pb__4,0.2333854984621297,,1.0,33.0,0.2333854984621297
34,Pb__5,0.31303350126086504,,1.0,34.0,0.31303350126086504
35,Pb__6,0.3932877609672733,,1.0,35.0,0.3932877609672733
