k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,-0.018460779245942832,,,
1,UC-2,False,-0.01571655157953501,,,
12,Zinc - Intermediate,False,0.014324862072356497,,,
7,Zinc - Steady,False,0.010476337666623294,,,
6,Iron,False,-0.00480367245618254,,,
9,UC-5,False,-0.0041527424967729935,,,
14,UC-7,False,0.003925470211543143,,,
8,Zinc - Fast,False,-0.003757426829542965,,,
10,Copper,False,-0.0035478675062768157,,,
3,Cadmium,False,0.00260848390404135,,,
13,UC-6,False,0.00260847065364942,,,
5,Lead,False,0.001539111741585657,,,
0,UC-1,False,-0.0005866265052463859,,,
4,UC-4,False,0.0002261531967087649,,,
2,UC-3,False,-0.00011657302187813911,,,
