,SP5448_03740
SRX1726505,1.3675147518
SRX1726506,-1.2502899761
SRX1726507,-0.1172247757
SRX1726508,1.2520362663
SRX1726509,0.3939261737
SRX1726510,1.2515551811
SRX1726511,1.8309426820999999
SRX1726512,1.6985959399000001
SRX1726513,1.6482969908
SRX1081650,1.3525151761
SRX1081651,-1.3680476759
SRX1081652,-0.6109417028
SRX1081653,0.6780845983
SRX1081654,-1.1885296465
SRX1081655,1.0602829371
SRX1081656,1.9852785418
SRX1081657,2.5626574278
SRX1081658,2.882195355
SRX1081659,-0.7923251920000001
SRX1081660,-1.4342344471000001
SRX1081661,-1.223869491
SRX1081662,0.1983853821
SRX1081663,-0.805911296
SRX1081664,-0.6676686738000001
SRX1081665,-0.0290746042
SRX1081666,0.311423811
SRX1081668,-2.44136246
SRX1081669,0.27222586390000003
SRX1081670,-0.4835470798
SRX1081671,-0.257536824
SRX1081672,0.7697992357
SRX1081673,0.1753120721
SRX1081674,0.9147056549
SRX1081675,1.0204989495
SRX1081676,-0.26967723800000004
SRX1081677,0.7935944171
SRX1081678,1.3694817233
SRX1081679,3.032659807
SRX1081680,2.3556321341
SRX1081681,1.1365474935
SRX1081682,0.9236474783
SRX1081683,0.1795649929
SRX1081684,1.0003303522
SRX1081685,-0.1209879722
SRX1081686,0.7206974530000001
SRX1081687,0.0986656487
SRX1081688,2.1998294857
SRX1081689,0.8187668999000001
SRX1081690,-0.4821104517
SRX1081691,0.3791495754
SRX1081692,0.8844474071
SRX1962715,0.8988310401
SRX1962716,0.22123035430000001
SRX1962717,-1.1200613944
SRX1962718,-0.156753937
SRX1962719,-1.1200613944
SRX1962720,-1.1200613944
SRX1962721,-1.1200613944
SRX4892146,0.3315556759
SRX4892147,-1.9385352768000002
SRX4892148,0.41071002230000003
SRX4892149,1.1962695786
SRX4892150,-1.9385352768000002
SRX4892151,-1.9385352768000002
SRX4892152,-0.3228755747
SRX4892153,0.4057130011
SRX4892154,-1.9385352768000002
SRX4892155,0.3713128318
SRX4892156,0.3027569834
SRX4892157,-0.3470699694
SRX4892158,1.936384828
SRX4892159,0.38540751160000003
SRX4892160,-1.9385352768000002
SRX4892161,-1.9385352768000002
SRX7620814,-0.1862846066
SRX7620815,0.2587243316
SRX7620816,0.17271847440000002
SRX7620817,0.1913017105
SRX7620818,0.7022235195000001
SRX7620819,0.5589256615
SRX7620856,0.09840945820000001
SRX7620857,0.7135252557
SRX7620858,-0.680476877
SRX7620859,0.6973918601
SRX7620860,0.8718456406
SRX7620861,0.6468860362000001
SRX7620862,-0.2361398328
SRX7620863,0.7748834006
SRX7620864,-0.14813627710000002
SRX7620865,1.5840173926999999
SRX7620866,0.13911791040000002
SRX7620867,1.7088033792
SRX2161502,-0.4874057077
SRX2161503,0.9920559267000001
SRX2161504,-0.5046502190000001
SRX2161505,0.5944764184
SRX2161506,0.12826627640000002
SRX2161507,-0.0306135183
SRX2161508,0.4005288148
SRX2161509,-0.3778766356
SRX2161510,-0.5458891406
SRX2161511,-0.0991646191
SRX2161512,0.8439561419
SRX2161513,-0.24988800020000002
SRX2161514,1.2035115878
SRX2161515,1.0521194954
SRX2161516,0.10989413740000001
SRX2161517,1.2914220730000001
SRX2161518,0.7923399476
SRX2161519,0.6538038253
SRX2161520,0.5301310564
SRX2161521,0.8700715058
SRX2161522,0.8069931637000001
SRX2161523,-1.381177602
SRX2161524,0.2529711657
SRX2161525,-0.1562142713
