,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0018683798497967728,,1.0,0.0,-0.0018683798497967728
1,Cr__2,-0.012771973476194558,,1.0,1.0,-0.012771973476194558
2,Cr__3,-0.014907817015458291,,1.0,2.0,-0.014907817015458291
3,Cr__4,-0.014895733112363696,,1.0,3.0,-0.014895733112363696
4,Cr__5,-0.011877468845557206,,1.0,4.0,-0.011877468845557206
5,Cr__6,-0.020285508114004053,,1.0,5.0,-0.020285508114004053
6,Fe__1,-0.20753115239552825,,1.0,6.0,-0.20753115239552825
7,Fe__2,-0.2313059542078243,,1.0,7.0,-0.2313059542078243
8,Fe__3,-0.2550562152962101,,1.0,8.0,-0.2550562152962101
9,Fe__4,-0.2620930535546604,,1.0,9.0,-0.2620930535546604
10,Fe__5,-0.2783822592370883,,1.0,10.0,-0.2783822592370883
11,Fe__6,-0.2813932615161311,,1.0,11.0,-0.2813932615161311
12,Cd__1,0.007730639324529716,,1.0,12.0,0.007730639324529716
13,Cd__2,0.012382263890325668,,1.0,13.0,0.012382263890325668
14,Cd__3,0.020715970195153626,,1.0,14.0,0.020715970195153626
15,Cd__4,0.028197988696817337,,1.0,15.0,0.028197988696817337
16,Cd__5,0.033383801217143766,,1.0,16.0,0.033383801217143766
17,Cd__6,0.03681537445379617,,1.0,17.0,0.03681537445379617
18,Zn__1,-0.02886429625079665,,1.0,18.0,-0.02886429625079665
19,Zn__2,-0.03053983351497365,,1.0,19.0,-0.03053983351497365
20,Zn__3,-0.029568482591060832,,1.0,20.0,-0.029568482591060832
21,Zn__4,-0.028912674003739505,,1.0,21.0,-0.028912674003739505
22,Zn__5,-0.036877170653935865,,1.0,22.0,-0.036877170653935865
23,Zn__6,-0.04909559178511955,,1.0,23.0,-0.04909559178511955
24,Cu__1,0.003686119311991941,,1.0,24.0,0.003686119311991941
25,Cu__2,0.013114247156925477,,1.0,25.0,0.013114247156925477
26,Cu__3,0.019443125333382025,,1.0,26.0,0.019443125333382025
27,Cu__4,0.0319229418487074,,1.0,27.0,0.0319229418487074
28,Cu__5,0.039758170594760535,,1.0,28.0,0.039758170594760535
29,Cu__6,0.04667286226850725,,1.0,29.0,0.04667286226850725
30,Pb__1,0.0032114830912577325,,1.0,30.0,0.0032114830912577325
31,Pb__2,0.015470810621356343,,1.0,31.0,0.015470810621356343
32,Pb__3,0.02253999322521507,,1.0,32.0,0.02253999322521507
33,Pb__4,0.023902525467524718,,1.0,33.0,0.023902525467524718
34,Pb__5,0.022698044343621118,,1.0,34.0,0.022698044343621118
35,Pb__6,0.025484979578694573,,1.0,35.0,0.025484979578694573
