,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,1.5140905455666667,0.34373704553274564,3.0,0.0,1.7633135911000002,1.0,1.1219513389,2.0,1.6570067067,,
1,AB0057_PGcoculture__AB ,0.0,0.06630365430260407,4.0,3.0,0.0315813947,4.0,-0.0364825684,5.0,0.0760989089,6.0,-0.0711977352
2,AB0057_PGcoculture__ABPG,-0.27155749372500004,0.3105387623275935,4.0,7.0,-0.3955590809,8.0,-0.45793427350000004,9.0,0.1926809623,10.0,-0.4254175828
3,AB5075_AZI__AZI_000,0.0,0.04746194223124851,2.0,11.0,0.0335606612,17.0,-0.0335606612,,,,
4,AB5075_AZI__preculture,0.87283200335,0.013233421173387558,2.0,12.0,0.8634745615,13.0,0.8821894452,,,,
5,AB5075_AZI__AZI_040,-0.06718670035,0.010807567051154996,2.0,14.0,-0.059544596400000004,18.0,-0.0748288043,,,,
6,AB5075_AZI__AZI_028,0.93630416565,0.08576303277453809,2.0,15.0,0.8756605436,19.0,0.9969477877,,,,
7,AB5075_AZI__AZI_003,-0.00846613625,0.0020797172211137853,2.0,16.0,-0.006995554100000001,20.0,-0.0099367184,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,-0.13798633693333337,0.5308406435893536,3.0,21.0,0.2608547839,28.0,-0.7405025549,29.0,0.0656887602,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,0.0,0.37135478309975434,3.0,22.0,-0.4238346271,23.0,0.15554771550000002,24.0,0.2682869116,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,-0.3350097116333333,0.45551728962512555,3.0,25.0,-0.8428245974,26.0,0.037594961600000004,27.0,-0.1997994991,,
11,AB5075_VIR-O_LSO__VIR-O,-3.333333146541643e-11,0.08432801908371157,3.0,30.0,-0.0020578090000000003,32.0,-0.0832802817,34.0,0.0853380906,,
12,AB5075_VIR-O_LSO__LSO,0.06831885213333334,0.23747131684910155,3.0,31.0,0.0090490401,33.0,-0.1339038347,35.0,0.32981135100000003,,
13,AB5075_Zinc__Control,0.0,0.9881092870347484,3.0,36.0,0.5461169645,37.0,-1.1406281676,38.0,0.5945112031,,
14,AB5075_Zinc__Zinc,1.1369621331,0.004032409214369908,2.0,39.0,1.1341107892,40.0,1.1398134770000001,,,,
15,AB5075_biofilm+abx__planktonic,0.0,0.44658576045826776,3.0,41.0,0.5102771883,42.0,-0.1907046375,44.0,-0.3195725508,,
16,AB5075_biofilm+abx__biofilm,1.5461308808999998,0.3507997938641375,3.0,43.0,1.1883992004,45.0,1.8895613861,46.0,1.5604320562,,
17,AB5075_biofilm+abx__cip_biofilm,1.0886160644,0.2009139902677121,3.0,47.0,1.3151276264,48.0,0.9319343039,50.0,1.0187862629,,
18,AB5075_biofilm+abx__tet_biofilm,1.4608947387999998,0.2815963221137934,3.0,49.0,1.6352332124,51.0,1.6114250205,52.0,1.1360259835,,
19,AB5075_gigAB__kan_gigB,-1.7957698157,0.14343872556552384,3.0,53.0,-1.71055518,54.0,-1.9613751717,55.0,-1.7153790953999999,,
20,AB5075_gigAB__gigB,-1.7775898248333333,0.18075071863061853,3.0,56.0,-1.6879477589,57.0,-1.9856409019,58.0,-1.6591808137,,
21,AB5075_gigAB__kan_gigA,-1.0714831898666668,0.46262368009683275,3.0,59.0,-0.8829519004,60.0,-0.7328947783,61.0,-1.5986028909,,
22,AB5075_gigAB__gigA,-1.5340934605,0.138626099271999,3.0,62.0,-1.4241159244000001,63.0,-1.6898090947000002,64.0,-1.4883553624,,
23,AB5075_gigAB__kan_WT,-0.5554672641666667,0.039218867080095296,3.0,65.0,-0.5960027055,66.0,-0.5526860535,67.0,-0.5177130335,,
24,AB5075_gigAB__WT,9.25185853854297e-18,0.3627577533161461,3.0,68.0,0.2587500139,69.0,-0.4146459489,70.0,0.155895935,,
25,AB5075_med__CA-MHB,0.060204067849999994,0.1527294130439243,2.0,71.0,-0.047791935800000004,72.0,0.1682000715,,,,
26,AB5075_med__CA-MHB_pH6,-0.10694788715,0.19695802508964763,2.0,73.0,0.032322468,74.0,-0.2462182423,,,,
27,AB5075_med__RPMI+_pH7,0.1386792306,0.2217930855320493,2.0,75.0,-0.0181521642,76.0,0.2955106254,,,,
28,AB5075_med__RPMI+_pH6,0.0064782464500000025,0.1470094857180782,2.0,77.0,-0.0974731578,78.0,0.1104296507,,,,
29,AB5075_med__RPMI+_-HCO3,-0.0598727877,0.11878818791562452,2.0,79.0,0.024123145500000002,80.0,-0.1438687209,,,,
30,AB5075_med__LB,0.0,0.09166874611389059,2.0,81.0,-0.06481959200000001,82.0,0.06481959200000001,,,,
31,AB5075_med__M9+AA,-0.08726128905,0.07042523304109333,2.0,83.0,-0.0374631292,84.0,-0.1370594489,,,,
32,AB5075_med__M9-AA,-0.18282655795,0.08269511918960572,2.0,85.0,-0.2413008375,86.0,-0.1243522784,,,,
33,AYE_adeB__WT,-3.33333360913457e-11,0.08814377370754123,3.0,87.0,-0.06949622280000001,88.0,-0.0296493351,89.0,0.0991455578,,
34,AYE_adeB__adeB,-0.14661779406666667,0.1119104963754325,3.0,90.0,-0.0368510045,91.0,-0.1424469923,92.0,-0.2605553854,,
35,COL__0ug/ml,0.0,0.7827862449164849,2.0,93.0,0.5535134620000001,94.0,-0.5535134620000001,,,,
36,COL__0.25ug/ml,-0.2587624715,0.3978303079316471,2.0,95.0,0.022546037,96.0,-0.54007098,,,,
37,COL__1ug/ml,-0.43129781450000004,0.746741229965234,2.0,97.0,0.09672797300000001,98.0,-0.9593236020000001,,,,
38,H2O2__0ug/ml,0.0,0.25508606252838967,2.0,99.0,-0.1803730846,100.0,0.1803730846,,,,
39,H2O2__1.25ug/ml,0.1270704922,0.3750819082161077,2.0,101.0,0.392293453,102.0,-0.1381524686,,,,
40,H2O2__2.5ug/ml,-0.09803645970000001,0.2968613158365699,2.0,103.0,0.1118761898,104.0,-0.3079491092,,,,
41,H2O2__5ug/ml,1.1791513439,0.32396398407550453,2.0,105.0,1.4082284739,106.0,0.9500742139,,,,
42,MRP__0ug/ml,0.0,0.16604411232343264,2.0,107.0,-0.1174109178,108.0,0.1174109178,,,,
43,MRP__25ug/ml,-0.1201659682,0.10892022343607141,2.0,109.0,-0.0431477396,110.0,-0.19718419680000002,,,,
44,MRP__100ug/ml,-0.24283452165,0.07357665282561397,2.0,111.0,-0.2948610718,112.0,-0.1908079715,,,,
45,MRP__200ug/ml,-0.18116675040000002,0.1807053510158459,2.0,113.0,-0.3089447295,114.0,-0.0533887713,,,,
46,growth__2h,0.0,0.1825839593609263,2.0,115.0,-0.12910635580000002,116.0,0.12910635580000002,,,,
47,growth__4h,0.52225588985,0.24447151993072805,2.0,117.0,0.3493884203,118.0,0.6951233594,,,,
48,growth__6h,-0.22059475745,0.3276297655656077,2.0,119.0,-0.45226398640000004,120.0,0.0110744715,,,,
49,growth__8h,0.4503212747,0.08198883498573774,2.0,121.0,0.5082961359,122.0,0.3923464135,,,,
50,growth__10h,0.72345793485,0.6309331343158212,2.0,123.0,1.1695950326,124.0,0.2773208371,,,,
51,mutants__WT,0.0,0.509448019852837,2.0,125.0,-0.3602341495,126.0,0.3602341495,,,,
52,mutants__R7,-0.0887022425,0.017995795456305953,2.0,127.0,-0.1014271915,128.0,-0.0759772935,,,,
53,mutants__gacA,0.8902500845000001,0.05215215435795845,2.0,129.0,0.9271272265,130.0,0.8533729425000001,,,,
54,vacJ_LL-37__WT,0.0,0.13840560535393986,2.0,131.0,0.09786754210000001,132.0,-0.09786754210000001,,,,
55,vacJ_LL-37__WT+LL-37,-0.04874806475,0.09596530093535889,2.0,133.0,0.0191096503,134.0,-0.1166057798,,,,
56,vacJ_LL-37__vacJ,-0.06001971015000001,0.11614771451093317,2.0,135.0,0.0221091264,136.0,-0.14214854670000002,,,,
57,vacJ_LL-37__vacJ+LL-37,0.12849435105,0.0525605141102373,2.0,137.0,0.0913284551,138.0,0.165660247,,,,
