,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,LB__LBexp,-0.016899999966666666,0.015199451744498332,3.0,0.0,-0.013433333300000001,1.0,-0.0037333333000000002,2.0,-0.0335333333,,,,,,,,,,
1,LB__LBtran,-0.006466666633333333,0.0056216842078983175,3.0,3.0,-0.0104333333,4.0,-3.33333e-05,5.0,-0.0089333333,,,,,,,,,,
2,LB__LBstat,-0.019799999966666666,0.009692436914075496,3.0,6.0,-0.0086333333,7.0,-0.0260333333,8.0,-0.0247333333,,,,,,,,,,
3,LB__LBGexp,-0.16536666663333333,0.23661386969772785,3.0,9.0,-0.4383333333,10.0,-0.018733333300000002,11.0,-0.0390333333,,,,,,,,,,
4,LB__LBGtran,-0.0047833333,0.010677312395916868,2.0,12.0,0.0027666667,13.0,-0.0123333333,,,,,,,,,,,,
5,LB__LBGstat,-0.10016666663333333,0.16080996030511707,3.0,14.0,-0.0049333333,15.0,-0.0097333333,16.0,-0.2858333333,,,,,,,,,,
6,Life Cycle__S0,0.0033666666999999997,0.019582390048204026,3.0,17.0,0.0194666667,18.0,-0.0184333333,19.0,0.0090666667,,,,,,,,,,
7,Life Cycle__S1,-0.0028333333000000005,0.0078076885183772544,3.0,20.0,-0.010833333300000001,21.0,0.0047666667,22.0,-0.0024333333000000003,,,,,,,,,,
8,Life Cycle__S2,-0.021533333300000002,0.00932148056909416,3.0,23.0,-0.0320333333,24.0,-0.014233333300000001,25.0,-0.0183333333,,,,,,,,,,
9,Life Cycle__S3,-0.009633333300000001,0.006505382386916237,2.0,26.0,-0.014233333300000001,27.0,-0.005033333300000001,,,,,,,,,,,,
10,Life Cycle__S4,-0.014299999966666666,0.021202436966852027,3.0,28.0,-0.0381333333,29.0,-0.0072333333,30.0,0.0024666667,,,,,,,,,,
11,Life Cycle__S5,-0.015766666633333336,0.013431803055931595,3.0,31.0,-0.007033333300000001,32.0,-0.031233333300000003,33.0,-0.0090333333,,,,,,,,,,
