sample,BSU13370
LBexp_1,8.2402
LBexp_2,7.93
LBexp_3,7.8767
LBtran_1,7.8025
LBtran_2,7.5535
LBtran_3,7.6175
LBstat_1,7.9028
LBstat_2,7.9339
LBstat_3,7.8806
LBGexp_1,8.0111
LBGexp_2,8.2215
LBGexp_3,8.3309
LBGtran_2,7.9464
LBGtran_3,8.177999999999999
LBGstat_1,8.5374
LBGstat_2,8.4812
LBGstat_3,8.349
S0_1,7.3918
S0_2,7.6816
S0_3,7.7556
S1_1,7.9460000000000015
S1_2,7.86
S1_3,7.8271
S2_1,7.8952
S2_2,7.466
S2_3,7.445
S3_1,8.9368
S3_2,9.0676
S4_1,10.0714
S4_2,9.5461
S4_3,9.3595
S5_1,9.6913
S5_2,9.8526
S5_3,9.9936
S6_1,9.6455
S6_2,9.8449
S6_3,9.6659
S6/t_1,10.0684
S6/t_2,9.1376
S6_4,9.904
S6_5,10.0775
S6_6,10.0538
S7_4,10.4627
S7_5,10.5278
S7_6,10.6268
S8_4,10.3601
S8_5,10.34
G135_1,9.0069
G135_3,8.1166
G150_1,8.3158
G150_2,8.588
G150_3,8.4103
G180_1,8.5072
G180_2,8.7053
G180_3,8.3104
C30_1,8.8046
C30_2,8.8921
C90_1,8.0558
C90_2,7.6197
BI_1,7.9574
BI_2,7.9585
BC_2,8.7426
BC/t_1,8.4343
BC/t_2,9.1079
BC_1,8.2968
Sw_1,8.0015
Sw_2,8.1358
BT_1,8.3138
BT_2,7.8606
B36_1,8.576
B36_2,8.5898
B60_1,8.2205
B60_2,8.499
M9exp_1,8.2646
M9exp_2,8.1319
M9exp_3,7.8808
M9tran_1,7.9675
M9tran_2,7.9311
M9tran_3,7.9648
M9stat_1,8.2117
M9stat_2,8.2541
M9stat_3,7.9546
M+G_1,8.2659
M+G_2,7.9334
M+G_3,7.888
Glu_1,8.0493
Glu_2,8.0487
Glu_3,8.2117
Fru_1,8.124
Fru_2,8.1955
Fru_3,8.0154
Mal_1,7.3608
Mal_2,7.8304
Mal_3,7.8167
G+S_2,8.2223
G+S_3,8.6596
Pyr_1,8.566
Pyr_2,8.6343
Pyr_3,8.8325
Gly_1,7.6585
Gly_2,7.76
Gly_3,8.0007
Glucon_1,8.2927
Glucon_2,8.1438
Glucon_3,8.3715
aero_1,8.4148
aero_2,7.6295
aero_3,7.9585
nit_1,8.298
nit_2,7.9078
nit_3,8.0782
ferm_1,8.5075
ferm_2,7.724
ferm_3,8.4997
T-5.40H_1,8.3141
