,BSU_08200
SRX8138083,-0.2388245736239289
SRX8138084,-0.27703520395969594
SRX8138085,0.5158597775836258
SRX8138086,-0.8967794240137703
SRX8138087,0.035906672972624065
SRX8138088,0.322777982330182
ERX4111143,0.17351913843064226
ERX4111144,-0.6223285054938694
ERX4111145,-0.2558418593125227
ERX4111146,-0.9179531745225784
ERX4111148,0.2760096406989696
ERX4111149,-0.1552633302205102
ERX4111150,-0.12680816398164296
ERX4111151,-0.1735191384306427
ERX4111152,-0.4583955725391693
ERX4111153,-0.1299641007193304
ERX4111154,-0.6638354463929566
ERX4111156,-0.3114642865768862
ERX4111157,-0.08374845054536184
ERX4111158,0.19755528200924166
SRX5577041,-0.0036026849639618774
SRX5577042,-0.04622315913242403
SRX5577043,0.10743899827223836
SRX5577044,-0.05761315417585289
SRX5577045,0.2630090767659339
SRX5577046,0.19035385197340693
SRX5577047,0.4516148408950929
SRX5577048,0.4897045942849738
SRX5577049,1.2326372025725123
SRX5577050,0.8522316006847128
SRX5577051,2.3023070935948
SRX5577052,2.3290614550959705
SRX5577053,2.6488597982976216
SRX5577054,0.6259338447778989
SRX5577055,3.1879118591964843
SRX5577056,1.0535715373475123
SRX5577057,1.7396308164156116
SRX5577058,1.0218918498981346
SRX5577059,0.8780193408202632
SRX5577060,0.8129131036609052
SRX5577061,4.473689478541339
SRX5577062,1.5796641555552189
SRX5577063,2.3011642528777143
SRX5577064,3.160500712932106
SRX5577065,2.7809825283264042
SRX5577066,3.5172163547659325
SRX5577067,4.1725303760329036
SRX5577068,3.583035676362133
SRX533166,0.36507170682443535
SRX533171,-0.3650717068244356
SRX533786,0.3326943352618477
SRX533787,-0.3952901839407344
SRX533789,0.18053443291645527
SRX533791,-0.3810766750089791
SRX533792,0.2305416246637082
SRX533793,-0.35817158402888793
SRX533794,-0.3656235689665133
SRX533795,-0.8005098434535667
SRX4703435,0.19879699506504256
SRX4703436,0.24605484984096515
SRX4703437,-0.4448518449060077
SRX4703438,0.5395995101797744
SRX4703439,0.2181543763624565
SRX4703440,0.40097534352597053
SRX6902408,0.2131843793679682
SRX6902409,0.15803923477200188
SRX6902410,0.3759408081734623
SRX6902411,-0.028475910180239424
SRX6902412,-0.13706778031780775
SRX6902413,-0.07921659079705945
SRX6902414,-0.10973048574374512
SRX6902415,0.10973048574374468
SRX5278698,0.4249126358464799
SRX5278699,0.04634694885478519
SRX5278700,-0.4712595847012633
SRX5278701,-0.3804898332702633
SRX5278702,-0.22679062956608
SRX5278703,-0.687155648111462
SRX5278704,1.1351592263516117
SRX5278705,1.0809402698790591
SRX5278707,-0.9597461630454642
SRX5278708,-0.0789488214030909
SRX5278709,-0.8156629679506748
SRX5278710,-0.1640135387247419
SRX5278711,-0.2742743654139033
SRX5278713,0.4349882363800863
SRX5278714,0.475770144052937
SRX5278715,0.23294256621608025
SRX5278716,-1.0971735947044858
SRX5278717,0.035914072189778164
SRX5278718,-0.7783574529660582
SRX5278719,0.5051444766098769
SRX5278720,1.3792227973264652
SRX5278721,0.6117235909220295
SRX1254783,5.717588954806531
SRX1254784,6.612983275227999
SRX1254785,6.41131874711383
SRX1254786,6.6819152353538485
SRX1473807,0.04614185585698349
SRX1473808,-0.31763445869888485
SRX1473809,0.2714926028419007
SRX7520944,-0.0604952827839611
SRX7520945,-0.14025000161861725
SRX7520946,0.09715745854000524
SRX7520947,0.10358782586257488
SRX7520948,-2.473259835269994
SRX7520949,-2.545484253443659
SRX7520950,-1.3141626770917378
SRX7520951,-1.3619891345694122
SRX959206,0.3070708750969726
SRX959207,0.9653089451560616
SRX959208,0.8299457175619813
SRX959209,0.3787789585314783
SRX959210,0.5021309365771418
SRX959211,0.2596157898746654
SRX959212,0.023431096081714564
SRX959213,0.557654530070443
SRX959214,0.016186244678785492
SRX959215,-0.1457431723234084
SRX959216,-0.09135998588591887
SRX959217,-0.3601687126216162
SRX3269802,-2.0806244669486293
SRX3269803,2.0806244669486302
SRX3269804,-2.5011201601765354
SRX3269805,-2.0314245903739963
SRX3269806,0.08292900943445325
SRX3269807,2.2190176017282988
SRX3269808,0.2795269366636708
SRX3269809,0.012229283698794724
SRX3269810,0.005320356401936621
SRX3269811,-1.3893347022044005
SRX2529102,1.0837265923453825
SRX2529103,-1.0837265923453825
SRX2529104,2.539879887200981
SRX2529105,2.053817217170603
ERX1981712,2.3122989640294427
ERX1981713,1.7370759392406945
ERX1981714,2.261015579419962
ERX1981715,-0.23042367747046244
ERX1981716,-0.06791077411794587
ERX1981717,0.2983344515884081
ERX2274784,-1.1266210439948323
ERX2274785,1.4262616022986654
ERX2274786,0.4792391386846231
ERX2274787,3.2202930045893696
ERX2274788,3.154797259568632
ERX2274789,1.1134671427633802
ERX2274790,-0.7935953231079362
ERX2274791,1.175628888526854
ERX2274792,0.4585427814843639
ERX2274793,2.1454819288729663
ERX2274794,0.5666479719228272
ERX2274795,2.0974197782003703
ERX2274796,-0.5692656849946955
ERX2274797,-0.3726155430040656
ERX2274798,0.9418812279987612
ERX2274799,2.7023748896475093
ERX2274800,2.0770885526256446
ERX2274801,4.20420308415149
ERX1819430,-0.08150574218853412
ERX1819431,-0.1093343693269131
ERX1819432,-0.3537147256091808
ERX1819433,0.21432372372535147
ERX1819434,-0.19970127608614208
ERX1819435,-0.6237123914833702
ERX1819436,-0.09570848438136004
ERX1819437,-0.6630666178433731
ERX1819438,0.985087464565214
ERX1819439,-0.7107904437228734
ERX1819440,0.9748145112876844
ERX1819441,-0.7004629575179031
ERX1819442,-0.7853861884790723
ERX1819443,0.0324798527203356
ERX1819444,-0.8299785755680646
ERX1819445,0.16714456873642192
ERX3440914,-0.02543189214784913
ERX3440915,-0.20852235171898847
ERX3440916,-0.15292074142752202
ERX3440917,-0.024806075039507824
ERX3440918,2.9140981425072754
ERX3440919,3.038393165472802
ERX3440920,3.2481821681390324
ERX3440921,0.9396763079960202
ERX3440922,0.9509540229521916
ERX3440923,0.7747979569625381
ERX3440924,0.6531796751983956
ERX3440925,0.008055348168708676
ERX3440926,0.4548236346851953
ERX3440927,0.7078445588026057
ERX3440928,0.6169178049122559
ERX3440929,-0.3961837651099485
ERX3440930,-0.08854693995846219
ERX3440931,1.5671834615047144
ERX3440932,1.0719817435655423
ERX3440933,1.5935361592834967
ERX3440934,0.5122816605272114
ERX3440935,0.7421195889920646
ERX3440936,0.01737654397913957
ERX3440937,0.6654286408257349
ERX3440938,-0.3862066463071283
ERX3440939,0.06577326120562342
ERX3440940,-0.1973174570807963
ERX3440941,-0.06927933494697136
ERX3440942,-0.4911919636900137
ERX3440943,-0.09135358127916147
SRX5347612,-0.32614335060374744
SRX5347613,-0.057011964692803785
SRX5347614,0.383155315296551
SRX5347615,-0.5867598354914874
SRX5347616,-0.017636019932379732
SRX5347617,-0.5004667639675864
SRX5347618,-0.4306875260866381
SRX5347619,0.06136236797531014
SRX5347620,-0.4572675136340496
SRX5347621,-0.8353153485226621
SRX5347622,-0.9878432426564792
SRX5347623,-0.34266836008841617
SRX8170783,-0.2388244837774325
SRX8170784,-0.2770352024963509
SRX8170785,0.5158596862737816
SRX8170786,-0.1540065000177675
SRX8170787,-0.07210625683459071
SRX8170788,0.09643922229501012
SRX5177009,3.2659622637858017
SRX5177010,3.5713911777070857
SRX5177011,3.1005512066815992
SRX5177012,2.9030111714513103
SRX7354731,0.30863666756927804
SRX7354732,-0.30863666756927755
SRX7354733,2.653463860895216
SRX7354734,3.5029790587208662
SRX7354735,2.185204003514944
SRX7354736,2.0394630430215
SRX7354737,3.0493658654047984
SRX7354738,3.3474632125109918
SRX2508581,0.13594209128464566
SRX2508582,-0.22243376590611064
SRX2508583,-2.354428908725218
SRX2508584,-2.2550670463963542
SRX2508585,-0.1518186948274014
SRX2508586,0.14212429173483
SRX2508587,-2.334471667680039
SRX2508588,-2.4626421444569693
SRX2508589,0.015876603542755774
SRX2508590,0.2427414416972473
SRX2508591,-0.986334984173864
SRX2508592,-0.6034007287932805
SRX1736086,0.30725368341787274
SRX1736087,-0.3078675406288047
SRX1736088,0.0006138572109319894
SRX1736089,-2.754141351097536
SRX1736090,-3.745889017493292
SRX1736091,-2.6426625306357425
SRX1736092,-0.08424457062179957
SRX1736093,-0.2636079357947958
SRX1736094,0.8857346534506298
SRX1736095,-2.46995109710289
SRX1736096,-2.8064354836295995
SRX1736097,-2.303100493429043
SRX7176371,0.004922876375541564
SRX7176372,0.18647493582214286
SRX7176373,-0.19139781219768448
SRX7176374,-0.18293611364763684
SRX7176375,-0.11373469875101615
SRX7176376,-0.16334670255617212
