sample,new_1534271_1535874
LBexp_1,7.2084
LBexp_2,6.9583
LBexp_3,7.1822
LBtran_1,10.7037
LBtran_2,7.1543
LBtran_3,7.1903
LBstat_1,9.9571
LBstat_2,9.3127
LBstat_3,9.3782
LBGexp_1,7.1735
LBGexp_2,7.2823
LBGexp_3,7.3847
LBGtran_2,7.403
LBGtran_3,7.3729
LBGstat_1,7.0594
LBGstat_2,7.1376
LBGstat_3,7.6373
S0_1,8.4593
S0_2,7.7982
S0_3,8.1449
S1_1,7.2541
S1_2,7.4299
S1_3,6.9087
S2_1,7.7627
S2_2,7.496
S2_3,7.3159
S3_1,9.2082
S3_2,9.4038
S4_1,9.8824
S4_2,9.4437
S4_3,9.172
S5_1,9.9442
S5_2,9.7372
S5_3,10.0726
S6_1,9.7023
S6_2,9.0985
S6_3,9.3993
S6/t_1,9.761
S6/t_2,8.7593
S6_4,9.0201
S6_5,9.4162
S6_6,9.4114
S7_4,9.8513
S7_5,9.7702
S7_6,10.036
S8_4,9.5364
S8_5,9.5315
G135_1,7.5885
G135_3,8.0142
G150_1,7.4354
G150_2,6.9965
G150_3,7.8373
G180_1,7.4378
G180_2,7.2098
G180_3,7.8575
C30_1,9.4795
C30_2,10.2476
C90_1,8.4434
C90_2,7.0169
BI_1,9.6591
BI_2,9.6518
BC_2,8.3105
BC/t_1,8.1777
BC/t_2,9.1812
BC_1,8.0608
Sw_1,8.0427
Sw_2,8.4681
BT_1,7.8412
BT_2,7.5201
B36_1,8.0091
B36_2,7.7724
B60_1,11.7987
B60_2,12.3585
M9exp_1,6.9489
M9exp_2,7.0492
M9exp_3,6.8829
M9tran_1,7.2474
M9tran_2,7.2027
M9tran_3,6.9971
M9stat_1,11.7599
M9stat_2,11.2386
M9stat_3,11.3453
M+G_1,8.5581
M+G_2,7.4235
M+G_3,7.2124
Glu_1,7.6365
Glu_2,7.2184
Glu_3,7.4749
Fru_1,8.3036
Fru_2,8.2555
Fru_3,7.2970000000000015
Mal_1,7.6669
Mal_2,8.2962
Mal_3,8.0368
G+S_2,8.7485
G+S_3,8.6592
Pyr_1,8.6328
Pyr_2,8.9216
Pyr_3,8.9219
Gly_1,8.0727
Gly_2,7.6822
Gly_3,8.1137
Glucon_1,8.1696
Glucon_2,7.8605
Glucon_3,8.1617
aero_1,7.0761
aero_2,7.142
aero_3,6.8324
nit_1,7.5764
nit_2,7.1439
nit_3,7.2444
ferm_1,8.0566
ferm_2,7.0652
ferm_3,7.7647
T-5.40H_1,6.822
T-4.40H_1,7.0242
T-3.40H_1,6.9278
T-2.40H_1,6.8847
T-1.40H_1,6.8336
T-1.10H_1,6.5798
T-0.40H_1,6.3982
T0.0H_1,6.4545
T0.30H_1,10.1752
T1.0H_1,9.5296
T1.30H_1,10.8567
T2.0H_1,10.3992
T2.30H_1,10.8776
T3.0H_1,10.2697
T3.30H_1,10.6632
T4.0H_1,10.362
T5.0H_1,9.3303
HPh_1,7.5349
HPh_2,7.0111
HPh_3,7.7482
LPh_1,7.2862
LPh_2,6.9996
LPh_3,7.5216
LPhT_1,7.6012
LPhT_2,7.0674
LPhT_3,7.2225
SMMPr_1,6.5165
SMMPr_2,7.0231
SMMPr_3,7.0745
HiTm_1,7.2389
HiTm_2,6.9766
HiTm_3,7.1137
LoTm_1,7.9793
LoTm_2,7.8993
LoTm_3,7.9088
HiOs_1,6.9367
HiOs_2,7.5856
HiOs_3,7.1704
BMM_1,6.6959
BMM_2,6.8391
BMM_3,7.277
Heat_1,7.4308
Heat_2,6.8347
Heat_3,7.4871
Cold_1,7.2589
Cold_2,7.5252
Cold_3,7.5542
Etha_1,7.5423
Etha_2,7.7935
Etha_3,7.3388
SMM_1,7.1118
SMM_2,7.1055
SMM_3,6.8522
Salt_1,7.0766
Salt_2,6.9679
Salt_3,6.8636
Mt0_1,7.1856
Mt0_3,7.3047
M0t45_1,6.9423
M0t45_2,7.2822
M0t45_3,6.8358
M0t90_1,10.9709
M0t90_2,11.2557
M0t90_3,12.0775
M40t45_1,7.2364
M40t45_2,9.4601
M40t45_3,6.6387
M40t90_1,11.1693
M40t90_2,11.4622
M40t90_3,12.217
dia0_1,7.025
dia0_2,7.0854
dia0_3,6.7747
dia5_1,7.1391
dia5_2,7.3486
dia5_3,6.8751
dia15_1,6.9957
dia15_2,7.1848
dia15_3,7.3132
Diami_1,7.4938
Diami_2,6.9757
Diami_3,7.692
Paraq_1,7.6824
Paraq_2,7.0233
Paraq_3,7.0691
H2O2_1,6.9896
H2O2_2,7.0758
H2O2_3,7.3047
Oxctl_1,7.7152
Oxctl_2,7.6439
Oxctl_3,7.2499
GM-0.1_1,6.7852
GM-0.2_1,7.5487
GM+5_1,6.7242
GM+15_1,6.6968
GM+25_1,6.6049
GM+45_1,6.8874
GM+60_1,6.6552
GM+90_1,6.9195
GM+120_1,7.8558
GM+150_1,7.3398
GM-0.1_2,6.6852
GM-0.2_2,7.3563
GM+5_2,6.4526
GM+10_2,6.5201
GM+15_2,7.4201
