,b0725
Cr_1,0.0003425537794611077
Cr_2,0.003954710100532152
Cr_3,0.013586809757748649
Cr_4,0.020717595144476703
Cr_5,0.023667436753037056
Cr_6,0.03045878733232255
Fe_1,-0.009986317272520771
Fe_2,-0.033301868914353897
Fe_3,-0.051252091474540094
Fe_4,-0.07119087181380906
Fe_5,-0.0832537012074051
Fe_6,-0.09368200774206016
Cd_1,0.0006415366142567001
Cd_2,0.003268320003580169
Cd_3,0.005239335768656858
Cd_4,0.00456379822649879
Cd_5,0.0014894517774662304
Cd_6,-0.00014053957142084455
Zn_1,-0.002223418713728206
Zn_2,-0.0016599842485971665
Zn_3,0.005126343334322453
Zn_4,0.0172919944199046
Zn_5,0.02256795170059189
Zn_6,0.026302608105794392
Cu_1,0.006544028460745415
Cu_2,0.014297654494803263
Cu_3,0.02586435134988059
Cu_4,0.033308375065419345
Cu_5,0.03938011625080984
Cu_6,0.04501367166605736
Pb_1,0.004203857657722537
Pb_2,0.006956376063350135
Pb_3,0.013702367013159043
Pb_4,0.021215924712191792
Pb_5,0.026354709439523186
Pb_6,0.030302636331802
