locus,gene_weight,gene_name,gene_product,COG,operon,regulator,link
b4724,0.6384936728,ynfQ,Qin prophage%3B protein YnfQ,No COG annotation,,,https://ecocyc.org/gene?orgid=ECOLI&id=G0-16689
b1552,0.2076182741,cspI,Qin prophage%3B cold shock protein CspI,Transcription,cspI,"Fis,BasR",https://ecocyc.org/gene?orgid=ECOLI&id=G6825
