,new_2972164_2972328_c
LBexp_1,12.2934
LBexp_2,12.2273
LBexp_3,11.8859
LBtran_1,11.684
LBtran_2,11.6755
LBtran_3,12.1036
LBstat_1,11.825800000000001
LBstat_2,11.7442
LBstat_3,11.4515
LBGexp_1,11.9977
LBGexp_2,11.727
LBGexp_3,11.9048
LBGtran_2,12.2936
LBGtran_3,12.5539
LBGstat_1,11.9303
LBGstat_2,11.5144
LBGstat_3,11.6791
S0_1,11.5158
S0_2,11.7372
S0_3,11.4957
S1_1,11.3964
S1_2,11.3468
S1_3,11.618500000000001
S2_1,11.0251
S2_2,10.9516
S2_3,10.5629
S3_1,11.8027
S3_2,12.047
S4_1,12.1448
S4_2,12.0666
S4_3,11.9076
S5_1,12.0989
S5_2,12.254
S5_3,13.0342
S6_1,12.1559
S6_2,9.6351
S6_3,12.4681
S6/t_1,12.274000000000001
S6/t_2,9.0969
S6_4,10.4819
S6_5,11.4646
S6_6,11.7295
S7_4,10.8492
S7_5,10.6322
S7_6,11.0957
S8_4,10.4093
S8_5,9.6719
G135_1,12.1993
G135_3,10.2617
G150_1,11.7875
G150_2,12.1768
G150_3,12.0847
G180_1,11.5142
G180_2,12.071
G180_3,10.8222
C30_1,11.3063
C30_2,11.5065
C90_1,12.038
C90_2,12.1941
BI_1,12.1828
BI_2,12.5251
BC_2,12.1316
BC/t_1,11.6991
BC/t_2,11.936
BC_1,11.5552
Sw_1,12.649000000000001
Sw_2,12.8877
BT_1,11.5444
BT_2,11.0641
B36_1,12.1249
B36_2,11.7832
B60_1,12.0379
B60_2,11.728
M9exp_1,11.9683
M9exp_2,11.5577
M9exp_3,11.3257
M9tran_1,11.237
M9tran_2,11.2156
M9tran_3,11.4257
M9stat_1,9.7616
M9stat_2,9.6345
M9stat_3,9.362
M+G_1,11.0841
M+G_2,11.5128
M+G_3,11.4178
Glu_1,11.7858
Glu_2,11.8764
Glu_3,11.886800000000001
Fru_1,12.0693
Fru_2,12.1299
Fru_3,11.2022
Mal_1,11.3459
Mal_2,11.3023
Mal_3,11.7032
G+S_2,11.2143
G+S_3,11.901299999999999
Pyr_1,10.6617
Pyr_2,11.7572
Pyr_3,11.3363
Gly_1,10.9979
Gly_2,11.8508
Gly_3,10.2722
Glucon_1,10.8613
Glucon_2,11.2777
Glucon_3,10.295
aero_1,11.8889
aero_2,11.1512
aero_3,12.2081
nit_1,11.8146
nit_2,12.0481
nit_3,11.743500000000001
ferm_1,11.5376
ferm_2,11.4849
ferm_3,12.1078
T-5.40H_1,12.2059
T-4.40H_1,11.9421
T-3.40H_1,11.786200000000001
T-2.40H_1,11.5817
T-1.40H_1,11.5219
T-1.10H_1,11.8224
T-0.40H_1,11.651299999999999
T0.0H_1,11.5532
T0.30H_1,10.8368
T1.0H_1,10.4734
T1.30H_1,10.2642
T2.0H_1,10.1721
T2.30H_1,10.985
T3.0H_1,10.6138
T3.30H_1,11.1179
T4.0H_1,11.2739
T5.0H_1,10.706
HPh_1,11.5189
HPh_2,11.1902
HPh_3,11.0502
LPh_1,11.687
LPh_2,12.3538
LPh_3,11.8639
LPhT_1,12.7345
LPhT_2,13.0118
LPhT_3,13.551
SMMPr_1,11.4656
SMMPr_2,11.6424
SMMPr_3,11.7789
HiTm_1,12.2106
HiTm_2,12.0374
HiTm_3,11.8821
LoTm_1,11.3096
LoTm_2,10.8709
LoTm_3,11.0909
HiOs_1,12.0808
HiOs_2,11.9057
HiOs_3,12.1877
BMM_1,11.6578
BMM_2,11.4388
BMM_3,11.6403
Heat_1,12.713799999999999
Heat_2,12.5297
Heat_3,12.212
Cold_1,11.8637
Cold_2,11.301
Cold_3,10.5951
Etha_1,10.0258
Etha_2,9.9103
Etha_3,10.1432
SMM_1,11.6731
SMM_2,11.5588
