,BSU_35580
LBexp_1,0.1800000000000015
LBexp_2,-0.1988999999999992
LBexp_3,-0.19419999999999948
LBtran_1,-0.40369999999999884
LBtran_2,-0.39679999999999893
LBtran_3,0.03500000000000014
LBstat_1,0.24260000000000126
LBstat_2,0.2814000000000014
LBstat_3,0.33160000000000167
LBGexp_1,-0.11529999999999951
LBGexp_2,-0.1772999999999989
LBGexp_3,0.01550000000000118
LBGtran_2,-0.136099999999999
LBGtran_3,0.20690000000000097
LBGstat_1,0.34830000000000005
LBGstat_2,-0.010699999999999932
LBGstat_3,0.005000000000000782
S0_1,-0.34389999999999965
S0_2,-0.19119999999999937
S0_3,-0.039199999999999235
S1_1,-0.01589999999999847
S1_2,-0.11059999999999981
S1_3,-0.0036999999999984823
S2_1,0.046700000000001296
S2_2,0.01150000000000162
S2_3,-0.07409999999999961
S3_1,3.1439000000000004
S3_2,3.014000000000001
S4_1,2.6042000000000005
S4_2,2.3976000000000006
S4_3,2.0736000000000008
S5_1,2.155900000000001
S5_2,2.3991000000000007
S5_3,2.3912000000000013
S6_1,1.9765000000000015
S6_2,-0.3229999999999995
S6_3,1.9198000000000004
S6/t_1,1.9489
S6/t_2,-0.28999999999999915
S6_4,1.9212000000000007
S6_5,2.5124000000000013
S6_6,2.5806000000000004
S7_4,2.1778000000000013
S7_5,1.7531000000000017
S7_6,2.2174000000000014
S8_4,1.6841000000000008
S8_5,0.7429000000000006
G135_1,0.05719999999999992
G135_3,-0.4158999999999988
G150_1,-0.04069999999999929
G150_2,0.12780000000000058
G150_3,0.04440000000000133
G180_1,-0.10359999999999836
G180_2,0.08860000000000134
G180_3,-0.5257999999999994
C30_1,0.31680000000000064
C30_2,0.5459000000000014
C90_1,0.1836000000000002
C90_2,0.32640000000000136
BI_1,1.1016000000000012
BI_2,2.8193
BC_2,0.27669999999999995
BC/t_1,0.19400000000000084
BC/t_2,0.49130000000000074
BC_1,0.10460000000000136
Sw_1,0.6457000000000015
Sw_2,0.907
BT_1,1.1370000000000005
BT_2,0.6079000000000008
B36_1,1.915000000000001
B36_2,1.4845000000000006
B60_1,3.087200000000001
B60_2,2.330400000000001
M9exp_1,0.24080000000000013
M9exp_2,-0.012199999999999989
M9exp_3,-0.22859999999999925
M9tran_1,-0.0862999999999996
M9tran_2,-0.11949999999999861
M9tran_3,-0.03229999999999933
M9stat_1,0.28360000000000163
M9stat_2,-0.09599999999999831
M9stat_3,-0.3813999999999993
M+G_1,0.058000000000001606
M+G_2,-0.0884999999999998
M+G_3,-0.1208999999999989
Glu_1,0.009700000000000486
Glu_2,0.09690000000000154
Glu_3,0.3169000000000004
Fru_1,0.08610000000000007
Fru_2,0.36070000000000135
Fru_3,-0.04829999999999934
Mal_1,-0.24429999999999907
Mal_2,-0.05939999999999834
Mal_3,0.07900000000000063
G+S_2,0.6919000000000004
G+S_3,1.0131000000000014
Pyr_1,0.5535000000000014
Pyr_2,0.8234000000000012
Pyr_3,0.5146000000000015
Gly_1,0.9794
Gly_2,1.1428000000000011
Gly_3,0.5145
Glucon_1,0.0810000000000013
Glucon_2,0.048100000000001586
Glucon_3,0.19290000000000163
aero_1,-0.006799999999998363
aero_2,-0.26569999999999894
aero_3,0.002100000000000435
nit_1,0.05180000000000007
nit_2,0.010600000000000165
nit_3,-0.01959999999999873
ferm_1,0.00280000000000058
ferm_2,-0.21729999999999894
ferm_3,0.4533000000000005
T-5.40H_1,0.48300000000000054
T-4.40H_1,0.31840000000000046
T-3.40H_1,0.18660000000000032
T-2.40H_1,0.13480000000000025
T-1.40H_1,0.1355000000000004
T-1.10H_1,0.30130000000000123
T-0.40H_1,0.11310000000000109
T0.0H_1,0.1296000000000017
T0.30H_1,0.26340000000000074
T1.0H_1,0.05450000000000088
T1.30H_1,0.2242000000000015
T2.0H_1,0.23260000000000147
T2.30H_1,0.2657000000000007
T3.0H_1,0.03450000000000131
T3.30H_1,0.43540000000000134
T4.0H_1,0.4715000000000007
T5.0H_1,0.42210000000000036
HPh_1,0.6199000000000012
HPh_2,-0.014799999999999258
HPh_3,0.02340000000000053
LPh_1,0.6160000000000014
LPh_2,0.594100000000001
LPh_3,0.254900000000001
LPhT_1,8.124800000000002
LPhT_2,8.103900000000001
LPhT_3,8.2479
SMMPr_1,-0.08619999999999983
SMMPr_2,0.04160000000000075
SMMPr_3,0.027900000000000702
HiTm_1,0.5315000000000012
HiTm_2,0.3564000000000007
HiTm_3,0.2735000000000003
LoTm_1,0.42160000000000153
LoTm_2,0.14920000000000044
LoTm_3,0.28610000000000113
HiOs_1,0.31479999999999997
HiOs_2,0.27890000000000015
HiOs_3,0.42130000000000045
BMM_1,0.12420000000000009
BMM_2,-0.04969999999999963
BMM_3,0.038600000000000634
Heat_1,0.8436000000000003
Heat_2,0.6682000000000006
Heat_3,0.664200000000001
Cold_1,0.5235000000000003
Cold_2,-0.062099999999999156
Cold_3,-0.1982999999999988
Etha_1,0.24150000000000027
Etha_2,0.16740000000000066
Etha_3,0.15600000000000058
SMM_1,-0.027599999999999625
SMM_2,-0.17309999999999892
SMM_3,-0.11309999999999931
Salt_1,0.08700000000000152
Salt_2,0.02490000000000059
Salt_3,0.18020000000000103
Mt0_1,0.04499999999999993
Mt0_3,-0.016899999999999693
M0t45_1,-0.0345999999999993
M0t45_2,-0.05339999999999989
M0t45_3,-0.009099999999998332
M0t90_1,-0.1913999999999989
M0t90_2,0.04180000000000028
M0t90_3,-0.11059999999999981
M40t45_1,0.10020000000000095
M40t45_2,-0.27979999999999894
M40t45_3,0.015900000000000247
M40t90_1,-0.08099999999999952
M40t90_2,0.038899999999999935
M40t90_3,0.021500000000001407
dia0_1,-0.1888999999999994
dia0_2,-0.059299999999998576
dia0_3,-0.26869999999999905
dia5_1,-0.44019999999999904
dia5_2,-0.06329999999999991
dia5_3,-0.41939999999999955
dia15_1,0.4215
dia15_2,0.3268000000000004
