,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
12,Life Cycle__S6,-11.657587884849999,2.6550234102599477,8.0,34.0,-14.822917976,35.0,-12.494313972,36.0,-13.5566114312,37.0,-14.2850220562,38.0,-12.0803713817,39.0,-9.5155191729,40.0,-8.5401297838,41.0,-7.965817305
13,Life Cycle__S7,-11.623580486333333,0.6722723766649131,3.0,42.0,-10.8477683421,43.0,-11.9883179143,44.0,-12.0346552026,,,,,,,,,,
14,Life Cycle__S8,-13.23617099175,1.0680729805513685,2.0,45.0,-12.4809293444,46.0,-13.9914126391,,,,,,,,,,,,
15,Life Cycle__G135,-0.9497520203,4.444092215502266,2.0,47.0,2.1926957215,48.0,-4.0921997621,,,,,,,,,,,,
16,Life Cycle__G150,2.6266455055,0.2650501776134464,3.0,49.0,2.898717998,50.0,2.6119930134000002,51.0,2.3692255051,,,,,,,,,,
17,Life Cycle__G180,0.18118867413333328,1.9109727438710482,3.0,52.0,-0.0437822167,53.0,2.1946890857,54.0,-1.6073408466,,,,,,,,,,
18,Stress Time Course__C30,-16.5574600625,0.792308616330745,2.0,55.0,-17.1177068579,56.0,-15.9972132671,,,,,,,,,,,,
19,Stress Time Course__C90,10.33430208355,3.8561489794716657,2.0,57.0,7.6075929909,58.0,13.0610111762,,,,,,,,,,,,
20,Biofilm__BI,0.33394229345000004,0.8138112452893951,2.0,59.0,-0.2415091567,60.0,0.9093937436,,,,,,,,,,,,
21,Biofilm__BC,-12.534910136225001,0.907926879389836,4.0,61.0,-12.3724211252,62.0,-11.335728895999999,63.0,-13.4175897475,64.0,-13.0139007762,,,,,,,,
22,Biofilm__Sw,-12.055358977400001,0.38584444805094015,2.0,65.0,-12.3281922031,66.0,-11.7825257517,,,,,,,,,,,,
23,Life Cycle__BT,-2.337684917,0.2628965353550434,2.0,67.0,-2.1517889941,68.0,-2.5235808399,,,,,,,,,,,,
24,Life Cycle__B36,-15.4233192941,0.23030376476765385,2.0,69.0,-15.5861686479,70.0,-15.2604699403,,,,,,,,,,,,
25,Life Cycle__B60,-18.0817458624,1.3863688917747437,2.0,71.0,-17.1014350178,72.0,-19.062056707,,,,,,,,,,,,
26,M9__M9exp,0.0,0.8997004169130354,3.0,73.0,0.8976893674,74.0,0.0040087031,75.0,-0.9016980705000001,,,,,,,,,,
27,M9__M9tran,-0.9964496489333333,1.0501537806120649,3.0,76.0,-1.5471923731000001,77.0,0.21451500180000002,78.0,-1.6566715754999999,,,,,,,,,,
28,M9__M9stat,-14.538700569500001,1.8059771794288493,3.0,79.0,-12.459104969,80.0,-15.7127189956,81.0,-15.4442777439,,,,,,,,,,
29,Supplement__M+G,-3.319336085733333,0.28165493280213955,3.0,82.0,-3.4268742524,83.0,-3.5313792636,84.0,-2.9997547412000003,,,,,,,,,,
30,Supplement__Glu,-3.5411508525333333,0.450449384137165,3.0,85.0,-3.4500224927,86.0,-4.0301971225,87.0,-3.1432329424,,,,,,,,,,
31,Supplement__Fru,-2.0601536247666665,2.3661032665121695,3.0,88.0,0.5712280304,89.0,-2.739198863,90.0,-4.0124900417,,,,,,,,,,
32,Supplement__Mal,0.2349438542666666,1.8648819830236687,3.0,91.0,2.3879529282,92.0,-0.8069376228,93.0,-0.8761837426,,,,,,,,,,
33,Supplement__G+S,-4.72966920225,0.6630069153958771,2.0,94.0,-4.2608525164,95.0,-5.1984858881000005,,,,,,,,,,,,
34,Supplement__Pyr,-9.758535265966666,0.39599981958882746,3.0,96.0,-9.6611162318,97.0,-9.420336517500001,98.0,-10.1941530486,,,,,,,,,,
35,Supplement__Gly,-1.7156518685333335,2.7918081948306464,3.0,99.0,-0.8727367008,100.0,0.5575729986,101.0,-4.8317919034,,,,,,,,,,
36,Supplement__Glucon,-6.852339129933334,0.6152502523138581,3.0,102.0,-7.5489967473,103.0,-6.383453297,104.0,-6.6245673455,,,,,,,,,,
37,Stressors__aero,2.057429742,0.9352800045586384,3.0,105.0,1.1990405021,106.0,3.054184598,107.0,1.9190641259,,,,,,,,,,
38,Stressors__nit,-5.6403056455,1.027324483253515,3.0,108.0,-4.6958634669,109.0,-5.4909019908,110.0,-6.7341514788,,,,,,,,,,
39,Stressors__ferm,-5.296434533866667,1.5673099078576143,3.0,111.0,-3.5456285403,112.0,-6.568661329,113.0,-5.7750137323,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,-5.8886595689,,1.0,114.0,-5.8886595689,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-4.8535534427,,1.0,115.0,-4.8535534427,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-2.4472261497,,1.0,116.0,-2.4472261497,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-1.2568766678,,1.0,117.0,-1.2568766678,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,-1.6235330729,,1.0,118.0,-1.6235330729,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,-0.9906376973000001,,1.0,119.0,-0.9906376973000001,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-1.420657218,,1.0,120.0,-1.420657218,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-0.5025007380000001,,1.0,121.0,-0.5025007380000001,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,-14.3487351595,,1.0,122.0,-14.3487351595,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-13.2250025011,,1.0,123.0,-13.2250025011,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,-17.7086757986,,1.0,124.0,-17.7086757986,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-16.5913236632,,1.0,125.0,-16.5913236632,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-12.5436175601,,1.0,126.0,-12.5436175601,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-12.5015343285,,1.0,127.0,-12.5015343285,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-12.7287132801,,1.0,128.0,-12.7287132801,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-10.5114327943,,1.0,129.0,-10.5114327943,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-8.58632864,,1.0,130.0,-8.58632864,,,,,,,,,,,,,,
57,Stressors__HPh,-1.3937718277666669,1.0673837685817475,3.0,131.0,-0.41437081810000004,132.0,-1.2354844036000001,133.0,-2.5314602616,,,,,,,,,,
58,Stressors__LPh,0.6467413995333333,1.9154226336364906,3.0,134.0,2.3416267719,135.0,1.029894726,136.0,-1.4312972993,,,,,,,,,,
59,Stressors__LPhT,3.9100054199999996,0.7642193755333714,3.0,137.0,3.0506209537,138.0,4.1661320798,139.0,4.5132632265,,,,,,,,,,
60,Stressors__SMMPr,3.2961596204666663,1.327058713420757,3.0,140.0,1.8002715770000002,141.0,4.3318953202,142.0,3.7563119642,,,,,,,,,,
61,Stressors__HiTm,7.537301754666667,5.30270112128174,3.0,143.0,13.5100027574,144.0,5.7187574147,145.0,3.3831450919,,,,,,,,,,
62,Stressors__LoTm,-19.55454021263333,0.7023471757847572,3.0,146.0,-20.2659292754,147.0,-19.5360930035,148.0,-18.861598359,,,,,,,,,,
63,Stressors__HiOs,-3.1162053782666668,0.715419869372749,3.0,149.0,-2.9991315904,150.0,-3.882941316,151.0,-2.4665432284,,,,,,,,,,
64,Stressors__BMM,0.021615861400000085,1.4015310533251688,3.0,152.0,-0.4489989299,153.0,-1.084039301,154.0,1.5978858151000002,,,,,,,,,,
65,Stressors__Heat,13.851587403399998,1.8330180296771945,3.0,155.0,13.342784244,156.0,15.8852569803,157.0,12.3267209859,,,,,,,,,,
66,Stressors__Cold,-34.36816958996667,1.221623400985824,3.0,158.0,-35.6758584785,159.0,-34.1723928939,160.0,-33.2562573975,,,,,,,,,,
67,Stressors__Etha,22.348469617166668,3.2426880839524053,3.0,161.0,23.6665330078,162.0,18.6543007448,163.0,24.7245750989,,,,,,,,,,
68,Stress Time Course__SMM,-1.8215391307,0.4856406665789351,3.0,164.0,-2.0919732143,165.0,-1.2608859458000001,166.0,-2.111758232,,,,,,,,,,
69,Stress Time Course__Salt,7.567552142066667,0.5965627351099834,3.0,167.0,7.3994693261,168.0,7.07306246,169.0,8.2301246401,,,,,,,,,,
70,Stress Time Course__Mt0,12.811832417600002,6.309153732359758,2.0,170.0,17.2730778053,171.0,8.3505870299,,,,,,,,,,,,
71,Stress Time Course__M0t45,15.453496651533333,1.1563851132330292,3.0,172.0,16.7357471629,173.0,14.4897233683,174.0,15.1350194234,,,,,,,,,,
72,Stress Time Course__M0t90,9.062064191033334,3.1965733579410442,3.0,175.0,8.9425364796,176.0,5.9269311662,177.0,12.3167249273,,,,,,,,,,
73,Stress Time Course__M40t45,14.100958708933334,1.9405159126884144,3.0,178.0,15.696826331,179.0,11.940854972,180.0,14.6651948238,,,,,,,,,,
74,Stress Time Course__M40t90,12.441367127533335,3.3003751955522787,3.0,181.0,12.5368696305,182.0,9.0942771718,183.0,15.6929545803,,,,,,,,,,
75,Stress Time Course__dia0,9.858787293433332,0.9791728234243045,3.0,184.0,10.8556468623,185.0,8.8983156623,186.0,9.8223993557,,,,,,,,,,
76,Stress Time Course__dia5,24.97832897923333,0.6584357224012006,3.0,187.0,24.3650447192,188.0,25.6741361293,189.0,24.8958060892,,,,,,,,,,
77,Stress Time Course__dia15,35.39460684756667,3.443397205322445,3.0,190.0,39.0826709684,191.0,34.8372843869,192.0,32.2638651874,,,,,,,,,,
78,Stressors__Diami,24.004922545400003,0.9533590712222284,3.0,193.0,24.6889685861,194.0,24.4098628972,195.0,22.9159361529,,,,,,,,,,
79,Stressors__Paraq,3.7534410822333335,1.6382553587225395,3.0,196.0,3.770456769,197.0,5.3831223214,198.0,2.1067441563,,,,,,,,,,
80,Stressors__H2O2,22.534194888633333,1.6552433421494743,3.0,199.0,21.5216661367,200.0,21.6365648004,201.0,24.4443537288,,,,,,,,,,
81,Stressors__Oxctl,1.7036795488333334,2.10718186794535,3.0,202.0,-0.4505795855,203.0,1.8012219013,204.0,3.7603963307,,,,,,,,,,
82,Carbon Transition__GM-0.1,-2.645664024733333,2.4317790723227795,3.0,205.0,-2.5400826775,215.0,-0.2683952565,225.0,-5.1285141402,,,,,,,,,,
83,Carbon Transition__GM-0.2,-2.5947352679,0.17046141392158728,3.0,206.0,-2.4612239562,216.0,-2.5362386149000002,226.0,-2.7867432326,,,,,,,,,,
84,Carbon Transition__GM+5,-1.2135372364666666,1.5408008354859102,3.0,207.0,-2.4755959452000003,217.0,0.5035276037,227.0,-1.6685433679,,,,,,,,,,
85,Carbon Transition__GM+15,-3.6375132329666666,1.0413767457524687,3.0,208.0,-3.0093731404,219.0,-3.0635824095,229.0,-4.839584149,,,,,,,,,,
86,Carbon Transition__GM+25,-4.795012253966667,1.8845075278765415,3.0,209.0,-3.253318028,220.0,-4.2359147035,230.0,-6.8958040304,,,,,,,,,,
87,Carbon Transition__GM+45,-2.663904028633333,2.143893364351452,3.0,210.0,-1.3395559889,221.0,-1.5147648619,231.0,-5.1373912351,,,,,,,,,,
88,Carbon Transition__GM+60,-2.097113606166667,1.9316829102999211,3.0,211.0,-0.3014146368,222.0,-1.8491019411,232.0,-4.1408242406,,,,,,,,,,
89,Carbon Transition__GM+90,-2.504426435533333,1.7306690552226123,3.0,212.0,-0.5070708718,223.0,-3.4470378039,233.0,-3.5591706308999997,,,,,,,,,,
90,Carbon Transition__GM+120,-4.906804853500001,1.5185856237980437,2.0,213.0,-3.8330026611,234.0,-5.9806070459,,,,,,,,,,,,
91,Carbon Transition__GM+150,-0.8191961046333334,1.2118906053874345,3.0,214.0,-1.5926436157000001,224.0,-1.4424293037,235.0,0.5774846055,,,,,,,,,,
92,Carbon Transition__GM+10,-2.3341314409500002,2.6925753497302507,2.0,218.0,-0.4301931523,228.0,-4.2380697296,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,1.448832333533333,1.3746470474377632,3.0,236.0,0.8877747771000001,244.0,0.4434508043,254.0,3.0152714192,,,,,,,,,,
94,Carbon Transition__MG+5,2.5354316070666667,1.445970097980219,3.0,237.0,1.4148833285,246.0,4.167670387,256.0,2.0237411057,,,,,,,,,,
95,Carbon Transition__MG+10,2.5544008721333333,0.5524009483377545,3.0,238.0,2.0067668989,247.0,3.1114484737,257.0,2.5449872438,,,,,,,,,,
96,Carbon Transition__MG+15,0.9186175575666665,1.3170624948331155,3.0,239.0,-0.5420897357000001,248.0,1.2823593279,258.0,2.0155830805,,,,,,,,,,
97,Carbon Transition__MG+25,1.7200115592000003,0.40225122733024804,3.0,240.0,1.834293341,249.0,1.2729850368,259.0,2.0527562998,,,,,,,,,,
98,Carbon Transition__MG+45,1.5436219877666666,1.7741843507565955,3.0,241.0,-0.161444376,250.0,1.4126453162,260.0,3.3796650231,,,,,,,,,,
99,Carbon Transition__MG+120,0.6185732311666667,0.1522443583399112,3.0,242.0,0.7686767854000001,253.0,0.6227681379000001,263.0,0.4642747702,,,,,,,,,,
100,Carbon Transition__MG+150,-5.8669912198,2.1821894123412715,2.0,243.0,-4.3239502885,264.0,-7.4100321511,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,1.578790909,0.5041888942173006,2.0,245.0,1.2222755229,255.0,1.9353062951000002,,,,,,,,,,,,
102,Carbon Transition__MG+60,2.71355502235,0.4085291235154907,2.0,251.0,3.0024287359,261.0,2.4246813088,,,,,,,,,,,,
103,Carbon Transition__MG+90,1.44246663735,1.13372162632182,2.0,252.0,2.2441288873,262.0,0.6408043874,,,,,,,,,,,,
