,new_2996886_2997300_c
M9exp_1,10.4849
M9exp_2,10.3288
M9exp_3,10.1467
M9tran_1,9.868
M9tran_2,9.6171
M9tran_3,10.2792
M9stat_1,9.1925
M9stat_2,9.3052
M9stat_3,9.211
MG-0.1_1,9.9601
MG-0.1_2,9.5966
MG-0.1_3,10.5292
MG-0.2_2,9.7885
MG-0.2_3,10.0512
MG+5_1,10.1557
MG+5_2,9.8377
MG+5_3,10.0117
MG+10_1,10.7188
MG+10_2,10.3279
MG+10_3,10.2079
MG+15_1,10.0985
MG+15_2,10.9474
MG+15_3,10.58
MG+25_1,10.3399
MG+25_2,9.8768
MG+25_3,10.4931
MG+45_1,10.0978
MG+45_2,9.5741
MG+45_3,10.7754
MG+60_2,10.1991
MG+60_3,10.6639
MG+90_2,9.7698
MG+90_3,10.7511
MG+120_1,9.8955
MG+120_2,10.5893
MG+120_3,10.3001
MG+150_1,10.354
MG+150_3,10.3613
GM-0.1_1,9.9991
GM-0.1_2,10.6542
GM-0.1_3,10.5537
GM-0.2_1,9.9303
GM-0.2_2,10.7446
GM-0.2_3,10.3888
GM+5_1,9.8366
GM+5_2,10.0678
GM+5_3,10.2641
GM+10_2,10.0023
GM+10_3,9.4894
GM+15_1,10.3195
GM+15_2,9.909
GM+15_3,10.1241
GM+25_1,10.8863
GM+25_2,10.3914
GM+25_3,9.86
GM+45_1,10.4162
GM+45_2,9.8622
GM+45_3,9.8441
GM+60_1,10.2271
GM+60_2,9.7453
GM+60_3,9.7183
GM+90_1,10.41
GM+90_2,10.5981
GM+90_3,10.6387
GM+120_1,9.786
GM+120_3,10.1002
GM+150_1,10.2043
GM+150_2,8.6285
GM+150_3,10.2364
BT_1,9.3995
BT_2,9.2234
B36_1,8.7438
B36_2,8.6189
B60_1,8.8973
B60_2,9.2444
S0_1,9.5083
S0_2,9.6092
S0_3,9.3854
S1_1,10.4451
S1_2,10.4221
S1_3,10.3809
S2_1,9.1161
S2_2,9.4721
S2_3,8.9891
S3_1,9.6535
S3_2,9.4619
S4_1,9.0964
S4_2,9.105
S4_3,9.0848
S5_1,8.9917
S5_2,8.2378
S5_3,8.6417
