sample,BSU31460
LBexp_1,11.8003
LBexp_2,11.8058
LBexp_3,11.4229
LBtran_1,11.2138
LBtran_2,11.3965
LBtran_3,11.5254
LBstat_1,10.0617
LBstat_2,9.569
LBstat_3,9.0807
LBGexp_1,11.519
LBGexp_2,11.917
LBGexp_3,11.6152
LBGtran_2,12.2207
LBGtran_3,12.1848
LBGstat_1,9.0582
LBGstat_2,9.4857
LBGstat_3,11.1554
S0_1,11.0573
S0_2,11.1594
S0_3,11.2993
S1_1,12.2582
S1_2,12.502
S1_3,12.4928
S2_1,11.7912
S2_2,11.8876
S2_3,11.6459
S3_1,11.1555
S3_2,11.2417
S4_1,10.6586
S4_2,10.6303
S4_3,10.1618
S5_1,9.7452
S5_2,9.8094
S5_3,10.1999
S6_1,8.3564
S6_2,7.7218
S6_3,8.4958
S6/t_1,9.2234
S6/t_2,7.5796
S6_4,8.9709
S6_5,9.3408
S6_6,9.3479
S7_4,10.0474
S7_5,9.9794
S7_6,10.045
S8_4,9.6339
S8_5,9.7066
G135_1,10.2161
G135_3,8.8909
G150_1,10.1658
G150_2,10.6093
G150_3,9.9528
G180_1,10.675999999999998
G180_2,11.3776
G180_3,9.7777
C30_1,9.6776
C30_2,9.8395
C90_1,10.8168
C90_2,11.2787
BI_1,10.6997
BI_2,10.8689
BC_2,9.6357
BC/t_1,8.9248
BC/t_2,9.8081
BC_1,8.7169
Sw_1,8.51
Sw_2,8.767000000000001
BT_1,10.1825
BT_2,10.1224
B36_1,9.2104
B36_2,9.0106
B60_1,9.0844
B60_2,9.4188
M9exp_1,12.4753
M9exp_2,12.171
M9exp_3,11.9605
M9tran_1,11.8338
M9tran_2,11.656
M9tran_3,12.0143
M9stat_1,9.5619
M9stat_2,9.4035
M9stat_3,9.1586
M+G_1,11.5104
M+G_2,11.4974
M+G_3,11.5477
Glu_1,12.0333
Glu_2,11.9254
Glu_3,12.0677
Fru_1,11.9019
Fru_2,11.9546
Fru_3,11.5583
Mal_1,11.0624
