,-0.1920045501908625,-0.1624653886230375,-0.1329262270552125,-0.10338706548738752,-0.07384790391956253,-0.04430874235173754,-0.01476958078391255,0.01476958078391244,0.04430874235173743,0.07384790391956242,0.10338706548738741,0.1329262270552124,0.1624653886230374,0.19200455019086238,0.22154371175868737,0.25108287332651236,0.28062203489433735,0.31016119646216234,0.3397003580299873,0.3692395195978123
thresh,-0.05907832313564999,0.05907832313564999,2,,,,,,,,,,,,,,,,,
unreg,0,0,1,1,0,21,1901,1769,25,2,0,1,0,1,0,0,0,0,0,0
lrp,6,0,1,3,0,14,55,80,21,7,9,4,1,0,0,0,0,0,0,0
unreg_genes,[],[],['metE'],['ilvC'],[],[],[],[],[],['ddlA' 'ydeE'],[],['yqeG'],[],['alaE'],[],[],[],[],[],[]
lrp_genes,['livJ' 'livK' 'livH' 'livM' 'livG' 'livF'],[],['yhjE'],['stpA' 'ilvI' 'ilvH'],[],"['alaA' 'potI' 'leuD' 'serA' 'ompT' 'leuA' 'gltD' 'serC' 'aroA' 'gltB'
 'leuC' 'leuB' 'upp' 'avtA']","['uraA' 'htrE' 'aspC' 'potH' 'gltF' 'serB' 'ykgE' 'dhaK' 'potG' 'dcuB'
 'dhaL' 'aroG' 'potF' 'patA' 'yhiD' 'yehL' 'purN' 'fimA' 'adhE' 'dhaM'
 'ecpR' 'uspE' 'tdcF' 'yqeF' 'ybhP' 'napF' 'aidB' 'yffR' 'ivbL' 'purM'
 'nagK' 'mepS' 'ydeN' 'ftsQ' 'metK' 'fimG' 'fau' 'ilvL' 'ftsZ' 'ybiJ'
 'hdeA' 'napB' 'hdeB' 'ftsA' 'napG' 'ykgF' 'ribE' 'lolE' 'fimD' 'ilvE'
 'lolC' 'radA' 'napD' 'lolD' 'thrC']","['nusB' 'tdcE' 'yehQ' 'ykgG' 'ybhN' 'fimH' 'dcuA' 'thrB' 'fumB' 'clsB'
 'yhhW' 'cadA' 'aceK' 'yfcZ' 'lrhA' 'fimI' 'ilvM' 'ppx' 'yojI' 'napC'
 'cadB' 'aceA' 'fimC' 'tdcG' 'yehM' 'argO' 'yehP' 'fadJ' 'ybjS' 'napA'
 'malT' 'brnQ' 'osmC' 'tdcD' 'yhcN' 'tyrR' 'ilvG_1' 'fadI' 'lrp' 'tdcB'
 'ilvA' 'napH' 'ompC' 'ilvN' 'mqo' 'ilvG_2' 'ilvD' 'aceB' 'gabT' 'tdcC'
 'ansB' 'yciN' 'fimF' 'gabP' 'pepD' 'yjiC' 'lhgO' 'ilvB' 'csiD' 'yjbQ'
 'yfcC' 'proY' 'gcvH' 'gabD' 'yeiL' 'tdcA' 'thrA' 'yceB' 'lysP' 'gcvT'
 'astC' 'yciT' 'gcvP' 'astD' 'dppB' 'yodC' 'ybgS' 'csiE' 'tyrP' 'fimE']","['dppA' 'yjeM' 'cycA' 'dppD' 'dppC' 'astE' 'folM' 'dppF' 'astB' 'astA'
 'yeeE' 'mtr' 'yeeD' 'osmY' 'ycaM' 'aspA' 'artQ' 'artP' 'ytfK' 'artI'
 'artM']",['sdaA' 'sstT' 'emrD' 'lysU' 'dtpB' 'ydgI' 'yjbJ'],['tdh' 'leuE' 'kbl' 'oppF' 'oppA' 'sdaB' 'oppD' 'sdaC' 'oppC'],['oppB' 'eco' 'dadA' 'dtpA'],['dadX'],[],[],[],[],[],[],[]
