,Value,list
TF,YonO,
reg_genes,41,['yomL' 'yozP' 'youB' 'yonI']
comp_genes,41,['BSU_21058' 'yonO' 'yozZ' 'hupN']
both_genes,37,"['yonH' 'yomK' 'yomJ' 'BSU_21409' 'yomP' 'yonA' 'yomH' 'yomU' 'yomQ'
 'blyA' 'yomE' 'yomW' 'yomO' 'yomD' 'yomX' 'cwlP' 'bhlB' 'yomR' 'youA'
 'yomG' 'yonE' 'yonG' 'yonD' 'yomM' 'yomV' 'yomT' 'yomZ' 'yonJ' 'yonK'
 'bhlA' 'yonB' 'yomN' 'yonF' 'yonC' 'yomS' 'yomF' 'yomY']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
