,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-4.625929269271485e-18,0.24007498683533446,3.0,0.0,0.1838090735,1.0,-0.2716172733,2.0,0.0878081998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.587620367366667,0.827514941055617,3.0,3.0,-2.0953345407,4.0,-2.0347987408,5.0,-0.6327278206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-2.4572432893666667,0.06304322121703132,3.0,6.0,-2.5167825456,7.0,-2.463747005,8.0,-2.3912003175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-9.52380502503675e-12,0.4387559379634245,21.0,9.0,0.1419825143,10.0,0.2823739259,11.0,-0.0742165031,12.0,0.1060915813,13.0,0.4326998568,14.0,0.0820926331,15.0,-0.1548720745,16.0,-0.2619960648,17.0,-0.14378013950000001,18.0,-1.1623413278,19.0,-1.1724835825,20.0,0.3198486621,21.0,0.26182577360000003,22.0,0.0660155489,23.0,0.2038680864,24.0,0.5587770188,25.0,0.34485387300000003,26.0,0.1110366262,27.0,-0.0829616439,28.0,-0.037444113,29.0,0.1786293485
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-3.130071737633333,0.47874219753592595,21.0,30.0,-3.4738903918,31.0,-3.4833797898,32.0,-3.2013267184,33.0,-3.0246337108,34.0,-2.1376876162,35.0,-3.0675823837,36.0,-2.7566545962999998,37.0,-3.3041838251,38.0,-3.3957830817,39.0,-3.1632827893,40.0,-2.6113103601,41.0,-3.4306656318,42.0,-2.8069955504,43.0,-3.5160881218,44.0,-3.2366053246,45.0,-2.8935845522,46.0,-4.5624698206000005,47.0,-3.247576882,48.0,-2.8291259723,49.0,-2.9223101456,50.0,-2.6663692258
5,WT_vs_Del_ccpA__THY_None_WT_exponential,-3.3333330308934116e-11,0.12155483851376482,3.0,51.0,0.11215073190000001,52.0,-0.1291659862,53.0,0.0170152542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.6025754814,0.40243253206817525,4.0,54.0,-1.156531811,55.0,-0.4283627591,56.0,-0.2170821845,57.0,-0.608325171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.027581238113192373,4.0,58.0,0.0252195833,59.0,-0.0372821781,60.0,0.0156081655,61.0,-0.0035455707000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.007457110575000002,0.07361130170968122,4.0,62.0,0.10524639790000001,63.0,-0.0486330467,64.0,0.0231972438,65.0,-0.049982152700000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.054835766400000006,0.05995840328774763,4.0,66.0,-0.140892171,67.0,-0.005353507,68.0,-0.0479941636,69.0,-0.025103224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-0.030233143325000003,0.05733242953105541,4.0,70.0,0.0096878598,71.0,0.027702867500000002,72.0,-0.0869960934,73.0,-0.0713272072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,0.0,1.009376987820639,6.0,74.0,0.9317191411,75.0,0.9347184671000001,76.0,0.8797107473,86.0,-0.7144680735000001,88.0,-0.9700562138000001,90.0,-1.0616240682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-1.8316980518333335,1.581401161773449,6.0,77.0,-0.5573270354000001,78.0,-0.4562742071,79.0,-0.2125067146,87.0,-2.9963542315,89.0,-3.074267441,91.0,-3.6934586814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-0.7714396663666667,0.2776218178099975,3.0,80.0,-0.6676602564,82.0,-1.0860007426,84.0,-0.5606580001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-4.984004417466667,0.21933333790291296,3.0,81.0,-5.1337607592,83.0,-4.7322452366,85.0,-5.0860072566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,-6.938893903907228e-18,0.1633300699299077,3.0,92.0,-0.1412219802,93.0,0.1788652093,94.0,-0.0376432291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,-0.45625315800000005,0.1962463380722746,3.0,95.0,-0.6709144323,96.0,-0.4117956327,97.0,-0.28604940900000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,-0.34824469910000005,0.049163859895308526,3.0,98.0,-0.3019658216,99.0,-0.3429098645,100.0,-0.39985841120000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,-0.5564386668333334,0.017208696674733168,3.0,101.0,-0.5684004365,102.0,-0.5367163741000001,103.0,-0.5641991899000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-2.671701991566667,0.13728533269805157,3.0,104.0,-2.8139237808,105.0,-2.6612292415,106.0,-2.5399529524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,-2.8416496814,0.1829118806764813,3.0,107.0,-3.0314581856,108.0,-2.6665188446,109.0,-2.826972014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,-2.4185373695666663,0.1569613902299219,3.0,110.0,-2.3225616035,111.0,-2.5996731676,112.0,-2.3333773376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,-3.161345880366667,0.18909048183013963,3.0,113.0,-3.339133588,114.0,-2.9626847337,115.0,-3.1822193194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
