,-0.35821738179350965,-0.2985144848279247,-0.23881158786233975,-0.1791086908967548,-0.11940579393116985,-0.059702896965584895,5.551115123125783e-17,0.059702896965585006,0.11940579393116996,0.1791086908967549,0.23881158786233986,0.2985144848279248,0.35821738179350976,0.4179202787590947,0.47762317572467966,0.5373260726902647,0.5970289696558495,0.6567318666214346,0.7164347635870194,0.7761376605526042
thresh,-0.3880688302763021,0.3880688302763021,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,33,4138,38,1,0,0,0,0,0,0,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['bdm'],[],[]
