,-0.0679429217772288,-0.0339714608886144,0.0,0.0339714608886144,0.0679429217772288,0.10191438266584321,0.1358858435544576,0.16985730444307198,0.2038287653316864,0.2378002262203008,0.2717716871089152,0.30574314799752955,0.339714608886144,0.3736860697747584,0.40765753066337274,0.4416289915519872,0.47560045244060156,0.5095719133292159,0.5435433742178304,0.5775148351064447
thresh,-0.084928652221536,0.084928652221536,2,,,,,,,,,,,,,,,,,
unreg,0,161,3910,123,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PhoB,0,3,42,6,1,1,1,0,2,0,2,0,0,0,1,1,0,0,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
PhoB_genes,[],['yedX' 'waaH' 'phnP'],"['phnN' 'ytfK' 'ydfH' 'psiE' 'eda' 'cra' 'sbcD' 'ugpQ' 'phnK' 'cusF'
 'sbcC' 'ugpC' 'prpR' 'phoR' 'cusS' 'pitB' 'gadX' 'phoQ' 'tktB' 'cusB'
 'phnI' 'gadW' 'yhjC' 'cusA' 'phnH' 'argP' 'cusR' 'ompF' 'amn' 'phnO'
 'adiC' 'mipA' 'phnM' 'phnG' 'phnE' 'ugpE' 'yegH' 'phnJ' 'asr' 'ugpA'
 'phnF' 'feaR']",['cusC' 'phnL' 'psiF' 'phnD' 'phnC' 'ugpB'],['phoH'],['phoA'],['phoE'],[],['phoU' 'pstB'],[],['pstA' 'pstC'],[],[],[],['pstS'],['phoB'],[],[],[],[]
