,A,PhoB
misc__bw_delfadr__2,0.808245322811462,0.0815173920000003
misc__nitr_031__1,0.6638484822776435,0.6076943020000005
omics__wt_glu__1,1.238140086590377,0.07746298200000012
omics__wt_glu__2,1.921561711174451,0.2822435619999997
omics__wt_gly__1,0.5611966575286549,0.05864294599999996
omics__wt_gly__2,0.2708375181332602,0.0970708449999993
omics__wt_thr__1,-3.1706157959549706,0.3054526699999993
omics__wt_thr__2,-2.6348731758507182,0.20350091999999972
omics__bw_ac__1,-0.9423211035941564,0.032939516999999974
omics__bw_ac__2,-1.6967976516042886,0.05751266800000021
omics__bw_fum__1,-0.9553344258785664,0.17821879099999993
omics__bw_fum__2,0.1032911551215311,0.25907969300000033
omics__bw_glc__1,-0.8927370951688981,0.07167273100000049
omics__bw_glc__2,-0.9966632141659412,-0.18602841399999992
omics__bw_pyr__1,-0.2678459844596115,-0.16770765800000031
omics__bw_pyr__2,-0.5982439728452869,0.2577818899999995
ompr__wt_nacl__1,-4.84945503213282,-0.5303741300000002
ompr__wt_nacl__2,-3.790808842968149,-0.4261367739999997
ompr__bw_delompr_nacl__1,-5.80543750192587,-0.6306148970000001
ompr__bw_delompr_nacl__2,-5.292957555559558,-0.38170316900000056
minspan__wt_ade__1,-2.148396509016997,-0.7445519540000003
minspan__wt_glc__2,-1.2727475908870851,-0.7262216290000003
minspan__wt_glc__3,-1.5339486458915628,-0.6447048469999999
minspan__wt_glc__4,-1.9486528521135025,-0.3917206179999999
minspan__wt_glc_anaero__1,-2.256327377637716,-0.2931027799999999
minspan__wt_glc_anaero__2,-1.9128953345468795,-0.5088313040000001
minspan__wt_trp__1,-4.087304078060584,-0.6536301440000001
minspan__bw_delcra_glc__2,-2.3811688939982947,-0.8919191519999998
minspan__bw_delcra_trp__1,-4.238120924311845,-0.6303483730000004
minspan__bw_delmntr__1,-4.146449331658725,-0.6604540999999999
minspan__bw_delnac_ade__1,-2.931160326944065,-1.488642728
minspan__bw_delnac_glc__1,-1.2879838216999049,-0.5626343140000003
cra_crp__wt_ac__1,-0.7725099025804222,-0.19273049400000009
cra_crp__wt_ac__2,-1.048588977587918,-0.16079614499999995
cra_crp__wt_fru__1,1.3975997362742845,0.4461309630000017
cra_crp__wt_fru__2,1.767864459130093,0.4911312840000006
cra_crp__delcra_ac__1,-2.2358699389037606,-0.09888292800000008
cra_crp__delcra_ac__2,-2.459577091660744,-0.024220661999999397
cra_crp__delcra_fru__1,0.5972912122158887,0.2450779010000001
cra_crp__delcra_fru__2,0.6927658642506564,0.3884422860000001
cra_crp__delcra_glc__1,1.7515198005997443,0.016547113999999752
cra_crp__delcra_glc__2,1.5953822182259725,0.11660711499999987
rpoB__wt_031__1,1.3330409773119312,0.16856876200000048
rpoB__wt_044__1,1.0934173071745883,0.23178289400000016
rpoB__wt_lb__1,-1.657163785054616,-0.28936932800000026
rpoB__wt_lb__2,-1.380640591071549,0.1292655260000002
rpoB__rpoBE546V_031__1,1.0327997735445884,0.30834904300000154
rpoB__rpoBE546V_044__1,1.1372203036763546,0.5214470670000004
rpoB__rpoBE546V_lb__1,-0.1328873373985249,0.2450840009999995
rpoB__rpoBE546V_lb__2,-0.596599347277192,0.1250826690000002
rpoB__rpoBE546V_glc__1,0.2272637558061968,0.04222648100000015
rpoB__rpoBE672K_glc__1,-0.5353564808496025,-0.7842911799999994
rpoB__rpoBE672K_glc__2,-1.727997080605682,-1.339148882
rpoB__rpoBE672K_lb__1,1.416760547702895,-0.18160043699999928
rpoB__rpoBE672K_lb__2,0.8394649357345585,-0.359814235
crp__wt_fru__1,-0.266461023653365,-0.2632708749999999
crp__wt_glyc__1,0.2349570234869006,-0.1542265460000003
crp__wt_glyc__2,-0.0774333584500157,-0.16985089299999956
crp__delar1_glyc__1,-0.9747002706931116,-0.1678869719999998
crp__delar1_glyc__2,-0.5351546317540652,0.2450762470000001
crp__delar1ar2_glyc__1,0.8732864842098792,0.3599286880000001
crp__delar1ar2_glyc__2,0.500426382411074,0.22270624700000047
crp__delar1ar2_glyc__3,0.4997262863136543,0.4323465949999994
crp__delar2_glyc__1,1.0533414935680774,0.3972463500000005
crp__delar2_glyc__2,0.9852655581576576,-0.023272774000000496
crp__delar2_glyc__3,1.0225397444550617,0.3597297130000001
crp__delcrp_fru__1,0.2113024442888414,0.41042356400000013
crp__delcrp_fru__2,0.2979471643730247,0.5443305260000004
crp__delcrp_fru__3,0.4379250915007477,0.5963568960000005
crp__delcrp_glc__1,-0.2019555175142053,0.7367287690000008
crp__delcrp_glc__2,-0.0290765597031747,0.49549939
crp__delcrp_glc__3,0.0751722066905072,0.3992431710000002
crp__delcrp_glyc__1,-0.2131865969408309,0.2972804359999985
crp__delcrp_glyc__2,0.3208439304711048,0.6746839969999998
crp__delcrp_glyc__3,-0.3254119206280897,0.4348335490000004
glu__glu_ale3__1,-0.8300856019018785,-0.4682505179999996
glu__glu_ale4__1,0.2666861559627878,-0.7579673519999997
glu__glu_ale5__1,-0.295632812289903,-0.9364227309999996
glu__glu_ale6__1,-1.303044108276704,-0.926940503
glu__glu_ale8__1,-2.1100610463764498,-0.5230809389999997
glu__glu_ale9__1,-1.770142183208707,-0.7739789789999998
glu__glu_ale10__1,-0.9771615467672764,-0.8766990049999999
42c__wt_42c__1,0.1242289117826793,-0.3196078609999997
42c__42c_ale1__1,-4.521662727273087,-0.765567903
42c__42c_ale2__1,-1.1409146116804036,-0.8615259569999996
42c__42c_ale3__1,-1.091613600218461,-0.566273754
42c__42c_ale4__1,-2.0856982016823324,-0.4963179110000002
42c__42c_ale5__1,0.4156176383761093,-0.4039235149999998
42c__42c_ale6__1,-4.683824152377412,-1.107472242
42c__42c_ale8__1,-2.7365906270278644,-0.6039408359999996
42c__42c_ale9__1,-0.8082541342838234,-0.8395549319999995
42c__42c_ale10__1,-2.9204099781530077,-0.4084958429999999
ssw__wt_ac__1,-1.0710641072855114,0.003619830999999962
ssw__wt_glc__1,-0.9147124248382004,-0.8717232260000003
ssw__wt_glyc__1,-3.549006005193066,-0.5499273659999995
ssw__wt_xyl__1,-5.020574014651273,-0.7003255279999996
ssw__glc_ale1__1,1.0867963790408894,0.18465510600000007
ssw__glc_ale2__1,-2.2456160188675427,-0.3110642219999997
ssw__glc_ale3__1,-4.322739114650933,-0.84072017
ssw__glyc_ale1__1,0.124747343985639,-0.04102344499999955
ssw__glyc_ale2__1,-4.537432423009601,-0.7873288199999999
ssw__xyl_ale1__1,-3.604957379427397,-0.3322779569999996
ssw__xyl_ale2__1,-0.3632572836275458,-0.058094545999999525
ssw__xyl_ale3__1,-2.070745614153039,-0.3663617690000001
ssw__glc_ac_ac2__1,-3.391049300053163,-0.8323421269999995
ssw__glc_ac_glc1__1,-3.9695947436927943,-0.422929999
ssw__glc_glyc_glc__1,-1.493716033910411,-0.7307906060000002
ssw__glc_glyc_glyc__1,-1.4646707303594133,-0.7070318720000001
ssw__glc_xyl_glc__1,-1.346681522868094,-0.8567272770000001
ssw__glc_xyl_xyl__1,0.7594517090901484,-0.1089359019999998
ica__wt_glc__1,0.1281388159838185,-0.5747822029999998
ica__wt_glc__2,0.0602611083594861,-0.5825166860000001
ica__wt_glc__3,-0.2860084476851481,-0.37609950299999984
ica__wt_glc__4,0.5871463205859125,0.02997462600000045
ica__arg_sbt__1,-2.4537718036039333,-0.8234019219999995
ica__arg_sbt__2,-1.8916800016743076,-1.0238180609999998
ica__cytd_rib__1,-4.174381499260028,0.14398128499999974
ica__cytd_rib__2,-4.021144020587763,0.07752839800000011
ica__gth__1,-1.5951871413333083,0.2923884210000001
ica__gth__2,-2.0758361590179124,-0.16890463899999994
ica__leu_glcr__1,-0.8765531823892304,-0.9793662259999998
ica__leu_glcr__2,-1.7058003638662496,-0.9641239539999996
ica__met_glc__1,-0.4768146022324601,-0.6860423549999997
ica__met_glc__2,-0.2040267523313563,-0.5213933529999997
ica__no3_anaero__1,-1.836454881719073,-0.25316584499999983
ica__no3_anaero__2,-1.8374512903798836,-0.26548764400000024
ica__phe_acgam__1,-0.054142508167642,-0.5814142609999999
ica__phe_acgam__2,-0.8222931106600736,-0.7098566179999999
ica__thm_gal__1,-0.3482818540292202,0.1506090069999999
ica__thm_gal__2,-0.2759645050511226,0.15400286300000054
ica__tyr_glcn__1,0.5098495142699067,-0.2256658099999997
ica__tyr_glcn__2,0.5785735677448932,-0.2850741590000005
ica__ura_pyr__1,0.0895800340959885,-0.374021365
ica__ura_pyr__2,-0.0294687308936679,0.01054878299999995
ica__wt_glc__5,1.0791719510990792,-0.004297734999999747
ica__wt_glc__6,1.4119032631547657,0.0902158230000003
ica__bw_delpurR_cytd__1,-0.5772658009198779,-0.4755615940000002
ica__bw_delpurR_cytd__2,-0.8819902056066082,0.01518902000000022
ica__ade_glc__1,-0.3622262593786526,-0.17188119999999962
ica__ade_glc__2,-0.6368423070216522,-0.6706418979999995
ytf__wt_glc__1,0.3631322006247126,-0.2712430880000003
ytf__wt_glc__2,-0.1461400862100243,-0.3523961199999999
ytf__delyafC__1,-1.6078070731603633,-0.011879716000000151
ytf__delyafC__2,-1.2898847380791287,0.0992563070000001
ytf__delyeiE__1,-0.8809328711716593,0.16541222700000002
ytf__delyeiE__2,1.400885618312001,0.28648924200000003
ytf__delyiaJ__1,-1.4401777021013722,0.01539796700000018
ytf__delyiaJ__2,-1.43578076062361,0.28191144300000026
ytf__delyieP__1,-1.6971462563154287,-0.07024802699999988
ytf__delyieP__2,-1.405046079293249,0.027310278999999937
ytf__wt_ph5__1,0.9815711134864016,0.2496465930000005
ytf__wt_ph5__2,0.1627276806091049,0.2950566910000001
ytf__wt_ph8__1,0.3558616584699637,-0.0356909329999997
ytf__wt_ph8__2,0.9870749742008746,-0.19273164599999948
ytf__delybaO__1,-2.133246496214048,-0.08185441100000013
ytf__delybaO__2,-1.6901825511490882,-0.11205100499999963
ytf__delybaQ__1,0.813440294279668,-0.041238295999999515
ytf__delybaQ__2,0.6144245626284455,0.10387604800000004
ytf__delybiH__1,-1.217477936277447,-0.1930873479999997
ytf__delybiH__2,-1.833304985080449,-0.06924846699999954
ytf__delydcI_ph5__1,0.4293345260383336,0.13348012400000098
ytf__delydcI_ph5__2,0.3559032348230612,-0.0800970999999997
ytf__delydcI_ph8__1,0.3971547443470455,-0.025374660999999854
ytf__delydcI_ph8__2,0.5859467409126878,-0.06183766000000013
ytf__delyddM__1,3.7545760842674576,0.8327492640000003
ytf__delyddM__2,3.314204922797144,0.69799743
ytf__delyheO__1,-1.6559627907553958,-0.15795702800000022
ytf__delyheO__2,-2.020523883296537,-0.14096800799999976
fps__bw_glc__1,0.0583370609714954,-0.17204290799999988
fps__bw_glc__2,0.1785100135289395,-0.10736073200000007
fps__fps_thrA_ale1__1,0.0581205324729956,0.0286048800000005
fps__fps_thrA_ale1__2,0.3799547124680576,0.01815285800000055
fps__fps_thrA_ale2__1,-0.2900633634711372,-0.24455269400000024
fps__fps_thrA_ale2__2,0.0907163211459253,-0.4985167819999994
fps__fps_serB_ale1__1,-0.0825809797533444,0.04327957699999985
fps__fps_serB_ale1__2,0.1081519314794391,0.025957565999999762
fps__fps_serB_ale4__1,-1.2426393437026588,-0.032508697999999996
fps__fps_serB_ale4__2,-1.0654113950051871,0.12100314200000015
fps__fps_ptsI_ale1__1,-1.069528849674857,-0.1390460149999999
fps__fps_ptsI_ale1__2,-0.9705764381851242,-0.30566700099999977
fps__fps_ptsI_ale3__1,1.0423884011911502,0.1403703270000003
fps__fps_ptsI_ale3__2,0.7251052942251996,0.2455347830000001
pal__lyx_ale2_f6__1,-1.7658068393592683,0.043441123000000026
pal__lyx_ale2__1,0.2987257836226945,0.472503616
pal__lyx_ale2__2,0.0233799604139083,0.08867501900000098
pal__lyx_ale4__1,0.9450414765272136,0.1097103370000001
pal__lyx_ale4__2,0.7504379030367774,-0.23942455600000034
pal__5drib_ale10_f18__1,-0.4311981761279431,0.06283323999999979
pal__5drib_ale10_f18__2,-1.0632694635582256,0.13838683699999965
pal__5drib_ale10__1,-1.0493206732572569,0.02057289399999984
pal__arab_ale14_f9__1,0.3599492040292344,0.4834856400000005
pal__arab_ale14_f9__2,0.1936605618593331,0.455371006
pal__arab_ale14__1,0.5752447771253398,-0.34979303699999953
pal__arab_ale14__2,0.0312459949672859,-0.5046257560000003
pal__arab_ale16__1,-0.5860415139435499,-0.018694103999999708
pal__arab_ale16__2,-0.3519675326550259,0.029334238999999762
pal__tartr_ale26_f10__1,-2.603935984081055,0.20144486300000164
pal__tartr_ale26_f10__2,-3.181353415698979,-0.11901574399999948
pal__tartr_ale26__1,-1.5450013030549083,-0.07944807300000001
pal__tartr_ale26__2,-1.0833813387653604,0.23910170800000066
pal__tartr_ale28_f10__1,-1.4684313310127468,0.454210088
pal__tartr_ale28_f10__2,-2.4465397326053533,0.11191192900000058
pal__tartr_ale28__1,-1.560258965494704,-0.11517514699999952
pal__tartr_ale28__2,-1.843350188875329,-0.08869026899999978
efeU__delmenFentC_citr__1,-0.4999471406955974,-0.4782461380000002
efeU__delmenFentC_citr__2,0.4157933120383248,-0.5001162240000001
efeU__delmenFentC__1,-1.5190645918698846,0.1826299020000004
efeU__delmenFentC__2,-2.052730595893026,0.003286967000000196
efeU__menFentC_ale39__1,-1.2718072814252788,-0.4349144649999994
efeU__menFentC_ale39__2,-1.5624067563961923,-0.5325290689999997
efeU__menFentC_ale29__1,-2.1602185218441115,-0.7275195849999996
efeU__menFentC_ale29__2,-2.786856942700946,-0.9322149890000002
efeU__menFentC_ale30__1,-0.3084036969514637,-0.4814458530000003
efeU__menFentC_ale30__2,0.2150087110053243,-0.5206717489999999
efeU__menFentCubiC_ale36__1,0.7540018657959123,0.04879943800000053
efeU__menFentCubiC_ale36__2,0.5716052060861445,0.09838638699999967
efeU__menFentCubiC_ale37__1,0.0531354238843466,0.3384577799999997
efeU__menFentCubiC_ale37__2,-0.0433917120382762,0.1222911170000005
efeU__menFentCubiC_ale38__1,0.9302447415106349,0.3981864280000016
efeU__menFentCubiC_ale38__2,0.4865838347065386,0.3360713440000005
misc2__salc_glc__1,0.1629571003060115,0.3494389730000016
misc2__salc_glc__2,0.3502531453430044,0.2753768240000003
misc2__dbcn_glc__1,0.4086770211099436,0.5190996320000005
misc2__dbcn_glc__2,1.9904324382941607,0.8801516590000009
misc2__tyr_glc__1,-0.316306929607568,0.10976109400000043
misc2__tyr_glc__2,-0.8682807625803015,0.01666573299999996
misc2__arg_cytd__1,0.6413439124753922,-0.17607474699999948
misc2__arg_cytd__2,0.5545863495077016,-0.18191287099999973
misc2__delyheO_pyr__1,0.4320240624430267,-0.2917536469999993
misc2__delyheO_pyr__2,0.400960075810563,0.0066340760000001
misc2__dellon_glc__1,-2.706344561537181,-0.768503892
misc2__dellon_glc__2,-3.584464234169745,-0.8724404889999997
nquinone__delubiC__1,-0.3800607011732206,-0.3923355069999994
nquinone__delubiC__2,-0.3132073530555563,-0.3082330259999999
nquinone__ubiC_ale1__1,0.1360330672267555,0.02879686899999978
nquinone__ubiC_ale1__2,0.548993543376089,-0.08912338900000005
nquinone__ubiC_ale2__1,0.8131119307555372,0.045269470000000034
nquinone__ubiC_ale2__2,1.057975921577661,0.2204065180000017
nquinone__ubiC_ale3__1,-0.7144162812742693,-0.6038014760000001
nquinone__ubiC_ale3__2,-0.5836006566227586,-0.5765121029999998
nquinone__ubiC_ale4__1,1.147004487383154,0.10347823499999986
nquinone__ubiC_ale4__2,0.5466343999991495,0.1360636270000004
nquinone__delpdhR__1,0.9028074571281198,-0.4042216500000002
nquinone__delpdhR__2,0.6251824006384037,-0.28269487800000004
quinone__glu_ale4__1,0.3245805064691451,-0.3718392459999995
quinone__glu_ale4__2,0.3412887744050402,-0.5624407800000002
quinone__delmenF__1,1.0632576054767715,-0.03652703400000057
quinone__delmenF__2,0.6834249692316196,-0.18578469900000005
quinone__menF_ale5__1,-1.4549675506819455,-0.3276385709999996
quinone__menF_ale5__2,-1.265425957006017,-0.4303565579999997
quinone__menF_ale6__1,-2.221289945403587,-0.3976884869999999
quinone__menF_ale6__2,-1.9047758199896756,-0.5632515360000001
quinone__menF_ale7__1,-3.167581646273722,-0.5023067259999996
quinone__menF_ale7__2,-3.5516067838774315,-0.7694393569999995
quinone__menF_ale8__1,-3.228268360700351,-0.5552025469999995
quinone__menF_ale8__2,-3.238096195978609,-0.31056502900000016
quinone__delmenFubiC__1,0.4935010893614342,-0.0034528759999998826
quinone__delmenFubiC__2,0.3159211266777745,-0.04796538100000003
quinone__menFubiC_ale1__1,-3.8326856687040265,-0.8465925209999998
quinone__menFubiC_ale1__2,-3.7211426242112258,-1.8015059319999995
quinone__menFubiC_ale2__1,-3.2500024000572854,-0.8555556719999995
quinone__menFubiC_ale2__2,-3.4725938578999145,-0.6994678990000001
quinone__menFubiC_ale3__1,-0.2532694567035702,-0.5014255519999997
quinone__menFubiC_ale3__2,-0.0012585820220268,-0.3559692449999998
quinone__menFubiC_ale4__1,-0.8421029375154486,-0.28903897999999995
quinone__menFubiC_ale4__2,-1.280040096454634,-0.13627234800000032
oxyR__wt_glc__1,0.3771921746258743,-0.17685131199999926
oxyR__wt_glc__2,0.9813367006904882,0.021432045000000063
oxyR__wt_h2o2__1,0.5167557866604685,-0.18694153700000005
oxyR__wt_h2o2__2,2.4115037564634743,0.32866035900000057
oxyR__glu_ale4__1,0.2935243687273631,-0.18336428100000024
oxyR__glu_ale4__2,0.008363994645967,-0.14511176999999975
oxyR__glu_ale4_h2o2__1,-0.0437399247431717,-0.14453629199999973
oxyR__glu_ale4_h2o2__2,-0.9391422277528352,-0.28514776100000017
oxyR__oxyR_ale17__1,-1.8017128432532152,-0.3699601809999997
oxyR__oxyR_ale17__2,-1.6961368932803544,-0.3526280980000003
oxyR__oxyR_ale17_h2o2__1,-1.011222236661151,-0.1777988800000001
oxyR__oxyR_ale17_h2o2__2,-0.347680668705551,-0.3656691079999996
oxyR__oxyR_ale18__1,0.2357700464702837,-0.3397986189999997
oxyR__oxyR_ale18__2,1.028094094301121,-0.2958875780000003
oxyR__oxyR_ale18_h2o2__1,-1.2788848226322784,-0.4763347229999999
oxyR__oxyR_ale18_h2o2__2,-0.8134158362631639,-0.26792097199999976
oxyR__oxyR_ale19__1,0.1011855798215599,-0.5227713840000003
oxyR__oxyR_ale19__2,0.6235590173461961,-0.3000353790000005
oxyR__oxyR_ale19_h2o2__1,0.1202219621700508,-0.5126929989999995
oxyR__oxyR_ale19_h2o2__2,0.5505865549399604,-0.5875275540000002
oxyR__oxyR_ale20__1,-2.915471714981116,-0.6911409749999997
oxyR__oxyR_ale20__2,-2.649996891167361,-0.7075791989999995
oxyR__oxyR_ale20_h2o2__1,-2.119060829250915,-0.4778766969999992
oxyR__oxyR_ale20_h2o2__2,-2.4333411195127947,-0.6720691990000001
svns_pgi__BmePgi24_15__1,0.5511585023886948,-0.04236313100000011
svns_pgi__BmePgi24_15__2,0.8088200273188204,0.016273012000000087
svns_pgi__BmePgi24_26__1,1.0269065960646837,-0.11559723699999935
svns_pgi__BmePgi24_26__2,0.3402416155846387,-0.2915997629999998
svns_pgi__BmePgi24_41__1,2.0184508307370668,0.4968059840000008
svns_pgi__BmePgi24_41__2,-0.0181243076253641,-0.27812409999999943
svns_pgi__BmePgi24_52__1,0.8943994308845794,-0.0007872019999997093
svns_pgi__BmePgi24_52__2,0.2410385438517567,-0.12821762000000006
svns_pgi__PaePgi2_34__1,-0.1404688121110501,-0.007975924000000134
svns_pgi__PaePgi2_34__2,0.0535416252049025,0.2324975190000007
svns_pgi__PaePgi2_63__1,0.1317260555788951,0.006304603000000242
svns_pgi__PaePgi2_63__2,-0.2566605574150924,0.2072143440000005
svns_pgi__PaePgi24_54__1,0.4692418440076638,0.13468588100000026
svns_pgi__PaePgi24_54__2,0.1347129187801978,0.19021088999999947
svns_pgi__PaePgi24_90__1,0.3407992368328758,-0.035096330000000016
svns_pgi__PaePgi24_90__2,-0.268139784109154,0.07671436100000051
abx_media__m9_ctrl__1,-3.2405308656475933,-0.7330295619999996
abx_media__m9_ctrl__2,-2.694151165075682,-0.7318632630000002
abx_media__rpmi_ctrl__1,-3.601430431065637,-1.393117217
abx_media__rpmi_ctrl__2,-4.310459584564955,-1.1915184429999996
abx_media__camhb_ctrl__1,-1.9754700276249184,-1.539152631
abx_media__camhb_ctrl__2,-2.3273257303386616,-1.7218032919999997
abx_media__m9_mero__1,-4.307982123955593,-1.3963425529999998
abx_media__m9_mero__2,-3.890155253167456,-0.9725491709999998
abx_media__rpmi_mero__1,-5.631843011751437,-2.702263502
abx_media__rpmi_mero__2,-4.527982677752515,-1.6352489449999998
abx_media__camhb_mero__1,-1.440869526983509,-1.2882494820000001
abx_media__camhb_mero__2,-1.9355886732298409,-1.2229441860000003
abx_media__m9_trisulf__1,-5.006568585122247,-0.7623481949999995
abx_media__m9_trisulf__2,-4.466810372952601,-1.0473870790000002
abx_media__rpmi_trisulf__1,0.3541230102479813,-0.7458398859999997
abx_media__rpmi_trisulf__2,0.2065213878363496,-0.8242730919999994
abx_media__camhb_trisulf__1,-0.5083125254615475,-1.089808046
abx_media__camhb_trisulf__2,-0.7338310790416744,-1.1314342040000005
abx_media__m9_cef__1,-3.860132587030731,-0.5137005459999999
abx_media__m9_cef__2,-3.8801521778073136,-0.8861337300000001
abx_media__rpmi_cef__1,-4.929708949589736,-1.147935995
abx_media__rpmi_cef__2,-4.988831686631631,-1.152183849
abx_media__camhb_cef__1,-1.3085381289284697,-1.2413817529999998
abx_media__camhb_cef__2,-1.2533781257500507,-1.3722949169999998
abx_media__m9_cipro__1,-3.513208225213364,-0.8032071009999999
abx_media__m9_cipro__2,-3.7367934281124335,-0.8002430869999992
abx_media__rpmi_cipro__1,-3.664355055700771,-1.3443302569999998
abx_media__rpmi_cipro__2,-3.353040367382944,-1.405002932
abx_media__camhb_cipro__1,-0.4665709794603644,-1.5297276219999998
abx_media__camhb_cipro__2,-0.5953874285795218,-1.5739952109999995
hot_tale__42c_ale3_30c__1,-0.5122813837291047,-0.4910768230000002
hot_tale__42c_ale3_30c__2,-0.6203056723745124,-0.7616159759999999
hot_tale__42c_ale3_37c__1,-0.4038787282612731,-0.5655668420000001
hot_tale__42c_ale3_37c__2,0.166749898332212,-0.4852594730000002
hot_tale__42c_ale3_44c__1,-0.9420531196835196,0.8021945559999999
hot_tale__42c_ale3_44c__2,-1.3952169059761104,0.7645560180000004
hot_tale__hot_ale3_mid_30c__1,-0.4700141298238465,-0.17687286099999966
hot_tale__hot_ale3_mid_30c__2,-0.5452493615907847,-0.18554358399999948
hot_tale__hot_ale3_mid_37c__1,0.4883950007234508,-0.284482991
hot_tale__hot_ale3_mid_37c__2,0.3632788550968512,-0.21586802800000005
hot_tale__hot_ale3_mid_44c__1,-0.1611860563644335,0.4220131330000001
hot_tale__hot_ale3_mid_44c__2,-1.2804236385467018,0.7697668480000006
hot_tale__hot_ale3_30c__1,0.5821186953413007,0.0036105900000000797
hot_tale__hot_ale3_30c__2,0.4688724311643396,0.09696193900000072
hot_tale__hot_ale3_37c__1,-0.2919942567476841,-0.3370280699999997
hot_tale__hot_ale3_37c__2,0.3295797247039387,-0.2275331789999999
hot_tale__hot_ale3_44c__1,-1.5356330807189398,0.4188049409999994
hot_tale__hot_ale3_44c__2,-0.1920407168056741,0.6641326780000005
hot_tale__hot_ale4_30c__1,-1.0815873734449009,-0.5619744349999998
hot_tale__hot_ale4_30c__2,-0.6544883693063316,-0.7299310180000003
hot_tale__hot_ale4_37c__1,-0.490310211710218,-0.4947281439999998
hot_tale__hot_ale4_37c__2,-0.2492001795526603,-0.4130399069999999
hot_tale__hot_ale4_44c__1,-0.4933318456804438,0.4180123540000009
hot_tale__hot_ale4_44c__2,-0.0291438970949717,0.6582111540000009
hot_tale__hot_ale8_30c__1,-1.1906369912046748,-0.7931861469999992
hot_tale__hot_ale8_30c__2,-0.9440952293536616,-0.44238040499999975
hot_tale__hot_ale8_37c__1,-0.6703456184354044,-0.21714453199999986
hot_tale__hot_ale8_37c__2,-1.117505908840409,-0.409486158
hot_tale__hot_ale8_44c__1,-1.3139194863072712,0.687018696
hot_tale__hot_ale8_44c__2,-1.0929423666656066,0.4348309299999995
hot_tale__hot_ale9_mid_30c__1,0.3766062119610644,-0.19582105599999974
hot_tale__hot_ale9_mid_30c__2,0.7464276683328339,-0.0613466349999996
hot_tale__hot_ale9_30c__1,-0.1332179864940928,-0.125504995
hot_tale__hot_ale9_30c__2,-0.0652284367705762,-0.3173732649999996
