,b0410
control__wt_glc__1,6.650000498
control__wt_glc__2,6.3330150989
fur__wt_dpd__1,6.2144933212
fur__wt_dpd__2,6.0244752189
fur__wt_fe__1,7.1659999306
fur__wt_fe__2,7.3983038449
fur__delfur_dpd__1,6.2792719243
fur__delfur_dpd__2,5.6835169231
fur__delfur_fe2__1,7.4791553098
fur__delfur_fe2__2,7.2080852317
acid__wt_ph5__1,7.0266353682
acid__wt_ph5__2,7.2098817232
acid__delgadx_ph5__1,7.1928616587
acid__delgadx_ph5__2,6.8529213417
acid__delgadw_ph5__1,7.2137230547
acid__delgadw_ph5__2,7.1094226845
acid__delgade_ph5__1,7.1607383269
acid__delgade_ph5__2,7.0349893486
oxidative__wt_pq__1,6.3989594834
oxidative__wt_pq__2,6.5668945682
oxidative__deloxyr_pq__1,7.3163355289
oxidative__deloxyr_pq__2,7.4474896565
oxidative__delsoxr_pq__1,5.848419278
oxidative__delsoxr_pq__2,6.652354239
oxidative__delsoxs_pq__1,6.5154769532
oxidative__delsoxs_pq__2,6.5474098712
nac_ntrc__wt_csn__1,6.5795342497
nac_ntrc__wt_csn__2,6.5529789350000005
nac_ntrc__wt_cytd__1,6.2154074221
nac_ntrc__wt_cytd__2,6.2125195992
nac_ntrc__wt_gln__1,6.7553638596
nac_ntrc__wt_gln__2,6.5204292686
nac_ntrc__bw_delnac_csn__1,6.6648376666
nac_ntrc__bw_delnac_csn__2,6.8882108108
nac_ntrc__bw_delnac_cytd__1,6.6089188236
nac_ntrc__bw_delnac_cytd__2,6.448488482
nac_ntrc__bw_delnac_gln__1,6.8198015064
nac_ntrc__bw_delnac_gln__2,7.0191391463
nac_ntrc__bw_delnac_nh4__1,6.5583976952
nac_ntrc__bw_delnac_nh4__2,6.4046128554
misc__wt_no_te__1,6.1689571935
misc__wt_no_te__2,6.399011677
misc__bw_delcbl__1,6.0253497632
misc__bw_delcbl__2,6.3140544245
misc__bw_delfabr__1,6.3174630181
misc__bw_delfabr__2,6.409410165
misc__bw_delfadr__1,6.1593799121
misc__bw_delfadr__2,6.6269344154
misc__nitr_031__1,6.7327965108
omics__wt_glu__1,6.5141013291
omics__wt_glu__2,6.5754737894
omics__wt_gly__1,5.6763498906
omics__wt_gly__2,5.7738306942
omics__wt_thr__1,7.3162699367
omics__wt_thr__2,7.329582958
omics__bw_ac__1,7.6465243104
omics__bw_ac__2,7.7796520562
omics__bw_fum__1,8.076226537
omics__bw_fum__2,7.9313897870000005
omics__bw_glc__1,7.2334441263
omics__bw_glc__2,7.2989724105
omics__bw_pyr__1,7.7251469736
omics__bw_pyr__2,7.3687052122
ompr__wt_nacl__1,4.9000411373
ompr__wt_nacl__2,4.1548169126
ompr__bw_delompr_nacl__1,4.4817128787
ompr__bw_delompr_nacl__2,4.246378326
minspan__wt_ade__1,7.3957997465
minspan__wt_glc__1,6.5023501536
minspan__wt_glc__2,6.5473904302
minspan__wt_glc__3,6.7294849928
minspan__wt_glc__4,6.4906959886
minspan__wt_glc_anaero__1,7.3920146217
minspan__wt_glc_anaero__2,7.3802498378
minspan__wt_trp__1,7.8279394449
minspan__bw_delcra_glc__1,7.3939589374
minspan__bw_delcra_glc__2,7.2401961669
minspan__bw_delcra_trp__1,7.5384050159000004
minspan__bw_delmntr__1,7.2428332871
minspan__bw_delnac_ade__1,7.3107740395
minspan__bw_delnac_glc__1,7.0822851068
cra_crp__wt_ac__1,6.9679094158
cra_crp__wt_ac__2,6.9092744931
cra_crp__wt_fru__1,6.6818399785
cra_crp__wt_fru__2,7.2736557617
cra_crp__delcra_ac__1,7.6135085825
cra_crp__delcra_ac__2,7.452437377
cra_crp__delcra_fru__1,6.8316688693
cra_crp__delcra_fru__2,6.8525542776
cra_crp__delcra_glc__1,7.0857071699
cra_crp__delcra_glc__2,6.9211656578
rpoB__wt_031__1,7.0828315114
rpoB__wt_044__1,7.1450041874
rpoB__wt_lb__1,5.8981014393999995
rpoB__wt_lb__2,6.3136855757
rpoB__rpoBE546V_031__1,7.8869930701
rpoB__rpoBE546V_044__1,7.699926752
rpoB__rpoBE546V_lb__1,6.6951729394
rpoB__rpoBE546V_lb__2,6.5246358389
rpoB__rpoBE546V_glc__1,7.5679929319
rpoB__rpoBE672K_glc__1,6.9673971913
rpoB__rpoBE672K_glc__2,7.0625565669
rpoB__rpoBE672K_lb__1,6.1795107212
rpoB__rpoBE672K_lb__2,6.5366634201
crp__wt_fru__1,7.2856808356
crp__wt_glyc__1,7.550996347
crp__wt_glyc__2,7.4812046584
crp__delar1_glyc__1,7.6798229231
crp__delar1_glyc__2,8.2054731057
crp__delar1ar2_glyc__1,7.412041638
crp__delar1ar2_glyc__2,7.367922728
crp__delar1ar2_glyc__3,7.5176250377
crp__delar2_glyc__1,7.6566903385
crp__delar2_glyc__2,8.0934659482
crp__delar2_glyc__3,8.0680978895
crp__delcrp_fru__1,6.2106676752
crp__delcrp_fru__2,6.2580861312
crp__delcrp_fru__3,6.3156504367
crp__delcrp_glc__1,5.9414911284
crp__delcrp_glc__2,6.449552627
crp__delcrp_glc__3,6.2467542862
crp__delcrp_glyc__1,6.1084368756
crp__delcrp_glyc__2,5.5076340711
crp__delcrp_glyc__3,5.3618378363
glu__glu_ale3__1,8.4063285553
glu__glu_ale4__1,7.1252560009
glu__glu_ale5__1,7.3867341918000005
glu__glu_ale6__1,6.7884345229
glu__glu_ale8__1,8.9637069945
glu__glu_ale9__1,8.4932765229
glu__glu_ale10__1,7.941479596
42c__wt_42c__1,6.6115334982
42c__42c_ale1__1,8.141227655
42c__42c_ale2__1,7.0630749582
42c__42c_ale3__1,7.0928881597
42c__42c_ale4__1,8.1650633537
42c__42c_ale5__1,7.1159969948
42c__42c_ale6__1,8.6087715496
42c__42c_ale8__1,8.4479072065
42c__42c_ale9__1,7.5213511146
42c__42c_ale10__1,8.6126288854
ssw__wt_ac__1,7.0112217048
ssw__wt_glc__1,7.3521933641
ssw__wt_glyc__1,6.9579896931
ssw__wt_xyl__1,7.1315422509
ssw__glc_ale1__1,8.4924257213
ssw__glc_ale2__1,8.4439655043
ssw__glc_ale3__1,8.4943807037
ssw__glyc_ale1__1,7.4476922735
ssw__glyc_ale2__1,8.3842047285
ssw__xyl_ale1__1,8.3610069549
ssw__xyl_ale2__1,8.170829723
ssw__xyl_ale3__1,7.7351823685
ssw__glc_ac_ac2__1,7.870536509
ssw__glc_ac_glc1__1,7.3434965568
ssw__glc_ac_glc2__1,8.6172388594
ssw__glc_glyc_glc__1,8.0855938976
ssw__glc_glyc_glyc__1,7.4455233759
ssw__glc_xyl_glc__1,7.6679032977
ssw__glc_xyl_xyl__1,7.7393643952
pgi__glu4_delpgi__1,7.6088712563000005
pgi__pgi_ale1__1,8.1194212427
pgi__pgi_ale2__1,7.9519071798
pgi__pgi_ale3__1,8.2947819432
pgi__pgi_ale5__1,8.5103927146
pgi__pgi_ale6__1,8.6500461668
pgi__pgi_ale7__1,8.661488717
pgi__pgi_ale8__1,8.2859818846
ica__wt_glc__1,6.7456347223
ica__wt_glc__2,6.8491561787
ica__wt_glc__3,6.8562946297
ica__wt_glc__4,6.9056948614
ica__arg_sbt__1,6.6327859896
ica__arg_sbt__2,6.8296193281
ica__cytd_rib__1,6.5647296361
ica__cytd_rib__2,6.8378485733000005
ica__gth__1,8.3789040595
ica__gth__2,8.4403533733
ica__leu_glcr__1,6.6939564242
ica__leu_glcr__2,6.917359995
ica__met_glc__1,6.8933881268
ica__met_glc__2,6.7565244666
ica__no3_anaero__1,6.7228739404999995
ica__no3_anaero__2,6.9869829036
ica__phe_acgam__1,6.4370666537
ica__phe_acgam__2,6.4639311047
ica__thm_gal__1,7.2522432932
ica__thm_gal__2,6.9716471731
ica__tyr_glcn__1,6.6746941168
ica__tyr_glcn__2,6.5765551982
ica__ura_pyr__1,7.2101119518
ica__ura_pyr__2,7.5993700608
ica__wt_glc__5,7.1282980929
ica__wt_glc__6,7.0832746186
ica__bw_delpurR_cytd__1,6.9460647170000005
ica__bw_delpurR_cytd__2,6.5384874441
ica__ade_glc__1,6.8726053067
ica__ade_glc__2,7.1093978796
ytf__wt_glc__1,7.4438424659
ytf__wt_glc__2,7.5820114124
ytf__delyafC__1,7.7917842249
ytf__delyafC__2,7.8592433444
ytf__delyeiE__1,7.2190141735
ytf__delyeiE__2,7.2328236386
ytf__delyiaJ__1,8.0210741222
ytf__delyiaJ__2,7.7503285505
ytf__delyieP__1,7.8786699095
ytf__delyieP__2,8.0975025803
ytf__wt_ph5__1,6.7247171752
ytf__wt_ph5__2,6.6281908602
ytf__wt_ph8__1,6.8855728941
ytf__wt_ph8__2,6.9493585620000005
ytf__delybaO__1,8.0920270797
ytf__delybaO__2,7.8875113184
ytf__delybaQ__1,6.4322686323
ytf__delybaQ__2,6.7148656308
ytf__delybiH__1,7.5606108528
ytf__delybiH__2,7.8688622269
ytf__delydcI_ph5__1,6.5345328963
ytf__delydcI_ph5__2,6.6311654273
ytf__delydcI_ph8__1,6.7804051717
ytf__delydcI_ph8__2,7.2701105047
ytf__delyddM__1,7.460150115
ytf__delyddM__2,7.6322887066
ytf__delyheO__1,8.0162493592
ytf__delyheO__2,7.5936206952
fps__bw_glc__1,7.2959147380000005
fps__bw_glc__2,6.8541802656
fps__fps_thrA_ale1__1,7.3347764733
fps__fps_thrA_ale1__2,7.1446320482
fps__fps_thrA_ale2__1,7.5742037445
fps__fps_thrA_ale2__2,7.5192137627
fps__fps_serB_ale1__1,7.1257787451
fps__fps_serB_ale1__2,7.0465909899
fps__fps_serB_ale4__1,7.5566128164
fps__fps_serB_ale4__2,7.9758374342
fps__fps_ptsI_ale1__1,7.6934986568
fps__fps_ptsI_ale1__2,7.7360728522
fps__fps_ptsI_ale3__1,8.0497486871
fps__fps_ptsI_ale3__2,7.6641456718
pal__lyx_ale2_f6__1,7.3671684994
pal__lyx_ale2__1,7.4456166515
pal__lyx_ale2__2,7.3663873834
pal__lyx_ale4__1,7.4456166515
pal__lyx_ale4__2,7.3663873834
pal__5drib_ale10_f18__1,7.1686360404
pal__5drib_ale10_f18__2,7.3376601996
pal__5drib_ale10__1,7.3670445361
pal__arab_ale14_f9__1,7.6271769372
pal__arab_ale14_f9__2,7.5981317409999996
pal__arab_ale14__1,7.2598846048
pal__arab_ale14__2,7.0688684052
pal__arab_ale16__1,7.5941127943
pal__arab_ale16__2,7.481482016
pal__tartr_ale26_f10__1,7.2447961829
pal__tartr_ale26_f10__2,6.811037832
pal__tartr_ale26__1,6.9947017415
pal__tartr_ale26__2,7.1220832923
pal__tartr_ale28_f10__1,7.0812884256
pal__tartr_ale28_f10__2,7.3062858225
