,-0.07090821779999999,-0.04727214519999999,-0.023636072599999988,1.3877787807814457e-17,0.023636072600000016,0.04727214520000002,0.07090821780000002,0.09454429040000002,0.11818036300000002,0.1418164356,0.16545250820000001,0.18908858080000002,0.21272465340000002,0.23636072600000002,0.2599967986,0.2836328712,0.3072689438,0.33090501640000003,0.35454108900000003,0.37817716160000003
thresh,-0.0590901815,0.0590901815,2,,,,,,,,,,,,,,,,,
unreg,1,6,468,4642,409,13,1,2,2,1,0,0,0,0,0,0,0,0,0,0
Anr,0,0,2,6,3,8,1,3,1,0,0,0,0,0,1,0,2,0,0,0
unreg_genes,['nosL'],[],[],[],[],[],['katA'],['ccpR' 'PA3309'],['adhA' 'PA0141'],['PA1746'],[],[],[],[],[],[],[],[],[],[]
Anr_genes,[],[],['moaB1' 'PA0513'],['moeA1' 'moaD' 'moaC' 'moaE' 'nirF' 'PA0515'],['PA0512' 'nirL' 'nirJ'],['ccoN2' 'hcnB' 'PA0510' 'hcnC' 'nirS' 'hcnA' 'arcD' 'nirC'],['ccoQ2'],['nirN' 'ccoO2' 'nirM'],['ccoP2'],[],[],[],[],[],['arcA'],[],['arcB' 'arcC'],[],[],[]
