,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,3.333333377838107e-11,0.05558576393569624,3.0,0.0,-0.011367308900000001,1.0,-0.0490234325,2.0,0.060390741500000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.18713768190000002,0.29019072787548494,3.0,3.0,-0.3366911446,4.0,-0.37204533570000003,5.0,0.1473234346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-0.8317566841666667,0.27626627242828106,3.0,6.0,-0.9505412972,7.0,-1.0287639,8.0,-0.5159648553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,-9.523810311813057e-12,0.2127641090532869,21.0,9.0,0.17325575540000002,10.0,0.0959410599,11.0,-0.29501412190000004,12.0,-0.0026062289000000002,13.0,0.16281394770000002,14.0,-0.0568701988,15.0,-0.1415601993,16.0,-0.1684409058,17.0,-0.048711079000000004,18.0,-0.2744859687,19.0,-0.5160995747,20.0,0.1395681292,21.0,0.1127452302,22.0,0.11866206100000001,23.0,0.1148101906,24.0,0.38655365280000004,25.0,0.25244263570000003,26.0,0.1324225713,27.0,-0.1132410392,28.0,-0.1962680785,29.0,0.12408216080000001
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.3597048674000001,0.3071728715398021,21.0,30.0,-0.1382509951,31.0,-0.5328539395,32.0,-0.5793244962,33.0,-0.3348317377,34.0,-0.4665835453,35.0,-0.35881864890000004,36.0,-0.045295409700000004,37.0,-0.3215429932,38.0,-0.0691119855,39.0,-0.1685312116,40.0,0.2714586801,41.0,-0.5412344458,42.0,-0.4803465227,43.0,-0.5630389090000001,44.0,-0.6084595222,45.0,-0.5249659041,46.0,-1.1364976455,47.0,-0.6226488612000001,48.0,-0.3153372284,49.0,0.11224824430000001,50.0,-0.1298351382
5,WT_vs_Del_ccpA__THY_None_WT_exponential,3.3333333489260486e-11,0.003377278058415197,3.0,51.0,0.0015941220000000001,52.0,0.0022851604,53.0,-0.0038792823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.3630055244,0.06821344969159378,4.0,54.0,-0.2865438565,55.0,-0.3983683404,56.0,-0.3287017329,57.0,-0.4384081678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-1.734723475976807e-18,0.027265907389878243,4.0,58.0,0.0041089615,59.0,-0.029811595200000002,60.0,-0.0094462352,61.0,0.0351488689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,0.025744537,0.02137927571085588,4.0,62.0,0.0538695848,63.0,0.007610531,64.0,0.010712847900000001,65.0,0.0307851843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.0138987585,0.044481825923364096,4.0,66.0,0.015328493,67.0,-0.0415254875,68.0,0.0317614435,69.0,-0.061159483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
