,BSU37090
M9exp_1,13.5756
M9exp_2,13.1439
M9exp_3,12.8878
M9tran_1,12.9545
M9tran_2,13.0337
M9tran_3,13.244000000000002
M9stat_1,11.1334
M9stat_2,10.6149
M9stat_3,10.4756
MG-0.1_1,13.6146
MG-0.1_2,12.6581
MG-0.1_3,14.2209
MG-0.2_2,13.3907
MG-0.2_3,13.5373
MG+5_1,13.3009
MG+5_2,13.3807
MG+5_3,13.0276
MG+10_1,13.6724
MG+10_2,13.3815
MG+10_3,12.5806
MG+15_1,12.5862
MG+15_2,13.7289
MG+15_3,13.549
MG+25_1,13.2724
MG+25_2,13.1359
MG+25_3,13.409
MG+45_1,13.0366
MG+45_2,12.9159
MG+45_3,13.9439
MG+60_2,13.3618
MG+60_3,13.2975
MG+90_2,13.0887
MG+90_3,13.483
MG+120_1,13.08
MG+120_2,13.6232
MG+120_3,13.0848
MG+150_1,12.9488
MG+150_3,13.1159
GM-0.1_1,13.3924
GM-0.1_2,13.8851
GM-0.1_3,13.2246
GM-0.2_1,13.4202
GM-0.2_2,13.2744
GM-0.2_3,13.4957
GM+5_1,13.1475
GM+5_2,13.7301
GM+5_3,13.7035
GM+10_2,13.4294
GM+10_3,12.3237
GM+15_1,13.2491
GM+15_2,13.0978
GM+15_3,12.9952
GM+25_1,13.5652
GM+25_2,12.9188
GM+25_3,12.4122
GM+45_1,13.6354
GM+45_2,12.4694
GM+45_3,12.9769
GM+60_1,13.53
GM+60_2,12.3634
GM+60_3,12.4404
GM+90_1,13.6612
GM+90_2,13.1618
GM+90_3,12.5948
GM+120_1,12.643
GM+120_3,12.5644
GM+150_1,12.9444
GM+150_2,13.0488
GM+150_3,12.9803
BT_1,12.7418
BT_2,12.1508
B36_1,13.2085
B36_2,13.1083
B60_1,12.8961
B60_2,12.5503
S0_1,13.0843
S0_2,13.0127
S0_3,13.2692
S1_1,13.5504
S1_2,13.682
S1_3,13.7725
S2_1,13.4445
S2_2,13.2787
S2_3,13.4108
S3_1,13.4702
S3_2,13.2329
S4_1,13.2641
S4_2,13.2843
S4_3,12.8769
S5_1,12.8799
S5_2,13.0734
S5_3,13.0238
S6_1,12.2701
S6_2,9.0692
S6_3,12.433
S6/t_1,12.1793
S6/t_2,8.9376
S6_4,11.937
S6_5,12.6458
S6_6,12.8096
S7_4,12.2911
S7_5,12.074000000000002
S7_6,12.2189
S8_4,11.8491
S8_5,10.3104
G135_1,13.5688
G135_3,11.709
G150_1,13.2855
G150_2,13.3393
G150_3,13.6602
G180_1,12.6969
G180_2,13.2365
G180_3,11.987
T-5.40H_1,13.6872
T-4.40H_1,13.7326
T-3.40H_1,13.4434
T-2.40H_1,13.2624
T-1.40H_1,13.0153
T-1.10H_1,13.063
T-0.40H_1,12.8722
T0.0H_1,12.9948
T0.30H_1,11.7123
T1.0H_1,12.5475
T1.30H_1,12.0059
T2.0H_1,11.9729
T2.30H_1,12.7358
T3.0H_1,12.459
T3.30H_1,12.8514
T4.0H_1,12.7309
T5.0H_1,12.0666
LBexp_1,13.7961
LBexp_2,13.6399
LBexp_3,13.3482
LBtran_1,13.0232
LBtran_2,13.2156
LBtran_3,13.5375
LBstat_1,13.7716
LBstat_2,13.6141
LBstat_3,13.5636
LBGexp_1,13.3933
LBGexp_2,12.9387
LBGexp_3,13.0712
LBGtran_2,13.3373
LBGtran_3,13.5821
LBGstat_1,10.6358
LBGstat_2,10.970999999999998
LBGstat_3,11.9353
Mt0_1,13.8492
Mt0_3,13.9996
M0t45_1,13.5654
M0t45_2,13.6052
