,STM4525
SRX3136375,-0.10900783060000001
SRX3136376,-0.0105363674
SRX3136377,0.3128867098
SRX3136378,-0.1933425119
SRX3136379,0.1123595827
SRX3136380,0.0888363266
SRX3136381,0.1505496732
SRX3136382,0.0299221551
SRX8914620,-0.0140838369
SRX8914621,-0.026874754
SRX8914622,0.0409585909
SRX8914623,-0.2255186543
SRX8914625,-0.1787495021
ERX3503512,-0.20610592700000002
ERX3503513,0.1887673364
ERX3503514,0.017338590600000002
ERX3503515,1.1088297677
ERX3503516,1.5051486534
ERX3503517,1.4326460967
ERX3503518,0.7241111031
ERX3503519,0.8158251946
ERX3503520,0.9410481472000001
SRX2195704,0.09385128150000001
SRX2195705,-0.09385128150000001
SRX2195706,-0.5199067518
SRX2195707,-0.31762754190000003
SRX2195708,-0.2390822896
SRX2195709,-0.3102467289
SRX2195710,-0.4166472633
SRX2195711,-0.4811092107
ERX3467881,0.051133282700000005
ERX3467883,-0.051133282700000005
SRX3798491,-0.1538863979
SRX3798492,0.4434625003
SRX3798499,-0.47464008230000004
SRX3798500,-0.21700967610000002
SRX3798501,-0.28765713400000004
SRX3798502,-0.555717401
SRX3798503,0.1132940576
SRX3798504,0.4616269651
SRX3798506,0.2518046981
SRX3798507,-0.18168204440000002
SRX3798508,-0.13750957560000002
SRX3798509,0.0002217467
SRX3798510,0.0248122357
SRX3798517,0.2199976704
SRX3798518,-0.0250339824
SRX4341761,0.28042953400000004
SRX4341762,0.4007723769
SRX4341763,0.2156774544
SRX4341764,-0.4264062222
SRX4341765,-0.42777854270000004
SRX4341766,-0.12183012330000001
SRX4341767,-0.1679351533
SRX4341768,-0.0202937278
SRX4341769,0.1882288811
SRX1258665,1.3623401787
SRX1258666,1.1146144139
SRX1258667,1.0536046419
SRX1258669,0.108233592
SRX1258670,-0.108233592
ERX2079594,-0.0975672129
ERX2079595,-0.14317192950000002
ERX2079596,-0.1039673079
ERX2079597,-0.06553012350000001
ERX2079598,0.07427485040000001
ERX2079599,-0.008744726900000001
SRX2804001,0.053477014
SRX2804004,-0.1823143207
SRX2804005,-0.3251729024
SRX2804006,-0.34360706010000003
SRX2804007,-0.2124028167
SRX2804008,-0.5173730864
SRX2804009,0.16111397200000002
SRX2804010,0.0284579792
SRX2804011,0.2110885592
SRX2804012,0.1908247421
SRX2804013,-0.5349005292
SRX2804014,-0.31876489680000003
SRX2804015,-0.3245173128
SRX2804016,-0.3929054039
SRX2804017,-0.7475453535000001
SRX2804019,-0.45560189640000004
SRX2804020,0.1724975374
SRX2804021,0.0847608952
SRX2804022,0.0345108094
SRX2804023,-0.5630329158
SRX2804024,-0.1897038811
SRX2804027,-0.2334374733
SRX2804028,-0.1451107567
SRX2804029,0.37854823
SRX2804030,-0.4692880934
SRX2804031,-0.08528859080000001
SRX2804032,-0.0482311464
SRX2804033,-0.2996209219
SRX2804034,-0.354213926
SRX2804035,-0.37557856700000003
SRX2804036,-0.0383377073
SRX2804037,-0.43567961650000003
SRX2804038,-0.5044828773
SRX2804039,-0.4031589534
SRX2804040,-0.4305932383
SRX2804041,-0.2986951017
SRX2804042,-0.43598683460000004
SRX2804043,-0.7061489056
SRX2804044,-0.2874129301
SRX2804045,-0.1952176128
SRX2804046,0.093584077
SRX2804047,-0.247314851
SRX2804048,0.1997782281
SRX2804049,-0.2374047703
SRX2804050,-0.19938887200000002
SRX2804051,-0.2468232972
SRX2804052,-0.7277810156000001
SRX2804053,-0.3798762479
SRX2804054,-0.1690794028
SRX2804055,-0.1761990145
SRX2804056,-0.2231604101
SRX2804057,-0.1190014977
SRX2804058,-0.2631026346
SRX2804059,-0.15557386780000002
SRX2070419,0.0181162201
SRX2070420,-0.613072355
SRX2070421,-0.7093817109
SRX2070422,-0.1530229337
SRX2070423,-0.14253323810000001
SRX2070424,-0.0985447925
SRX2070425,-0.0075701810000000005
SRX2070426,0.0727058061
SRX2070427,-0.0651356251
SRX1470895,-0.024024176
SRX1470896,0.024024176
SRX2409106,0.031166206000000002
SRX2409107,0.0354507868
SRX2409108,-0.0666169928
SRX2409109,-0.3871480337
SRX2409110,-0.6163472010000001
SRX2409111,-0.2725751615
SRX7973255,0.0594350079
SRX7973256,-0.2475405124
SRX7973257,0.18810550450000002
SRX7973258,0.0445830942
SRX7973259,0.0250366537
SRX7973260,0.1407954649
SRX7973261,-0.2754354343
SRX7973262,-0.7635365211
SRX7973264,-0.7829247095
SRX7973265,-0.5497617196
SRX7973266,-0.4959065399
ERX3475890,-0.9750373065000001
ERX3475891,-1.2240234135999999
ERX3475892,0.1064221759
ERX3475894,-0.3400444527
ERX3475895,-1.3020692772
ERX3475896,-0.3213838061
ERX3475897,0.1609581676
ERX3475899,0.1604256386
ERX3475900,0.21109301930000002
ERX3475901,-1.3091108861
SRX8524961,0.11094130860000001
SRX8524962,0.48595278070000003
SRX8524963,-1.2458670077
SRX8524964,-1.3733703143
SRX8524965,-0.1774460312
SRX8524966,0.1774460312
SRX8524967,-1.2791480226
SRX8524968,-1.5567719445
SRX8524969,0.3806124019
SRX8524970,0.5249669920000001
SRX8524971,-0.7618707823
SRX8524972,-0.3132565161
SRX3266937,-0.022560866500000002
SRX3266939,0.022560866500000002
SRX4401053,-0.0469501289
SRX4401054,0.0469501289
SRX4401055,0.0833039906
SRX4401056,0.1920004605
SRX4401057,0.0955375896
SRX4401058,-0.0415515271
SRX4401081,0.0544786149
SRX4401082,0.8133568666000001
SRX4401083,0.6208366116
SRX4401084,-0.0379014365
SRX4401085,0.0595756894
SRX4401086,-0.037603535800000004
SRX4401087,-0.0096690344
SRX4401088,-0.0656604526
SRX4401089,0.1240447373
SRX4401090,0.1526349403
SRX4401091,0.3120708037
SRX4401092,0.4635083561
SRX4401093,0.1896105553
SRX4401094,0.4452229996
SRX4401095,0.3510357509
SRX4401096,-0.1433281493
SRX4401097,-0.0362045868
SRX4401098,-0.0377240967
SRX4401099,-0.1704975742
SRX4401100,-0.056490431
SRX4401101,0.22698800530000002
SRX4401102,-0.3303446802
SRX4401103,-0.025327862700000002
SRX4401104,-0.2111902609
SRX8757611,-0.2518003596
SRX8757612,0.1467837804
SRX8757613,0.0986587548
SRX8757614,-0.1508182382
SRX8757615,0.1094580799
SRX8757616,0.0715313068
SRX8757617,0.020183310700000002
SRX8757618,0.2374227818
SRX8757619,-0.4039365717
SRX8757620,-0.0621170652
SRX8757621,-0.2344508931
SRX8757622,-0.18989339130000002
SRX8757623,0.0714386919
SRX8757625,0.1446067512
SRX8757626,-0.07698958800000001
SRX8757628,-0.0846667152
SRX8757630,0.259873166
SRX8757631,0.0383569868
SRX8757632,0.0956594127
SRX8757633,-0.08834896340000001
SRX8757634,0.635566983
SRX6054568,-0.037207612800000005
SRX6054569,0.037207612800000005
ERX540771,-0.2491684817
ERX540772,0.2491684817
ERX540773,-0.7503199876000001
ERX540774,-0.8071356847000001
SRX4702827,-0.040964554
SRX4702828,0.014635119600000001
SRX4702829,0.0263294344
SRX4702830,0.3037692282
SRX4702831,0.4231215692
SRX4702832,0.3091208281
SRX2993586,0.0605474338
SRX2993587,-0.0605474338
SRX2993588,2.5644791752
SRX2993589,1.8249297533000002
SRX2993590,2.2025538641
SRX1462169,-0.3816284837
SRX1462104,-0.09518478650000001
SRX1462103,0.0035833658
SRX1462105,-0.4658515533
SRX1462171,-0.1513562172
SRX1462102,-0.0035833658
ERX1045682,-1.1924587470999999
ERX1045674,0.1079127845
ERX1045681,0.1867331516
ERX1045662,-0.8158888308000001
ERX1045684,0.0813787354
ERX1045660,0.09786634400000001
ERX1045664,0.5762029247
ERX1045670,-0.2486147924
ERX1045667,0.0958069606
ERX1045675,-0.5639073248
ERX1045673,-1.0610789477
ERX1045677,0.247428846
ERX1045679,0.7044312701000001
ERX1045659,-0.9781165818
ERX1045663,-0.1763709151
ERX1045668,0.0968032695
ERX1045689,0.3750707535
ERX1045685,-0.5483577258
ERX1045683,-1.1193888767
ERX1045680,-0.8470895821000001
ERX1045666,0.0236299555
ERX1045658,-0.091740972
SRX1816875,0.0069117186
SRX1816859,-0.2480148801
SRX1816857,0.46979312980000004
SRX1816863,0.3689963364
SRX1816867,-1.257677034
SRX1816858,-0.22177824980000002
SRX1816879,-1.2098007321
SRX1816878,-1.0545654079
SRX1816868,-1.2050226057
SRX1816866,0.0758690695
SRX1816870,0.3464644872
SRX1816880,-1.1962196367
SRX1816864,-0.2746683735
SRX1816874,-1.1794964551
SRX1816877,-0.44143540880000004
SRX1816861,-1.465067914
SRX1816872,-0.9638949758
SRX1816862,-1.4054303734
SRX1816871,-0.2735117334
SRX1816876,-0.4441849457
SRX1816869,-0.2971234753
SRX8370456,-0.0156526853
SRX8370458,0.2116857087
SRX8370457,-0.19603302350000001
ERX321085,-0.102915375
ERX321083,0.10343169790000001
ERX321086,-0.10343169790000001
ERX321081,-0.0818867501
SRX974437,0.0
SRX976478,-1.7194612147
SRX976341,-2.0415952757
SRX976476,-0.0400911864
SRX976336,-1.933900294
SRX976480,-1.8424874601
SRX976335,-1.2060230175
SRX976343,-2.8949113897
SRX976468,0.11143197440000001
SRX976471,-0.3752491452
SRX976474,-2.6895418874
SRX976469,-0.5536403109
SRX976470,-1.4226651667
SRX976482,-2.2941107809
SRX976344,-2.6545302552
SRX976475,-2.4912696553
SRX976473,-1.9078258924
SRX3456073,-2.0692331198
SRX3456063,-1.7764789966
SRX3456076,-0.27345363910000003
SRX3456082,-2.7889047721
SRX3456094,-2.2933382
SRX3456067,-2.2345021210000002
SRX3456061,-0.0784924241
SRX3456065,-0.04914567
SRX3456064,-2.7193573803
SRX3456085,0.0517115467
SRX3456079,-3.2878381761
SRX3456084,-2.2054610637
SRX3456074,-2.8324794162
SRX3456080,0.043640196400000004
SRX3456070,-0.0215184396
SRX3456069,-2.6267675837
SRX3456089,-1.9945109955
SRX3456062,-2.080951982
SRX3456087,-2.5405957851
SRX3456066,-0.2593850715
SRX3456092,-3.2443111243000002
SRX3456075,0.1125189535
SRX3456098,-2.3438545234
SRX3456096,-3.2773664085
SRX3456068,-1.4948120402
SRX3456060,0.04914567
SRX3456072,-2.0109478194
SRX3456093,-2.6039680749
SRX3456097,-2.6347869774
SRX3456077,-1.4237964974000001
SRX3456071,-0.43631018590000004
SRX3456078,-2.0595277253
SRX4029144,-0.5520998249
SRX4029145,-0.6655802902
SRX4029142,0.2809524604
SRX4029141,-0.39162759010000003
SRX4029146,-0.4854132997
SRX4029143,0.1106751297
ERX2173642,0.3769785402
ERX2173639,-0.0010028708
ERX2173641,0.3638020497
ERX2173640,0.0010028708
SRX3139264,0.1254212592
SRX3139266,0.2278962659
SRX3139265,-0.1254212592
SRX3139267,0.18707130760000001
SRX2949967,0.051090836300000005
SRX2949969,0.1076595088
SRX2949968,-0.051090836300000005
SRX2949970,0.1710004686
SRX7514165,-0.4932534928
SRX7514167,-0.5034039849
SRX7514159,-0.9051910664
SRX7514156,0.021809705000000002
SRX7514162,-0.3281706326
SRX7514172,-0.5655493259000001
SRX7514171,-0.8678161687
SRX7514155,-0.060274790800000005
SRX7514161,-0.7258525942
SRX7514173,-0.1852711574
SRX7514166,-0.4197151833
SRX7514160,-0.8552245602
SRX7514164,-1.5587516783000002
SRX7514175,-0.0514239643
SRX7514168,-0.6899465640000001
SRX7514158,-0.0042880282
SRX7514163,-0.2533215866
SRX7514169,-0.645547988
SRX7514152,-0.5961211013000001
SRX7514157,-0.0175216768
SRX7514170,-0.2087891059
SRX7514174,-0.2983230449
SRX7514154,-0.1911638861
SRX7476251,0.1750942617
SRX7476248,-1.1583948711
SRX7476249,-1.1553188275
SRX7476252,-0.811561661
SRX7476246,-1.233092962
SRX7476255,-1.2026410206
SRX7476247,-0.9147421232
SRX7476254,-0.9854663829
SRX7476244,-0.5940887645
SRX7476250,-0.1750942617
SRX7476245,-0.1515835013
SRX7476253,-1.2076903605
SRX1639010,-0.19758375590000002
SRX1639002,-0.7031415469000001
SRX1639013,-0.3852835652
SRX1638990,0.4085426902
SRX1638991,-0.32093243790000003
SRX1639016,-0.5734802563
SRX1639008,-0.3942246834
SRX1638993,-0.2103676655
SRX1639000,-0.6061577863000001
SRX1639009,-0.8180262781000001
SRX1639012,-0.8318436614
SRX1639015,-0.7644162641000001
SRX1639001,-0.7971973404
SRX1638989,0.0
SRX1638992,-0.24644375100000002
SRX1638995,-0.504034549
SRX1639011,-0.5904612807
SRX1639014,-0.8569971844000001
SRX1639007,0.0648190525
SRX1638994,-0.021641186
SRX334198,-0.27954657050000004
SRX334211,-1.6139598102
SRX334183,0.1310433457
SRX334205,-0.0819696847
SRX334185,0.4157964791
SRX334203,1.2923474702
SRX334202,0.5138321983
SRX334201,-0.0413051423
SRX334184,0.2376211614
SRX334199,0.024755809400000002
SRX334188,-0.1007985467
SRX334207,-1.5267192963
SRX334186,0.1655619516
SRX334196,-0.3489283304
SRX334194,0.29822538400000004
SRX334212,-0.5282896687
SRX334190,-0.5396424754
SRX334181,0.6562445549
SRX334189,-0.2668211869
SRX334204,0.8721263296
SRX334200,-1.2376383437
SRX334214,0.0
SRX334197,0.4936673026
SRX334213,-0.2826574624
SRX334210,-0.1157474505
SRX334195,-0.4455026882
SRX334206,0.2418523631
SRX666590,-0.1529581848
SRX666587,-0.0104020937
SRX666588,0.0104020937
SRX666589,0.0876670707
SRX4665717,-0.08079588010000001
SRX4665719,0.0234480317
SRX4665716,0.0063381606
SRX4665710,0.5356365724000001
SRX4665712,-0.6476769856
SRX4665726,-1.4012009769
SRX4665731,-0.7596903347
SRX4665733,-1.8760448827
SRX4665732,-0.2235187405
SRX4665725,0.0
SRX4665713,-0.6476519286
SRX4665711,-0.9840533554
SRX4665728,0.3093965677
SRX4665709,0.38782436540000004
SRX4665727,0.1885220493
SRX4665706,0.8487421553000001
SRX4665722,0.1033071316
SRX4665708,1.1341113795
SRX4665715,0.09870475620000001
SRX4665718,-0.4551706862
SRX4665705,0.4000634062
SRX4665704,0.7561162225
SRX4665714,-0.644037105
SRX4665723,0.12410535830000001
SRX4665703,0.17380609930000002
SRX4665720,-0.17949188100000002
SRX4665729,0.4575969227
SRX4665695,0.6613153006
SRX4665685,-0.0309417009
SRX4665673,0.9817303245000001
SRX4665700,-0.0438633265
SRX4665682,0.7647983850000001
SRX4665670,-0.1733740348
SRX4665701,-0.2205471071
SRX4665699,-0.1799414308
SRX7268193,0.1742223162
SRX4665686,-0.3948566651
SRX4665679,0.0061302775000000006
SRX4665690,-0.7347775211
SRX4665681,0.044496458
SRX4665687,-1.1940493432000001
SRX4665676,0.4750959984
SRX4665693,-1.1687215196
SRX4665692,0.0
SRX7268192,0.2275182207
SRX4665684,0.5488756177
SRX4665677,0.1288917052
SRX4665698,-0.1615617482
SRX4665675,1.5674800333
SRX4665683,0.32811550700000003
SRX4665696,0.7728836115000001
SRX4665694,0.6627067517
SRX4665678,-0.2941597214
SRX4665689,-0.5004333802
SRX4665697,-0.1524419434
SRX4665680,-0.0346558683
SRX4665702,-1.0618166433
SRX4665672,0.8826624683000001
SRX4665671,1.2172315703
SRX3471976,-0.5053254578
SRX3471978,-0.8155853447
SRX3471973,0.42625474080000003
SRX3471974,0.3508643073
SRX3471975,0.0
SRX3471977,-0.5521856681
SRX1392948,0.1671190877
SRX1392949,0.8177138291
SRX1392950,0.4740968441
SRX1392951,0.5977217149
SRX1392954,0.10920960190000001
SRX1392955,-0.10920960190000001
SRX4340129,0.1034346979
SRX4340130,-0.1034346979
SRX4340131,-0.4140486157
SRX4340132,-0.2545483423
SRX4340133,-0.362121228
SRX4340134,-0.0034081729
SRX8537506,-0.0804004787
SRX8537507,-0.0309593048
SRX8537508,0.1113597835
SRX8537509,-0.8753032809
SRX8537510,0.0115857966
SRX8537511,-0.1655526531
