,new_112499_112799
LBexp_1,13.9774
LBexp_2,13.6865
LBexp_3,14.155
LBtran_1,13.16
LBtran_2,12.497
LBtran_3,13.6667
LBstat_1,13.3455
LBstat_2,12.9056
LBstat_3,13.0566
LBGexp_1,14.219
LBGexp_2,14.0061
LBGexp_3,14.476
LBGtran_2,12.3736
LBGtran_3,13.6197
LBGstat_1,12.1095
LBGstat_2,11.5606
LBGstat_3,11.8177
S0_1,12.5418
S0_2,12.9654
S0_3,12.8637
S1_1,12.8515
S1_2,13.1949
S1_3,13.2101
S2_1,12.1555
S2_2,12.4978
S2_3,12.0191
S3_1,12.68
S3_2,13.2277
S4_1,13.3143
S4_2,12.8478
S4_3,12.7568
S5_1,13.4576
S5_2,14.0445
S5_3,13.8264
S6_1,15.4482
S6_2,15.0759
S6_3,15.1042
S6/t_1,15.3341
S6/t_2,14.708
S6_4,14.9056
S6_5,15.492
S6_6,15.3193
S7_4,14.9831
S7_5,14.5256
S7_6,14.3961
S8_4,14.5234
S8_5,14.0253
G135_1,13.79
G135_3,12.5592
G150_1,13.4772
G150_2,14.0354
G150_3,14.0759
G180_1,13.1214
G180_2,13.702
G180_3,12.3805
C30_1,12.5482
C30_2,13.1862
C90_1,14.1188
C90_2,13.8136
BI_1,13.1237
BI_2,14.0238
BC_2,13.1049
BC/t_1,12.9666
BC/t_2,13.2334
BC_1,12.3717
Sw_1,13.3459
Sw_2,14.0996
BT_1,13.1967
BT_2,12.9034
B36_1,13.8893
B36_2,13.4541
B60_1,12.9394
B60_2,13.0909
M9exp_1,13.5523
M9exp_2,13.2553
M9exp_3,12.7338
M9tran_1,12.5954
M9tran_2,12.3471
M9tran_3,12.871
M9stat_1,10.8588
M9stat_2,10.7213
M9stat_3,10.4394
M+G_1,12.3808
M+G_2,13.1998
M+G_3,12.6428
Glu_1,13.1286
Glu_2,12.8689
Glu_3,13.1985
Fru_1,13.9716
Fru_2,13.8611
Fru_3,12.6787
Mal_1,13.2614
Mal_2,12.249
Mal_3,12.7333
G+S_2,13.0014
G+S_3,13.1973
Pyr_1,12.1805
Pyr_2,12.9033
Pyr_3,12.8439
Gly_1,12.2856
Gly_2,13.6607
Gly_3,11.6531
Glucon_1,12.2953
Glucon_2,12.6935
Glucon_3,11.0443
aero_1,13.919
aero_2,12.5745
aero_3,13.7078
nit_1,13.7053
nit_2,13.6384
nit_3,13.2881
ferm_1,12.882200000000001
ferm_2,13.645199999999999
ferm_3,13.413
T-5.40H_1,13.3397
T-4.40H_1,13.039
T-3.40H_1,13.2735
T-2.40H_1,12.9087
T-1.40H_1,13.0004
T-1.10H_1,13.0935
T-0.40H_1,13.0517
T0.0H_1,13.0912
T0.30H_1,11.5952
T1.0H_1,11.5487
T1.30H_1,11.2078
T2.0H_1,11.4255
T2.30H_1,12.2962
T3.0H_1,12.104
T3.30H_1,12.318200000000001
T4.0H_1,12.342600000000001
T5.0H_1,11.6553
HPh_1,13.2284
HPh_2,12.9117
HPh_3,12.938
LPh_1,13.3606
LPh_2,13.9893
LPh_3,12.9628
LPhT_1,13.1986
LPhT_2,13.429
LPhT_3,13.4077
SMMPr_1,12.9837
SMMPr_2,12.594899999999999
SMMPr_3,12.7002
HiTm_1,13.735
HiTm_2,13.8179
HiTm_3,13.6658
LoTm_1,12.6437
LoTm_2,12.0512
LoTm_3,12.7012
HiOs_1,13.6548
HiOs_2,13.607
HiOs_3,13.0241
BMM_1,13.9111
BMM_2,13.6397
BMM_3,12.7009
Heat_1,13.2935
Heat_2,13.536200000000001
Heat_3,12.2674
Cold_1,13.3861
Cold_2,11.6259
Cold_3,11.4016
Etha_1,12.4659
Etha_2,11.165
Etha_3,11.5131
SMM_1,13.1372
SMM_2,13.4346
SMM_3,13.7302
Salt_1,13.0652
Salt_2,13.7814
Salt_3,13.7254
Mt0_1,13.1485
Mt0_3,14.129
M0t45_1,13.4629
M0t45_2,13.8931
M0t45_3,14.2002
M0t90_1,11.6959
M0t90_2,13.2773
M0t90_3,12.9797
M40t45_1,13.3816
M40t45_2,13.2768
M40t45_3,14.7244
M40t90_1,12.3192
M40t90_2,12.7646
M40t90_3,13.3833
dia0_1,13.6439
dia0_2,13.6041
dia0_3,13.3254
dia5_1,13.921
dia5_2,13.9525
dia5_3,14.4704
dia15_1,15.0328
dia15_2,14.3612
dia15_3,12.0974
Diami_1,14.5745
Diami_2,14.4172
Diami_3,14.2929
Paraq_1,13.9482
Paraq_2,14.548
Paraq_3,11.5775
H2O2_1,13.673
H2O2_2,14.4003
H2O2_3,14.1281
Oxctl_1,12.9022
Oxctl_2,13.2415
Oxctl_3,13.5401
GM-0.1_1,12.5046
GM-0.2_1,12.4853
GM+5_1,12.3668
GM+15_1,12.8836
GM+25_1,13.5138
GM+45_1,13.1845
GM+60_1,12.8824
GM+90_1,12.9332
GM+120_1,12.3253
GM+150_1,12.2104
