,-0.10824793073299999,-0.06494875843979998,-0.02164958614659998,0.02164958614660001,0.06494875843980003,0.10824793073300004,0.1515471030262,0.19484627531940002,0.23814544761260004,0.28144461990580005,0.32474379219900007,0.36804296449220003,0.4113421367854,0.4546413090786,0.4979404813718,0.541239653665,0.5845388259582001,0.6278379982514001,0.6711371705446001,0.7144363428378001
thresh,-0.0865983445864,0.0865983445864,1,,,,,,,,,,,,,,,,,
unreg,3,10,1992,1899,14,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0
unreg_genes,['entC' 'menF' 'serB'],[],[],[],[],['thrA' 'fur'],[],[],['yeeS'],[],[],['yeeR'],[],[],[],['flu'],[],[],[],[]
