,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
19,Stress Time Course__C90,-20.23147706185,0.18046744599997447,2.0,57.0,-20.3590868167,58.0,-20.103867307,,,,,,,,,,,,
20,Biofilm__BI,1.479942249,0.4629097160555237,2.0,59.0,1.1526156497,60.0,1.8072688483000001,,,,,,,,,,,,
21,Biofilm__BC,-9.91908139995,1.5268297392945265,4.0,61.0,-8.5301239032,62.0,-11.2073282865,63.0,-11.2732336364,64.0,-8.6656397737,,,,,,,,
22,Biofilm__Sw,-9.48221482275,1.1484213519878053,2.0,65.0,-10.2942713484,66.0,-8.6701582971,,,,,,,,,,,,
23,Life Cycle__BT,-6.377561388749999,0.30425529591016875,2.0,67.0,-6.5927023717,68.0,-6.1624204058,,,,,,,,,,,,
24,Life Cycle__B36,-18.600982565000002,1.0908829485493192,2.0,69.0,-19.3723532954,70.0,-17.8296118346,,,,,,,,,,,,
25,Life Cycle__B60,-22.77316395885,0.2734919973833212,2.0,71.0,-22.5797759129,72.0,-22.9665520048,,,,,,,,,,,,
26,M9__M9exp,0.0,0.7310481644952833,3.0,73.0,-0.37647363440000003,74.0,-0.4660812406,75.0,0.842554875,,,,,,,,,,
27,M9__M9tran,4.3487375253666665,1.010510089919204,3.0,76.0,5.4086389983,77.0,4.2413826864,78.0,3.3961908914,,,,,,,,,,
28,M9__M9stat,-12.648686868433332,0.5796426495292304,3.0,79.0,-12.494549283,80.0,-12.1616928945,81.0,-13.2898184278,,,,,,,,,,
29,Supplement__M+G,-4.7470433134,1.5596816930066986,3.0,82.0,-3.1270129968,83.0,-4.8757117806,84.0,-6.2384051628,,,,,,,,,,
30,Supplement__Glu,-6.962477739466666,1.4273706340973316,3.0,85.0,-6.370187112,86.0,-8.5906443693,87.0,-5.9266017371,,,,,,,,,,
31,Supplement__Fru,-7.2321423164,0.6977069007515503,3.0,88.0,-6.5891750513,89.0,-7.9740302084,90.0,-7.1332216895,,,,,,,,,,
32,Supplement__Mal,-3.565817104166667,1.3134557343082995,3.0,91.0,-2.2937355478,92.0,-4.9170657902,93.0,-3.4866499745,,,,,,,,,,
33,Supplement__G+S,-5.282483647599999,0.5037950838234408,2.0,94.0,-4.9262467275,95.0,-5.6387205677,,,,,,,,,,,,
34,Supplement__Pyr,-9.1348142721,0.7597394302911649,3.0,96.0,-10.0102453454,97.0,-8.7462854091,98.0,-8.6479120618,,,,,,,,,,
35,Supplement__Gly,-11.310980680566667,1.1968529465095814,3.0,99.0,-10.6238345279,100.0,-10.6161272553,101.0,-12.6929802585,,,,,,,,,,
36,Supplement__Glucon,-12.233588005666666,3.139818157628106,3.0,102.0,-13.9209030578,103.0,-14.1689921916,104.0,-8.6108687676,,,,,,,,,,
37,Stressors__aero,-11.040713041466667,1.3809885686718182,3.0,105.0,-12.6302148331,106.0,-10.1353164607,107.0,-10.3566078306,,,,,,,,,,
38,Stressors__nit,-0.3727161762333333,2.454975885541724,3.0,108.0,-3.1003093766,109.0,1.6597231526,110.0,0.3224376953,,,,,,,,,,
39,Stressors__ferm,2.0296239200333335,1.6742466777793665,3.0,111.0,3.3358202035,112.0,2.6108233072,113.0,0.1422282494,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,5.5821401475,,1.0,114.0,5.5821401475,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,4.8750269909,,1.0,115.0,4.8750269909,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,6.7640499861,,1.0,116.0,6.7640499861,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,6.6546126117,,1.0,117.0,6.6546126117,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,6.2445885337,,1.0,118.0,6.2445885337,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,5.1799267108,,1.0,119.0,5.1799267108,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,2.1790142339,,1.0,120.0,2.1790142339,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,0.0281015932,,1.0,121.0,0.0281015932,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,-3.5146745443,,1.0,122.0,-3.5146745443,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-1.4817798259,,1.0,123.0,-1.4817798259,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,-3.6468730701,,1.0,124.0,-3.6468730701,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-4.1359099671,,1.0,125.0,-4.1359099671,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-2.4299312544,,1.0,126.0,-2.4299312544,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-3.0049017492,,1.0,127.0,-3.0049017492,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-3.7214717292,,1.0,128.0,-3.7214717292,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-3.7336017467,,1.0,129.0,-3.7336017467,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-3.6420080769,,1.0,130.0,-3.6420080769,,,,,,,,,,,,,,
57,Stressors__HPh,-7.503671184666666,0.2857586960757345,3.0,131.0,-7.6644430057,132.0,-7.6728295559,133.0,-7.1737409924,,,,,,,,,,
58,Stressors__LPh,-7.062235427766666,0.7258453082956808,3.0,134.0,-7.8881880941,135.0,-6.772559769,136.0,-6.5259584202,,,,,,,,,,
59,Stressors__LPhT,-8.080687589833333,0.6009239140959336,3.0,137.0,-7.5187729790999995,138.0,-8.0090849312,139.0,-8.7142048592,,,,,,,,,,
60,Stressors__SMMPr,-2.8540200301999996,1.6656357576735932,3.0,140.0,-1.7083570583,141.0,-2.0889670879,142.0,-4.7647359444,,,,,,,,,,
61,Stressors__HiTm,7.856560373699999,0.24181451232568724,3.0,143.0,7.7248984229,144.0,7.7091471079,145.0,8.1356355903,,,,,,,,,,
62,Stressors__LoTm,-26.64901146396667,0.4189058968826324,3.0,146.0,-26.5643209969,147.0,-27.1037918973,148.0,-26.2789214977,,,,,,,,,,
63,Stressors__HiOs,1.0565021073333334,1.0954209504708938,3.0,149.0,1.5286982919,150.0,-0.1958243703,151.0,1.8366324004,,,,,,,,,,
64,Stressors__BMM,-6.518528862766666,0.44848604846055506,3.0,152.0,-6.0615564637,153.0,-6.5360129165,154.0,-6.9580172081,,,,,,,,,,
65,Stressors__Heat,-6.364281536266667,0.7356214250258337,3.0,155.0,-5.5650300835,156.0,-6.5148355513,157.0,-7.012978974,,,,,,,,,,
66,Stressors__Cold,-18.694415657566665,0.7201014612405521,3.0,158.0,-19.2652233743,159.0,-18.9326338264,160.0,-17.885389772,,,,,,,,,,
67,Stressors__Etha,-14.226114159066668,0.8426308836893684,3.0,161.0,-14.753774205100001,162.0,-13.2543237113,163.0,-14.6702445608,,,,,,,,,,
68,Stress Time Course__SMM,-12.3964568175,0.6491800952541841,3.0,164.0,-11.6475881149,165.0,-12.7420546334,166.0,-12.7997277042,,,,,,,,,,
69,Stress Time Course__Salt,-11.312899867633334,1.6076662818562526,3.0,167.0,-10.3994112629,168.0,-13.1691958127,169.0,-10.3700925273,,,,,,,,,,
70,Stress Time Course__Mt0,-13.96278102335,5.329735925352059,2.0,170.0,-17.7314734381,171.0,-10.1940886086,,,,,,,,,,,,
71,Stress Time Course__M0t45,-13.553707626133331,3.0480845932141722,3.0,172.0,-15.850887186,173.0,-14.7144563315,174.0,-10.0957793609,,,,,,,,,,
72,Stress Time Course__M0t90,-12.352826732733334,2.359955387862942,3.0,175.0,-14.4670280446,176.0,-9.8067653512,177.0,-12.7846868024,,,,,,,,,,
73,Stress Time Course__M40t45,-15.6844820248,4.7936780622604465,3.0,178.0,-16.7324921772,179.0,-19.8674510727,180.0,-10.4535028245,,,,,,,,,,
74,Stress Time Course__M40t90,-12.214223770533332,2.270179200970358,3.0,181.0,-14.8011607164,182.0,-11.2875407023,183.0,-10.5539698929,,,,,,,,,,
75,Stress Time Course__dia0,-17.305827409966664,0.8497983269135478,3.0,184.0,-18.1955169003,185.0,-17.219446965,186.0,-16.5025183646,,,,,,,,,,
76,Stress Time Course__dia5,-22.392315341499998,0.9400982585243082,3.0,187.0,-23.4354559819,188.0,-22.1308948607,189.0,-21.6105951819,,,,,,,,,,
77,Stress Time Course__dia15,-19.832881735166666,0.6103992207972274,3.0,190.0,-20.3427603964,191.0,-19.9993745128,192.0,-19.1565102963,,,,,,,,,,
78,Stressors__Diami,-24.43360618666667,1.1066405629161147,3.0,193.0,-25.657749479,194.0,-24.1389589179,195.0,-23.504110163100002,,,,,,,,,,
79,Stressors__Paraq,-21.82024102456667,1.6261220634642912,3.0,196.0,-23.0126165399,197.0,-22.4802194335,198.0,-19.9678871003,,,,,,,,,,
80,Stressors__H2O2,-21.963075938433334,0.15421789126418864,3.0,199.0,-21.9407078311,200.0,-22.1272564261,201.0,-21.8212635581,,,,,,,,,,
81,Stressors__Oxctl,-21.61349396356667,0.9540195014643963,3.0,202.0,-20.5169086776,203.0,-22.2527741998,204.0,-22.0707990133,,,,,,,,,,
82,Carbon Transition__GM-0.1,-5.680644319833334,2.017501734720419,3.0,205.0,-3.5776486057,215.0,-5.8641732723,225.0,-7.6001110815,,,,,,,,,,
83,Carbon Transition__GM-0.2,-5.808222786266666,1.6924476295991933,3.0,206.0,-4.818515412,216.0,-4.843714125,226.0,-7.7624388218,,,,,,,,,,
84,Carbon Transition__GM+5,-6.830594739333333,1.5972372545456217,3.0,207.0,-5.0192382067,217.0,-8.0369513738,227.0,-7.4355946375,,,,,,,,,,
85,Carbon Transition__GM+15,-6.733384419166666,2.7358844444534496,3.0,208.0,-4.5593566079,219.0,-9.8054086523,229.0,-5.8353879973,,,,,,,,,,
86,Carbon Transition__GM+25,-7.435162776466666,2.320754317212491,3.0,209.0,-5.5271395463,220.0,-10.018740627,230.0,-6.7596081561,,,,,,,,,,
87,Carbon Transition__GM+45,-9.610719287566667,2.6098752767601123,3.0,210.0,-7.2607112795,221.0,-12.4195977457,231.0,-9.1518488375,,,,,,,,,,
88,Carbon Transition__GM+60,-9.603897241433334,2.5075186377389143,3.0,211.0,-6.8777391313,222.0,-11.8117817105,232.0,-10.1221708825,,,,,,,,,,
89,Carbon Transition__GM+90,-6.886980759666667,1.3330423650232004,3.0,212.0,-5.3565149193,223.0,-7.509884201,233.0,-7.7945431587,,,,,,,,,,
90,Carbon Transition__GM+120,-4.6679730913499995,2.744522902599651,2.0,213.0,-2.7273023358,234.0,-6.6086438469,,,,,,,,,,,,
91,Carbon Transition__GM+150,-1.6156721023333336,5.566360325839177,3.0,214.0,-2.036096594,224.0,4.1489797833,235.0,-6.9598994963,,,,,,,,,,
92,Carbon Transition__GM+10,-8.36430720065,0.3877468145474712,2.0,218.0,-8.6384856026,228.0,-8.0901287987,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-1.6113514404666667,1.4166849921347526,3.0,236.0,-2.8140463415,244.0,-1.9702852499,254.0,-0.04972273,,,,,,,,,,
94,Carbon Transition__MG+5,-1.8409597193333331,0.5525879409554558,3.0,237.0,-2.1603403858,246.0,-2.1596525222,256.0,-1.20288625,,,,,,,,,,
95,Carbon Transition__MG+10,-1.7105113355000003,1.1144558580089767,3.0,238.0,-2.9118619942,247.0,-1.509309792,257.0,-0.7103622203000001,,,,,,,,,,
96,Carbon Transition__MG+15,-1.0726698205,2.0674951621210798,3.0,239.0,-3.2927712441,248.0,-0.722815463,258.0,0.7975772456,,,,,,,,,,
97,Carbon Transition__MG+25,-1.0859925778333335,2.144871061630725,3.0,240.0,-3.2017283683,249.0,-1.1431217318,259.0,1.0868723666,,,,,,,,,,
98,Carbon Transition__MG+45,-1.4100201047,1.7039280889788269,3.0,241.0,-1.4160432677,250.0,-3.110928628,260.0,0.29691158160000003,,,,,,,,,,
99,Carbon Transition__MG+120,-1.7536785161666666,2.832723701022469,3.0,242.0,-4.8237522494,253.0,0.7587574607,263.0,-1.1960407598,,,,,,,,,,
100,Carbon Transition__MG+150,2.17674975075,1.279968244868557,2.0,243.0,1.2716755251,264.0,3.0818239764,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,-1.8463944178,1.7510156726574404,2.0,245.0,-3.0845494739,255.0,-0.6082393617,,,,,,,,,,,,
102,Carbon Transition__MG+60,-2.76109642725,0.6639005947054423,2.0,251.0,-3.2305450398,261.0,-2.2916478147,,,,,,,,,,,,
103,Carbon Transition__MG+90,-2.88992290775,2.0235373124961082,2.0,252.0,-4.3207798634,262.0,-1.4590659521,,,,,,,,,,,,
