,PA0495
SRX7442752,0.342239781
SRX7442753,-0.342239781
SRX7442754,-1.268080591
SRX7442755,-1.4696338230000001
SRX7442756,-0.7728007440000001
SRX7442757,-2.108842258
SRX7442758,-0.507198868
SRX7442759,-1.8163423170000002
SRX7442761,-1.8776840410000002
SRX7874204,-0.004522354
SRX7874205,0.004522354
SRX7874206,-0.8941711320000001
SRX7874207,-0.057891256
SRX8639787,-0.115931431
SRX8639788,0.115931431
SRX8639789,-1.094778584
SRX8639790,-0.688347916
SRX8639791,-0.024930816
SRX8639792,0.340756785
SRX8639793,-3.108334953
SRX8639794,-2.911870383
SRX8639795,-3.117503459
SRX8639796,-2.889081662
SRX8639797,0.36350140400000003
SRX8639798,-0.155682169
SRX8639800,-0.008453309
SRX2940624,0.688445755
SRX2940626,-0.096993886
SRX2940627,0.050787593000000006
SRX2940628,0.10626750600000001
SRX2940629,-0.157055099
ERX2195929,-0.001306464
ERX2195930,0.001306464
ERX2195931,-0.45031406500000004
ERX2195932,-0.249059208
ERX2195933,0.361375345
ERX2195934,0.22353973800000002
SRX4579961,-0.006937604000000001
SRX4579962,0.190063004
SRX4579963,-0.18312540100000002
SRX4579964,-0.249564424
SRX4579965,-0.7351778130000001
SRX4579966,0.010171429000000001
SRX540108,0.153113669
SRX540109,-0.153113669
SRX540110,0.747491444
SRX540111,1.56780302
SRX540112,2.025588645
SRX540113,1.750331459
SRX540114,1.977214744
SRX540115,2.3864839460000002
SRX1737662,0.147650382
SRX1737664,0.257786453
SRX1737665,0.083861212
SRX1737667,0.08321186400000001
SRX1737668,-0.12093701100000001
SRX1737670,0.037725147
SRX6976948,0.114719869
SRX6976949,0.22031910700000001
SRX6976950,-0.33503897600000004
SRX6976951,0.026640678
SRX6976952,0.133856515
SRX6976953,0.34596688800000003
SRX5630349,-0.055498759
SRX5630350,0.055498759
SRX5630351,0.0015514690000000002
SRX5630352,-0.46217706100000006
SRX4342817,0.124484018
SRX4342818,0.28857512500000004
SRX4342819,0.9583235940000001
SRX4342820,-0.6191688320000001
SRX4342821,0.206109689
SRX4342822,0.46253796300000005
SRX1411278,0.004897258000000001
SRX1411287,0.27853527100000003
SRX1411289,0.087781408
SRX1411279,0.42592972300000004
SRX1411280,-0.43082698100000005
SRX1411281,-0.588742826
SRX1411282,-0.56179957
SRX1411283,-0.503834706
SRX1411284,-0.30506354700000005
SRX1411285,-0.7996687570000001
SRX1411286,0.13040486
SRX1411288,-0.017458604000000003
SRX2662717,-0.7658292999999999
SRX2662718,-0.000310249
SRX2662721,0.033253248
SRX2662722,-0.033253248
ERX2300159,-0.43158681400000004
ERX2300160,0.43158681400000004
ERX2300161,-0.355407273
ERX2300162,-0.615529525
ERX2300163,-1.016869314
ERX2300164,-0.171245489
ERX2300165,-0.8569534040000001
ERX2300166,-0.116023835
ERX2300167,0.033300929
ERX2300168,0.321346195
ERX2300169,-0.980583937
ERX2300170,-0.509122779
SRX6747256,0.448480871
SRX6747257,0.151969651
SRX6747258,-0.12047600800000001
SRX6747259,-0.277494287
SRX6747260,-0.202480227
SRX6747265,-0.968080531
SRX6747266,-0.527089295
SRX6747268,0.13416228200000002
SRX6747269,0.30379067200000004
ERX2456848,-0.7124664430000001
ERX2456849,-0.9066428240000001
ERX2456850,-0.5460597580000001
ERX2456851,0.8204206110000001
ERX2456852,0.877151667
ERX2456853,1.632511825
ERX2456854,-0.619321309
ERX2456855,-0.6345520210000001
ERX2456856,-0.845800085
ERX2456857,0.313925159
ERX2456858,0.8414446510000001
ERX2456859,0.9443036050000001
SRX1156127,0.035786240000000004
SRX1156135,-0.035786240000000004
SRX1156136,-0.338596012
SRX1156137,-0.552143802
SRX1156138,-0.20333067600000002
SRX1156140,-0.231283653
ERX3558798,-0.28354343800000004
ERX3558799,-0.061058822000000006
ERX3558800,-0.1634939
ERX3558801,-0.07097004200000001
ERX3558802,-0.259768436
ERX3558803,0.021573686
ERX3558804,-0.005206976
ERX3558805,0.243401725
ERX3593017,-0.059539534000000005
ERX3593018,0.0035550480000000003
ERX3593020,-0.178634955
ERX3593021,0.102712471
ERX3593022,0.075922484
SRX2520351,-0.10510976500000001
SRX2520352,-0.24591330100000003
SRX2520353,-0.5942045930000001
SRX2520354,-1.1597116729999999
SRX2520355,-0.091490453
SRX2520356,0.135732621
SRX2520357,0.306780898
SRX2520358,-0.570448661
SRX2520359,0.010136584
SRX2520360,-0.9436114050000001
SRX3169722,1.149227397
SRX3169723,0.857505744
SRX3169725,0.199278277
SRX3169726,-0.091988519
SRX3169728,-0.10728975800000001
SRX8143226,-0.255870227
SRX8143227,0.255870227
SRX8143228,-0.207211224
SRX8143229,-0.045262578000000005
SRX6853212,0.032939549000000005
SRX6853213,-0.032939549000000005
SRX6853214,-0.058441703000000005
SRX6853215,-0.09652361
SRX7747527,-0.469408822
SRX7747528,-0.5004132210000001
SRX7747537,-0.043883111
SRX7747538,-0.06415976300000001
SRX7747540,0.06415976300000001
Paeru_0017,0.981203288
Paeru_0018,1.130334537
Paeru_0019,1.415916176
Paeru_0020,1.104582388
Paeru_0033,0.30974950900000003
Paeru_0034,-0.485732969
Paeru_0035,-0.485952504
Paeru_0036,-0.677016077
Paeru_0037,-0.291006985
Paeru_0038,-0.316346047
Paeru_0039,-0.829947737
Paeru_0041,0.32699510400000004
Paeru_0040,-0.156307878
Paeru_0042,2.4624503
Paeru_0043,2.225187055
Paeru_0044,-0.429943108
Paeru_0045,-0.11675429100000001
Paeru_0046,-0.385954921
Paeru_0047,0.385954921
Paeru_0048,0.487953471
Paeru_0049,0.411718644
Paeru_0050,0.16343294800000002
Paeru_0051,0.14379315
Paeru_0052,0.004774882
Paeru_0053,0.33569882
Paeru_0056,0.282925873
Paeru_0057,0.5764354660000001
Paeru_0058,0.301359651
Paeru_0059,0.040248207
Paeru_0060,0.8993370140000001
Paeru_0061,0.661683938
Paeru_0062,0.30658343200000004
Paeru_0063,0.683305567
Paeru_0064,0.4742421
Paeru_0065,0.814040088
Paeru_0066,0.691697839
Paeru_0068,0.110354214
Paeru_0069,0.7202445110000001
Paeru_0070,0.594108308
Paeru_0071,0.49343428
Paeru_0072,0.6505188
Paeru_0073,0.44762950100000004
Paeru_0074,0.526770308
Paeru_0075,0.08294704300000001
