,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A,rep15_idx,rep15_A,rep16_idx,rep16_A,rep17_idx,rep17_A,rep18_idx,rep18_A
0,aat__00m_00s,0.0,1.0877813490148605,3.0,0.0,0.8449477022,6.0,0.3823961997,12.0,-1.2273439019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.48558195820000005,0.46190888049925644,3.0,1.0,-0.5165206746000001,7.0,-0.9312437210000001,13.0,-0.008981479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,-0.15183651363333336,0.8057527937661211,3.0,2.0,-0.8946263964000001,8.0,0.7047748302,14.0,-0.2656579747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,1.7775633727333335,0.7190758440449678,3.0,3.0,1.1248782274,9.0,2.5483962662,15.0,1.6594156246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,8.6260561706,0.789753718982836,3.0,4.0,8.4899669646,10.0,9.4750109686,16.0,7.9131905786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,10.928200464966666,0.4269828889984811,3.0,5.0,11.4209562413,11.0,10.6673935725,17.0,10.6962515811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-5.68323324115,1.9428167456473202,2.0,18.0,-4.3094543457,71.0,-7.0570121366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.5104516779666667,0.750601639824656,3.0,19.0,-0.34218010660000003,70.0,0.8019821791,205.0,1.0715529614000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.9556650885625,2.4289037459967453,8.0,20.0,3.2954772351,32.0,-3.0267792161,55.0,-2.7024655965,67.0,0.8179112216000001,126.0,-2.4407129008,147.0,-2.2668657394,203.0,-2.7394119543,210.0,1.4175262419,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-3.6960313577000004,0.4142086704268383,3.0,21.0,-4.1085791574,34.0,-3.280181559,61.0,-3.6993333567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
