,A,Rex
R2,,0.066422792811757
xmin,,-3.3923037232332174
xmid,,-1.1474798695508164
xmax,,1.5676370148029264
ystart,,3.0047753496188934
yend,,-4.262793528651576
amb:ctrl:1,0.8729999643329456,-0.3279315882821701
amb:ctrl:2,-0.4264435935027591,-0.12173550569512147
amb:ctrl:3,-0.446556370830176,0.4496670939772924
amb:amb:1,-1.5434903341328592,-0.09116294854912964
amb:amb:2,-0.6283892757525495,0.8451349910121282
amb:amb:3,-1.7779692036094874,1.2854983802939561
ave1:ctrl_5m:1,-0.5077307920128615,0.012936057055384255
ave1:vdave1_5m:1,-1.0349312133316988,-0.3948311662810271
ave1:ctrl_20m:1,2.6925422769931457,0.2951505387132345
ave1:vdave1_20m:1,-0.14860479636169427,0.33510318423567753
ave1:supernatant_5m:1,0.910040162499504,0.016291327560038482
ave1:vnave1_20m:1,1.1484635158803136,0.3929790822677415
ave1:supernatant_20m:1,1.2076313752645422,0.1710024444874021
ave1:ctrl_5m:2,0.5077307920128546,-0.012936057055384255
ave1:vdave1_5m:2,0.3745833920779305,-0.17803098521658622
ave1:ctrl_20m:2,1.3657267463389742,0.191812093183505
ave1:vdave1_20m:2,0.6472685252978048,0.3018091794213973
ave1:supernatant_5m:2,-0.6616500485509426,0.012910445065320351
ave1:vnave1_20m:2,0.9000223560018354,0.4553422105729226
ave1:supernatant_20m:2,1.1069264079846066,0.2215186933499345
biofilm_time:8h:1,-1.0043341549889977,-0.03007983739854225
biofilm_time:8h:2,0.4680111783410681,-0.04450384992021217
biofilm_time:8h:3,0.558072796694696,0.0038739246352283993
biofilm_time:8h:4,-0.021749820046765483,0.07070976268352602
biofilm_time:12h:1,1.4008470536618072,-0.044970064420097884
biofilm_time:12h:2,1.7634677073424994,-0.04133461501628588
biofilm_time:12h:3,2.125868038671296,-0.023219302871909875
biofilm_time:12h:4,2.366075743136599,-0.08854113940303865
biofilm_time:16h:1,-1.2282025046202785,-0.014162750258598143
biofilm_time:16h:2,-3.7483765978664585,-0.11267645352172816
biofilm_time:16h:3,0.107384283396219,0.021058723678669008
biofilm_time:16h:4,0.3440025813930219,0.0361027508181202
biofilm_time:20h:1,-4.270871034707305,0.1738411566378444
biofilm_time:20h:2,-9.055701962951721,0.2588931087805255
biofilm_time:20h:3,-3.0488490273664235,0.24540795493242215
biofilm_time:20h:4,-7.084787203778798,0.36292287217872055
biofilm_time:24h:1,-5.419015643315523,0.2282254945119968
biofilm_time:24h:2,-8.087979080134772,0.3294755011321806
biofilm_time:24h:3,-7.243812975362309,0.20272291859811895
biofilm_time:24h:4,-7.292518825525191,0.2547048733421944
biofilm_time:28h:1,-0.7305290055767959,0.2652698903392201
biofilm_time:28h:2,-7.765323712623808,0.1853827713540328
biofilm_time:28h:3,-7.820140342838196,0.1915732945729696
biofilm_time:28h:4,-3.114414401490962,0.2183654629556715
biofilm_time:32h:1,-7.6095317851251325,0.4827950197293936
biofilm_time:32h:2,-2.9992029610156066,0.17482962502338228
biofilm_time:32h:3,-1.5273094881952003,0.38820007090873704
biofilm_time:32h:4,-3.199903231014732,0.4738283844605346
codY:wt:1,2.9646887346618778,0.07791848670054158
codY:wt:2,-2.9646887346618755,-0.07791848670054248
codY:ctrl:1,-1.521886410473968,0.0005397681994576686
codY:ctrl:2,-4.167004760355606,-0.24221438910835946
codY:codYR61K:1,2.3909125012298618,-0.02058437684108405
codY:codYR61K:2,-1.9824144549245408,-0.22448020409919334
codY:codYR61H:1,1.0181082269161037,-0.07183991182805194
codY:codYR61H:2,-3.5627514890025767,-0.390740073042136
codY:codYF71Y:1,-2.18602992689184,-0.31161599271918483
codY:codYF71Y:2,-0.36513435217453216,-0.1787679813311156
decay:wt:1,-0.8541080640370753,0.11910276681486033
decay:wt:2,0.1522830367914747,0.15527106093195098
decay:wt:3,0.7018250272455568,-0.2743738277468131
decay:delpnpA:1,-2.4393163910557343,0.017986201829673476
decay:delpnpA:2,-3.2517446251699686,0.2567509723238857
decay:delpnpA:3,-3.3019140638238524,0.428630140862289
ecm_tasA:deltasA:1,0.04390016895306698,0.020554300654504587
ecm_tasA:deltasA:2,-0.1780631370350991,0.4099537141587266
ecm_tasA:deltasA:3,0.32026180358275946,0.20038684767690906
ecm_tasA:delcssRS:1,-3.6564903694707023,0.07235818756225676
ecm_tasA:delcssRS:2,-1.1750422996962302,0.2048665384909114
ecm_tasA:delcssRS:3,-2.761809657556394,0.4036825173420748
ecm_tasA:wt:1,-0.4842066388785768,-0.052795208776338136
ecm_tasA:wt:2,0.4842066388785729,0.052795208776338136
heatshock:wt_37C:1,2.6061706618420803,-0.02458819135304946
heatshock:wt_37C:2,0.4869688980938746,0.013020624149230995
heatshock:wt_37C:3,-3.0931395599359277,0.011567567203817576
heatshock:wt_48C:1,11.127968474627876,-0.24262741045617894
heatshock:wt_48C:2,-2.1426723238644287,-0.10914894492693873
heatshock:wt_48C:3,13.796318653501238,-0.2941615942610616
heatshock:wt_53C:1,13.028250673591026,-1.1526399846240718
heatshock:wt_53C:2,13.335344320400946,-0.9564394282250488
heatshock:wt_48_53C:1,-0.6766065880068051,0.20419310024580906
heatshock:wt_48_53C:2,0.9288681604560476,0.4219187740389581
heatshock:wt_48_53C:3,11.67522290606042,0.2549427253346925
heatshock:delrelA_37C:1,2.965431896805737,-0.963391832737294
heatshock:delrelA_37C:2,2.0643378961958763,-1.012690816510296
heatshock:delrelA_48C:1,8.411417826732908,-1.0395523282951986
heatshock:delrelA_48C:2,17.917919681763628,-0.8854833214684721
heatshock:delrelA_48C:3,18.549415814047393,-0.8548681353238434
heatshock:ppGpp_null_37C:1,0.3554870353013284,-0.6869421020151139
heatshock:ppGpp_null_37C:2,2.012466944720201,-0.11744427652912034
heatshock:ppGpp_null_37C:3,-2.3105158544581754,-0.4971188491340444
heatshock:ppGpp_null_48C:1,-1.711290061961847,-0.032509594644559485
heatshock:ppGpp_null_48C:2,1.904942233972032,0.3558167082533439
heatshock:ppGpp_null_48C:3,11.442952671049895,0.489606330018721
ldar:yfiJKplus:1,-5.921317555769894,0.2218537918467831
ldar:yfiJKplus:2,-5.2985104269270895,0.4825072591222153
ldar:yfiJ_A152E:1,-5.896292743270139,0.7557899697657051
ldar:yfiJ_A152E:2,-3.680083210579773,0.4025995264836695
ldar:wt:1,0.1450005586736071,0.1660623713491285
ldar:wt:2,0.17953532369533404,-0.2516133601429056
ldar:wt:3,-0.32453588236896364,0.08555098879377976
mk7:shake:1,0.1643828953112761,-0.13102532162772462
mk7:shake:2,0.3416200623874863,0.4312253878399837
mk7:shake:3,-0.09259559280971663,-0.26000646593685595
mk7:shake:4,-0.41340736488902585,-0.040193600275403966
mk7:static:1,-11.501072341759874,-1.2673724324750086
mk7:static:2,-10.87123011411492,-0.7368822581715291
mk7:static:3,-6.70198694972106,-0.9142356764993078
mk7:static:4,-6.509369247818655,-0.3956104415424786
nusA:nusA_induced:1,-5.450418182015669,0.4879259357483674
nusA:nusA_induced:2,-2.4284690620961467,0.5640405962298267
nusA:nusA_induced:3,-6.969138294175631,0.8648559974586192
nusA:nusA_induced:4,13.392998960508905,0.14799587643310194
nusA:nusA_induced:5,11.524304996151445,0.16178202248359774
nusA:nusA_induced:6,11.504663536180058,-0.055327189147302384
nusA:no_nusA:1,-6.048777748745584,0.027276161882382688
nusA:no_nusA:2,-2.9791906467061318,0.3128570284944905
nusA:no_nusA:3,-1.6280815800330763,0.029960916267202545
nusA:no_nusA:4,-2.632289664620258,0.04278164961394193
nusA:no_nusA:5,6.19148847370258,-0.2756381442878677
nusA:no_nusA:6,7.096851166402455,-0.1372376119701526
pamR:wt_exp:1,1.6841470751490115,0.037300152480998605
pamR:wt_exp:2,-1.6841470751490186,-0.03730015248099772
pamR:delydhC_exp:1,3.5108883800672137,-1.8700779040314608
pamR:delydhC_exp:2,1.43487820489569,-1.333410995562252
pamR:delydhC_exp:3,1.1674837325641454,-0.8406632020499378
pamR:wt_stat:1,5.6666971222541225,-0.11549281810713108
pamR:wt_stat:2,11.100820471285894,-0.5916475340844647
pamR:wt_stat:3,10.263216846663363,-1.1811001785944315
pamR:delydhC_stat:1,8.064327575513921,-0.579014941327813
pamR:delydhC_stat:2,9.364830830252314,-1.1474806615827615
rho_strains:ncib3610:1,2.281207698368485,0.3824857152991834
rho_strains:ncib3610:2,-2.2812076983684766,-0.3824857152991834
rho_strains:ncib3610_delrho:1,3.246788777046721,1.3211575988645017
rho_strains:ncib3610_delrho:2,-1.3647634103045434,0.9413573997562724
rnase_j1:delrnjA:1,3.3373355521093453,0.062288023964020674
rnase_j1:delrnjA:2,-0.2753241311423747,0.4432233178505518
rnase_j1:delrnjA:3,1.3149155895132538,0.30273340626445844
rnase_j1:wt:1,-0.4212043873431165,-0.4168648657227596
rnase_j1:wt:2,0.13615385123799345,0.018346557944690645
rnase_j1:wt:3,0.28505053610512965,0.3985183077780716
sigI:delrsgI_37C:1,1.3309144726568345,-1.0083907634337796
sigI:delrsgI_37C:2,-0.6359968752448804,1.1566653617634133
sigI:delrsgI_37C:3,-0.3339415157166276,-0.03725294900817122
sigI:delrsgI_52C:1,-1.4203433132736685,0.04880833440681087
sigI:delrsgI_52C:2,-1.0799481549282848,0.2026639930515968
sigI:delrsgI_52C:3,1.387962933056681,0.6745033429098877
sigI:delrsgI_sigI_37C:1,-0.8106852096824501,-0.19129894728973
sigI:delrsgI_sigI_37C:2,-1.0262010860463224,1.1110212165765931
sigI:delrsgI_sigI_37C:3,0.11803306887342335,-0.4081523704109671
sigI:delrsgI_sigI_52C:1,0.6946442007183602,0.6035038938438033
sigI:delrsgI_sigI_52C:2,1.194572804579834,0.7365113038389968
sigI:delrsgI_sigI_52C:3,0.044568384376644656,0.3669785952300551
sigI:wt_37C:1,0.3630483273573567,-0.17801619866324092
sigI:wt_37C:2,-0.7682304636700968,-0.5233269162120555
sigI:wt_37C:3,0.4051821363127419,0.7013431148752964
sigI:wt_52C:1,0.2270908492360193,0.372188081617792
sigI:wt_52C:2,0.4393255133292531,0.7258284909442914
sigI:wt_52C:3,-0.9626567261234154,1.3013042809391226
