,ABUW_2926
SRX3737100,0.1958921028
SRX3737101,0.3058423679
SRX3737103,-0.4778294393
SRX3737104,0.0743015611
SRX3737105,-0.0475096797
SRX3737106,-0.062391776600000004
SRX3737107,0.0355998952
SRX3737108,1.2276970745
SRX3737109,1.2919039433
SRX3737110,0.5393347838
SRX3737111,1.1681886762
Abaum_0017,-0.12101792100000001
Abaum_0018,1.7114288276
Abaum_0019,1.6957957033
Abaum_0020,2.2110628594
Abaum_0021,1.0777915482
Abaum_0022,0.1342546226
Abaum_0023,0.12101792100000001
Abaum_0024,2.2415581026
Abaum_0025,1.2627428205
Abaum_0026,0.005121907
SRX3141471,0.3455456107
SRX3141472,-0.0016100515
SRX3141473,0.0192043581
SRX3141474,-0.0175943066
SRX3141475,0.029782552400000002
SRX3141476,0.2200515904
SRX3141477,0.2002362095
SRX3141478,0.0693979835
SRX3141479,0.3131217523
SRX8944518,-0.2490083579
SRX8944519,-0.2813830439
SRX8944520,0.13740171240000001
SRX8944521,-0.2255627274
SRX8944522,0.11160664540000001
SRX8944523,-0.3002806542
SRX5930997,0.37023002390000004
SRX5930998,-0.7633421407000001
SRX5930999,0.3931121168
SRX5931001,0.8964850402000001
SRX5931002,0.947593592
SRX4488546,2.0469511253
SRX4488547,-0.7251968622
SRX4488548,3.8500783983
SRX4488549,-1.3217542630999999
SRX4488550,2.9422257972
SRX4488551,3.490432676
SRX4488552,3.3185539566
SRX4488553,3.4958139078
SRX4488554,3.0213915794
SRX4488555,3.0310073175
SRX4488556,2.9984301395
SRX4488557,3.2462158036
SRX2568047,0.1770158233
SRX2568048,0.32363472330000004
SRX2568049,0.5035788247
SRX2568050,1.1700062259
SRX2568051,1.1251526293
SRX2568052,1.0100757827
SRX2568053,0.1090830161
SRX2568054,-0.7705419394
SRX2568055,0.12149095
SRX2568056,0.8814433457
SRX2568057,0.2839945622
SRX2568058,0.9219879909
SRX2568059,-0.660070315
SRX2568060,-0.7518093323
SRX2568061,-0.8232279797000001
SRX2568062,-0.2140408829
SRX2568063,0.2273909909
SRX2568064,-0.013350108000000001
Abaum_0001,0.0219861052
Abaum_0002,0.2621306737
Abaum_0003,-0.0364015695
Abaum_0004,-0.0413963921
Abaum_0005,-0.1316873703
Abaum_0006,-0.3154177032
Abaum_0007,-0.26229311650000003
Abaum_0008,0.1758466708
Abaum_0009,0.0232773223
Abaum_0010,0.0364646811
Abaum_0011,0.044518129600000005
Abaum_0012,-0.044518129600000005
Abaum_0013,0.0008550198
Abaum_0014,0.0405805281
Abaum_0015,-0.12181339370000001
Abaum_0016,-0.06754430900000001
ERX1221046,0.1468794171
ERX1221048,-0.0687089614
ERX1221049,-0.0781704557
ERX1221050,-0.0081065826
ERX1221052,0.266988343
ERX1221053,0.3223050369
ABNM035,0.8261889435
ABNM036,-0.8261889435
ABNM037,-0.27387402250000004
ABNM038,0.1740605325
ABNM041,0.2694900195
ABNM042,-0.7352494745
ABNM019,-0.3223982242
ABNM020,0.3223982242
ABNM021,1.2753381898
ABNM022,1.0172157313
ABNM023,0.8029993091000001
ABNM024,0.8146122447
ABNM025,-0.3477263082
ABNM026,-0.7360378743
ABNM027,-0.3183223632
ABNM028,0.3183223632
ABNM029,-0.5456920668
ABNM030,0.6686484898
ABNM031,0.5820103592
ABNM032,0.7593107413
ABNM033,0.7494387288000001
ABNM034,0.0996053575
ABNM001,-0.44141477160000003
ABNM002,0.44141477160000003
ABNM003,-0.9392576730000001
ABNM004,-0.6111963873
ABNM005,-1.884373968
ABNM006,-0.9369062138
ABNM007,-0.8641320593
ABNM008,-0.7017034875
ABNM009,-0.303543404
ABNM010,-0.3001755196
ABNM043,-0.06924670050000001
ABNM044,0.06924670050000001
ABNM045,-0.2523444315
ABNM046,-0.3210041785
ABNM047,0.1498589695
ABNM048,-0.0181839435
ABNM011,0.0798495037
ABNM012,-0.0798495037
ABNM013,0.6933714886
ABNM014,1.1557299982
ABNM015,0.43606634
ABNM016,1.3412817079
ABNM017,1.191751351
ABNM018,1.0308817374
