,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A
0,RichMedia__BHIN_Growth_Late,7.1311465675543335,2.131712781832502,2.0,0.0,5.623798003978532,1.0,8.638495131130135
1,RichMedia__BHIN_Growth_Mid,12.75407031766196,1.516422394941232,2.0,2.0,13.826342876268049,3.0,11.681797759055868
2,RichMedia__BHIN_Growth_Stat,11.888358163373288,0.611221288648004,2.0,4.0,12.320556881381872,5.0,11.456159445364705
3,RichMedia__LBv2_Growth_Late,16.567189467147134,1.671907387954762,2.0,6.0,17.749406518685834,7.0,15.384972415608434
4,RichMedia__LBv2_Growth_Mid,1.354472090042691e-14,0.6235329128267187,2.0,8.0,-0.4409043509527597,9.0,0.4409043509527868
5,RichMedia__LBv2_Growth_Stat,3.084078216351698,1.3314412411104386,2.0,10.0,4.025549346692323,11.0,2.142607086011074
6,RichMedia__MHB_Rich_Mid,21.935640608281755,1.7791438772778352,2.0,12.0,20.67759590795207,13.0,23.19368530861144
7,RichMedia__NBO_Rich_Mid,14.781448077060926,0.32214314067130245,2.0,14.0,14.553658477779516,15.0,15.009237676342336
8,Carbon__M9Na_Arabinose_Mid,-4.107132725805782,4.350188698144476,2.0,16.0,-1.031084797906744,17.0,-7.18318065370482
9,Carbon__M9Na_Galactose_Mid,1.8573290653827317,3.8227226160010632,2.0,18.0,-0.8457440189867985,19.0,4.560402149752262
10,Carbon__M9Na_GlcNAcGrowth_Late,1.8996019050046011,0.4525710943141707,2.0,20.0,1.5795858152460345,21.0,2.219617994763168
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.015078231669386793,0.4072398983589175,2.0,22.0,-0.3030403253686977,23.0,0.2728838620299241
12,Carbon__M9Na_GlcNAcGrowth_Stat,12.59963715669797,0.32934250182589897,2.0,24.0,12.366756840323934,25.0,12.832517473072006
13,Carbon__M9Na_GlcNAc_Mid,-5.214462411093402,0.2526979527759947,2.0,26.0,-5.035777975093539,27.0,-5.393146847093266
14,Carbon__M9Na_Gluconate_Mid,-0.1877259214287097,4.600681757403359,2.0,28.0,-3.440899190169868,29.0,3.0654473473124484
15,Carbon__M9Na_Glucosamine_Mid,2.456579474896442,0.09921015237820228,2.0,30.0,2.526731646405619,31.0,2.386427303387264
16,Carbon__M9Na_Glycerol_Mid,-5.332688839680699,0.32593820787296557,2.0,32.0,-5.102215722645934,33.0,-5.563161956715463
17,Carbon__M9Na_Maltose_Mid,-8.676638955299174,0.21424588171684272,2.0,34.0,-8.525144239495903,35.0,-8.828133671102444
18,Carbon__M9Na_Mannitol_Mid,-4.11334142860118,0.9104636234794627,2.0,36.0,-3.4695464264151754,37.0,-4.757136430787183
19,Carbon__M9Na_Trehalose_Mid,-6.03220950514814,3.258477992450953,2.0,38.0,-8.336301389957336,39.0,-3.728117620338943
20,Carbon__M9Na_ethanol_Mid,-2.0928493773469135,1.0181619131675306,2.0,40.0,-2.812798570493543,41.0,-1.3729001842002837
21,Carbon__M9Na_fructose_Mid,-8.195272826427217,0.3021922819844561,2.0,42.0,-8.408955038240665,43.0,-7.981590614613772
22,Carbon__M9Na_fumarate_Mid,6.853626233493506,4.59561150442845,2.0,44.0,10.103214291973774,45.0,3.604038175013237
23,Carbon__M9Na_glucoseGrowth_Late,-0.3921469752346689,0.5757154283986591,2.0,46.0,0.0149453082197412,47.0,-0.799239258689079
24,Carbon__M9Na_glucoseGrowth_Mid,5.10702591327572e-15,0.8112138989326366,2.0,48.0,0.573614848928051,49.0,-0.5736148489280408
25,Carbon__M9Na_glucoseGrowth_Stat,1.7618910468782223,5.5027550263174545,2.0,50.0,-2.1291443474392087,51.0,5.652926441195653
26,Carbon__M9Na_ribose_Mid,0.07439742868568222,1.5639743561920187,2.0,52.0,-1.031499444179559,53.0,1.1802943015509235
27,Carbon__M9Na_succinate_Mid,-3.168839187952129,2.684124317869952,2.0,54.0,-5.066801694665688,55.0,-1.27087668123857
28,Carbon__M9Na_sucrose_Mid,0.7293550001461647,2.7675724698324466,2.0,56.0,-1.2276142606975602,57.0,2.6863242609898896
29,TF__LBv2_HapROver_Late,20.936913405768664,0.17001194702298852,2.0,58.0,20.81669680514598,59.0,21.057130006391347
30,TF__LBv2_HapROver_Mid,24.866450168011546,0.7064438445253893,2.0,60.0,24.36691893502015,61.0,25.365981401002944
31,TF__LBv2_HapROver_Stat,20.647805614833544,0.16723553104620506,2.0,62.0,20.52955223677544,63.0,20.76605899289165
32,TF__LBv2_LuxOOver_Late,6.215680974197561,1.1638384680676055,2.0,64.0,5.392722901221194,65.0,7.038639047173928
33,TF__LBv2_LuxOOver_Mid,16.878152375655315,2.3264399657391706,2.0,66.0,15.233110899857747,67.0,18.52319385145288
34,TF__LBv2_LuxOOver_Stat,7.591668379123753,0.5243297327325376,2.0,68.0,7.962425488716661,69.0,7.220911269530846
35,TF__LBv2_QstROver_Late,9.231853325507977,0.15254846076688358,2.0,70.0,9.339721376575811,71.0,9.123985274440145
36,TF__LBv2_QstROver_Mid,9.949184210330419,1.1082028540656252,2.0,72.0,10.732801963370507,73.0,9.165566457290328
37,TF__LBv2_QstROver_Stat,8.415612144615192,1.0980322998081402,2.0,74.0,7.6391860594589955,75.0,9.192038229771388
38,TF__LBv2_TfoXOver_Late,5.963025582381186,0.7229337948325901,2.0,76.0,6.474216971056235,77.0,5.451834193706137
39,TF__LBv2_TfoXOver_Mid,16.00442325775386,0.4155111081336028,2.0,78.0,16.298233979973467,79.0,15.710612535534253
40,TF__LBv2_TfoXOver_Stat,9.102887111031048,0.18144138254944825,2.0,80.0,8.974588679042471,81.0,9.231185543019626
41,Stress-I__20-300-T1,0.7883618944834314,2.6280275132810504,2.0,82.0,-1.0699341813024188,83.0,2.6466579702692816
42,Stress-I__20-300-T2,2.5568075272856334,2.1027564514205364,2.0,84.0,1.0699341813024112,85.0,4.043680873268856
43,Stress-II-1__LBv2_LowpH_Mid,7.4774844675264855,0.4577737994040578,2.0,86.0,7.801179425334625,87.0,7.1537895097183455
44,Stress-II-1__LBv2_highSalt_Mid,14.868603375141419,0.25007081871697645,2.0,88.0,15.045430146833064,89.0,14.691776603449773
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,24.074130903234696,1.6955819972427715,2.0,90.0,25.27308843154289,91.0,22.875173374926504
46,Stress-III__R_wt,-3.885780586188048e-15,0.6346677858568764,2.0,92.0,0.448777895180045,93.0,-0.4487778951800528
47,Stress-III__R_s,4.700004091500071,0.3112999777820605,2.0,94.0,4.479881766227155,95.0,4.920126416772988
48,Competence-condition__OSS_TfoXOver_Stat,18.349705416212316,0.9905730208300988,2.0,96.0,17.649264515922912,97.0,19.050146316501724
49,Competence-condition__OSS_VectorOnly_Stat,2.9976021664879227e-15,1.3623239181770965,2.0,98.0,-0.9633084807156492,99.0,0.9633084807156552
50,Competence-Recovery__LBv2_TfoXOver_Recov,11.542539213130114,1.860323809658948,2.0,100.0,12.857986794142748,101.0,10.22709163211748
51,Competence-Recovery__LBv2_VectorOnly_Recov,-3.5041414214731503e-16,0.0883741460887605,2.0,102.0,-0.0624899579809335,103.0,0.0624899579809328
