,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,control__wt_glc,2.958744360626042e-14,0.5093168113777405,2.0,0.0,-0.3601413710974805,1.0,0.3601413710975397,,,,,,,,
1,fur__wt_dpd,-6.019007041601142,0.530104598132018,2.0,2.0,-6.393847597678462,3.0,-5.644166485523823,,,,,,,,
2,fur__wt_fe,-2.4872046382672064,0.5804249505998491,2.0,4.0,-2.076782219728186,5.0,-2.8976270568062263,,,,,,,,
3,fur__delfur_dpd,-5.103993158525858,0.18955187682371166,2.0,6.0,-5.238026576014542,7.0,-4.969959741037175,,,,,,,,
4,fur__delfur_fe2,-8.234214146777834,0.14907142489195468,2.0,8.0,-8.128804731355592,9.0,-8.339623562200076,,,,,,,,
5,acid__wt_ph5,-6.253882701281658,0.09572888302709383,2.0,10.0,-6.186192158937786,11.0,-6.321573243625529,,,,,,,,
6,acid__delgadx_ph5,-6.394163716278717,,1.0,12.0,-6.394163716278717,,,,,,,,,,
7,acid__delgadw_ph5,-6.072610558926614,0.41064655278056184,2.0,13.0,-5.782239596784599,14.0,-6.362981521068629,,,,,,,,
8,acid__delgade_ph5,-5.615187471723157,0.12248682642073497,2.0,15.0,-5.701798737291279,16.0,-5.528576206155036,,,,,,,,
9,oxidative__wt_pq,-0.61413350372679,0.3645877685394558,2.0,17.0,-0.3563310202548694,18.0,-0.8719359871987106,,,,,,,,
10,oxidative__deloxyr_pq,1.615824488038569,0.020600877247500156,2.0,19.0,1.630391508038668,20.0,1.60125746803847,,,,,,,,
11,oxidative__delsoxr_pq,-4.393608320209008,0.14134427417504566,2.0,21.0,-4.293662825457942,22.0,-4.493553814960073,,,,,,,,
12,oxidative__delsoxs_pq,-1.2955333870654941,0.029768839369473457,2.0,23.0,-1.316583135251702,24.0,-1.2744836388792864,,,,,,,,
13,nac_ntrc__wt_csn,-4.268772469276106,0.05714192992658207,2.0,25.0,-4.309177915417279,26.0,-4.2283670231349335,,,,,,,,
14,nac_ntrc__wt_cytd,-1.8942779079473775,0.29415507670296104,2.0,27.0,-1.6862788584902646,28.0,-2.10227695740449,,,,,,,,
15,nac_ntrc__wt_gln,-8.2071738197678,0.3136540483524495,2.0,29.0,-8.42896072430443,30.0,-7.985386915231169,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-6.3477513624106,0.06906808541518171,2.0,31.0,-6.396589873971246,32.0,-6.298912850849953,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-7.778826166410006,0.2562747962749827,2.0,33.0,-7.960039812703247,34.0,-7.597612520116765,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-8.91601071691333,0.42484715427864833,2.0,35.0,-8.615598413155091,36.0,-9.21642302067157,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-9.010055551854558,0.13224498790413036,2.0,37.0,-9.103566879579502,38.0,-8.916544224129614,,,,,,,,
20,misc__wt_no_te,-4.076551042151971,1.4798850574750446,2.0,39.0,-5.122987801669218,40.0,-3.030114282634723,,,,,,,,
