,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,2.4584237877999997,0.1717364738550913,3.0,0.0,2.5121378022,1.0,2.5968832043,2.0,2.2662503569,,
1,AB0057_PGcoculture__AB ,-2.5000002068509275e-11,0.09537281288720921,4.0,3.0,0.1322247175,4.0,-0.046015857300000004,5.0,0.0014550889,6.0,-0.08766394920000001
2,AB0057_PGcoculture__ABPG,0.7422278866750001,0.05475606532993267,4.0,7.0,0.8093735454000001,8.0,0.6851174778,9.0,0.7129802322000001,10.0,0.7614402913
3,AB5075_AZI__AZI_000,0.0,0.1383000229978002,2.0,11.0,-0.0977928841,17.0,0.0977928841,,,,
4,AB5075_AZI__preculture,1.2970029013,0.08592041741991403,2.0,12.0,1.3577578111,13.0,1.2362479915,,,,
5,AB5075_AZI__AZI_040,1.3292646322000001,0.0235041990010492,2.0,14.0,1.3126446537,18.0,1.3458846107,,,,
6,AB5075_AZI__AZI_028,1.202619879,0.06287622348267445,2.0,15.0,1.247080083,19.0,1.158159675,,,,
7,AB5075_AZI__AZI_003,-0.014456811899999998,0.1224086546797873,2.0,16.0,0.0720991779,20.0,-0.1010128017,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,-0.4047596515666667,0.20223993811437654,3.0,21.0,-0.31127502030000004,28.0,-0.6368299477,29.0,-0.26617398670000003,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,4.625929269271485e-18,0.2884246023981086,3.0,22.0,-0.3215056717,23.0,0.2360145696,24.0,0.08549110210000001,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,0.2531837515,0.5342474022075718,3.0,25.0,-0.35490370920000003,26.0,0.6471858993,27.0,0.4672690644,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,0.10712649993614236,3.0,30.0,-0.0623080862,32.0,0.123697891,34.0,-0.0613898048,,
12,AB5075_VIR-O_LSO__LSO,0.2180807465,0.20255642093814274,3.0,31.0,-0.012978377800000001,33.0,0.3021799973,35.0,0.36504062,,
13,AB5075_Zinc__Control,3.700743415417188e-17,1.1667029664346784,3.0,36.0,0.6649990807,37.0,-1.3471561221,38.0,0.6821570414,,
14,AB5075_Zinc__Zinc,-0.1214260002,0.03775667807229893,2.0,39.0,-0.1481240033,40.0,-0.0947279971,,,,
15,AB5075_biofilm+abx__planktonic,0.0,0.6304009000218905,3.0,41.0,0.62119981,42.0,0.0180159677,44.0,-0.6392157777,,
16,AB5075_biofilm+abx__biofilm,1.9376286343333333,0.15848880205134336,3.0,43.0,1.9714204691,45.0,1.7649691644,46.0,2.0764962695,,
17,AB5075_biofilm+abx__cip_biofilm,1.8001302839,0.19547876681736992,3.0,47.0,1.9698197205999999,48.0,1.8441888998,50.0,1.5863822313,,
18,AB5075_biofilm+abx__tet_biofilm,1.2627625378999998,0.3299450341073156,3.0,49.0,1.4990206487,51.0,1.4034776525,52.0,0.8857893125,,
19,AB5075_gigAB__kan_gigB,-2.856319016466667,0.16626103513728827,3.0,53.0,-3.0347302101,54.0,-2.7057145899,55.0,-2.8285122494,,
20,AB5075_gigAB__gigB,-0.798841,0.06994014475860565,3.0,56.0,-0.8075164141000001,57.0,-0.8640387281,58.0,-0.7249678578000001,,
21,AB5075_gigAB__kan_gigA,-2.0508483104333335,0.7387963768140605,3.0,59.0,-2.5479803837,60.0,-1.2018950132,61.0,-2.4026695344,,
22,AB5075_gigAB__gigA,-0.6030581790333334,0.38705684435688803,3.0,62.0,-0.45879795430000003,63.0,-1.0415279445,64.0,-0.30884863830000003,,
23,AB5075_gigAB__kan_WT,0.16419622360000002,0.12765209759699309,3.0,65.0,0.27279721020000003,66.0,0.1962057952,67.0,0.0235856654,,
24,AB5075_gigAB__WT,0.0,0.7994458424443862,3.0,68.0,-0.6839612696,69.0,0.8788804311,70.0,-0.1949191615,,
25,AB5075_med__CA-MHB,-0.1895833559,0.07427163845306813,2.0,71.0,-0.1370653767,72.0,-0.2421013351,,,,
26,AB5075_med__CA-MHB_pH6,-0.63780147695,0.8502658596218228,2.0,73.0,-1.2390302321,74.0,-0.0365727218,,,,
27,AB5075_med__RPMI+_pH7,-0.58094065135,0.08741781481189397,2.0,75.0,-0.642754381,76.0,-0.5191269217,,,,
28,AB5075_med__RPMI+_pH6,-0.5109463118,0.21296981630879167,2.0,77.0,-0.6615387131,78.0,-0.36035391050000004,,,,
29,AB5075_med__RPMI+_-HCO3,-0.2858161703,0.11936274823778446,2.0,79.0,-0.37021837900000004,80.0,-0.2014139616,,,,
30,AB5075_med__LB,0.0,0.07898432950435201,2.0,81.0,0.055850355000000004,82.0,-0.055850355000000004,,,,
31,AB5075_med__M9+AA,0.0387939121,0.13656954517951836,2.0,83.0,0.1353631636,84.0,-0.0577753394,,,,
32,AB5075_med__M9-AA,-0.0012966526999999978,0.11940355918850333,2.0,85.0,-0.0857277191,86.0,0.0831344137,,,,
33,AYE_adeB__WT,-6.938893903907228e-18,0.1536435969416756,3.0,87.0,0.1684815274,88.0,-0.13237428710000002,89.0,-0.0361072403,,
34,AYE_adeB__adeB,-0.14099679143333332,0.15471067691552973,3.0,90.0,-0.0297965158,91.0,-0.0755132079,92.0,-0.3176806506,,
35,COL__0ug/ml,0.0,0.6703189427834856,2.0,93.0,0.47398707,94.0,-0.47398707,,,,
36,COL__0.25ug/ml,0.10924002,0.6793943613351667,2.0,95.0,-0.37116434,96.0,0.58964438,,,,
37,COL__1ug/ml,-0.5303232215,0.9258160420997169,2.0,97.0,0.12432758000000001,98.0,-1.184974023,,,,
38,H2O2__0ug/ml,0.0,0.3396269441752722,2.0,99.0,-0.2401525153,100.0,0.2401525153,,,,
39,H2O2__1.25ug/ml,1.67864395625,0.34105078605713135,2.0,101.0,1.9198032798,102.0,1.4374846327,,,,
40,H2O2__2.5ug/ml,1.5868569353000002,0.16289191231728964,2.0,103.0,1.7020389111,104.0,1.4716749595,,,,
41,H2O2__5ug/ml,0.16607193695,0.10209566697813113,2.0,105.0,0.0938793985,106.0,0.2382644754,,,,
42,MRP__0ug/ml,0.0,0.8775901026697802,2.0,107.0,-0.6205499127,108.0,0.6205499127,,,,
43,MRP__25ug/ml,-0.0368961391,0.9063006398052516,2.0,109.0,-0.6777474673,110.0,0.6039551891,,,,
44,MRP__100ug/ml,0.5269834105,0.30288517293047645,2.0,111.0,0.3128112508,112.0,0.7411555702,,,,
45,MRP__200ug/ml,0.3584317764,0.02331032997921642,2.0,113.0,0.3749146688,114.0,0.341948884,,,,
46,growth__2h,0.0,0.14902608771927411,2.0,115.0,-0.10537735720000001,116.0,0.10537735720000001,,,,
47,growth__4h,-0.66736298925,1.0998920685570654,2.0,117.0,-1.4451041295,118.0,0.11037815100000001,,,,
48,growth__6h,-2.2914612577,1.1192836862233406,2.0,119.0,-3.0829143423,120.0,-1.5000081731,,,,
49,growth__8h,-2.3568278730500003,0.4187291859274182,2.0,121.0,-2.6529141199,122.0,-2.0607416262,,,,
50,growth__10h,-1.75833912275,0.44822137869780304,2.0,123.0,-2.0752794991,124.0,-1.4413987464,,,,
51,mutants__WT,0.0,0.12609182569340668,2.0,125.0,0.08916038500000001,126.0,-0.08916038500000001,,,,
52,mutants__R7,-0.534128946,0.10224903638836086,2.0,127.0,-0.461827959,128.0,-0.606429933,,,,
53,mutants__gacA,0.7612650950000001,0.06828013997968223,2.0,129.0,0.8095464450000001,130.0,0.7129837450000001,,,,
54,vacJ_LL-37__WT,0.0,0.016922757946006887,2.0,131.0,-0.0119661969,132.0,0.0119661969,,,,
55,vacJ_LL-37__WT+LL-37,0.9697946699000001,0.525205169404286,2.0,133.0,0.5984185331,134.0,1.3411708067,,,,
56,vacJ_LL-37__vacJ,0.9682683776000001,0.38355274594439104,2.0,135.0,0.69705563,136.0,1.2394811252,,,,
57,vacJ_LL-37__vacJ+LL-37,0.82527384775,0.18320948334368004,2.0,137.0,0.9548225158,138.0,0.6957251797,,,,
