,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.0009388768624404957,,1.0,0.0,-0.0009388768624404957
1,Cr__2,0.0004011370773110902,,1.0,1.0,0.0004011370773110902
2,Cr__3,0.002336032757071202,,1.0,2.0,0.002336032757071202
3,Cr__4,0.0043903450072606655,,1.0,3.0,0.0043903450072606655
4,Cr__5,0.005451245087023568,,1.0,4.0,0.005451245087023568
5,Cr__6,0.007776283936930702,,1.0,5.0,0.007776283936930702
6,Fe__1,-0.007343032103892178,,1.0,6.0,-0.007343032103892178
7,Fe__2,-0.026087979685959918,,1.0,7.0,-0.026087979685959918
8,Fe__3,-0.05184697039054121,,1.0,8.0,-0.05184697039054121
9,Fe__4,-0.08013941028248676,,1.0,9.0,-0.08013941028248676
10,Fe__5,-0.10389674866241112,,1.0,10.0,-0.10389674866241112
11,Fe__6,-0.12217367224119365,,1.0,11.0,-0.12217367224119365
12,Cd__1,-0.0027172080950297103,,1.0,12.0,-0.0027172080950297103
13,Cd__2,-0.004354255759015117,,1.0,13.0,-0.004354255759015117
14,Cd__3,-0.006004243128821036,,1.0,14.0,-0.006004243128821036
15,Cd__4,-0.007938873837586406,,1.0,15.0,-0.007938873837586406
16,Cd__5,-0.014073972911382468,,1.0,16.0,-0.014073972911382468
17,Cd__6,-0.014118603004857126,,1.0,17.0,-0.014118603004857126
18,Zn__1,0.0028114844034829983,,1.0,18.0,0.0028114844034829983
19,Zn__2,0.005605727730476204,,1.0,19.0,0.005605727730476204
20,Zn__3,0.00757710633345397,,1.0,20.0,0.00757710633345397
21,Zn__4,0.016120154463511432,,1.0,21.0,0.016120154463511432
22,Zn__5,0.024041978193289664,,1.0,22.0,0.024041978193289664
23,Zn__6,0.029716482370870618,,1.0,23.0,0.029716482370870618
24,Cu__1,0.001602783524976627,,1.0,24.0,0.001602783524976627
25,Cu__2,0.0024839517583331,,1.0,25.0,0.0024839517583331
26,Cu__3,0.005745477529721214,,1.0,26.0,0.005745477529721214
27,Cu__4,0.011010969483086443,,1.0,27.0,0.011010969483086443
28,Cu__5,0.01758104283494654,,1.0,28.0,0.01758104283494654
29,Cu__6,0.02700187544051282,,1.0,29.0,0.02700187544051282
30,Pb__1,0.009359352630067484,,1.0,30.0,0.009359352630067484
31,Pb__2,0.01792897064547825,,1.0,31.0,0.01792897064547825
32,Pb__3,0.021562665325014614,,1.0,32.0,0.021562665325014614
33,Pb__4,0.02842478538902345,,1.0,33.0,0.02842478538902345
34,Pb__5,0.03616543125955278,,1.0,34.0,0.03616543125955278
35,Pb__6,0.04431711348461275,,1.0,35.0,0.04431711348461275
