,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,-2.3129646346357427e-18,0.13668361588804162,3.0,0.0,-0.1166741366,1.0,0.1503847203,2.0,-0.0337105837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-1.2698044559333335,0.8321158625878903,3.0,3.0,-1.7677998106000001,4.0,-1.732436794,5.0,-0.30917676320000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.5953342316,0.25949860969526484,3.0,6.0,-1.8517466886,7.0,-1.6014001795000001,8.0,-1.3328558267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,6.60847038467355e-19,0.19948199588883106,21.0,9.0,0.1842183565,10.0,-0.1010160054,11.0,0.22832924340000002,12.0,-0.1589523628,13.0,0.0080702002,14.0,0.33694052760000004,15.0,0.2633112128,16.0,-0.43780647110000004,17.0,-0.221227258,18.0,-0.0638628695,19.0,-0.027069510600000003,20.0,0.0814453593,21.0,0.2263127802,22.0,-0.1193441561,23.0,0.0363441782,24.0,-0.0087374571,25.0,-0.1838324812,26.0,0.2489497125,27.0,0.0406589558,28.0,-0.26560475240000003,29.0,-0.06712720230000001
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-1.572196236347619,0.47765750647800864,21.0,30.0,-0.9868286073,31.0,-2.1870313434,32.0,-1.7871534259000001,33.0,-1.6516620610000001,34.0,-0.8301487709,35.0,-1.4719866531,36.0,-0.9067897687,37.0,-1.5502558128000001,38.0,-1.4633447130000001,39.0,-1.4388901157,40.0,-1.5430697394,41.0,-2.0581535204,42.0,-1.3022123325,43.0,-2.0647007588,44.0,-2.1309684237,45.0,-1.4934438214,46.0,-2.8414248024,47.0,-1.4801200264,48.0,-1.2363657969,49.0,-1.311624514,50.0,-1.2799459556000001
5,WT_vs_Del_ccpA__THY_None_WT_exponential,0.0,0.07156257367127726,3.0,51.0,-0.0226530026,52.0,-0.0574945206,53.0,0.0801475232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,-0.48968547227500003,0.046561944816969944,4.0,54.0,-0.5150698407000001,55.0,-0.4313991314,56.0,-0.4751436325,57.0,-0.5371292845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,-1.3010426069826053e-18,0.026300731454235376,4.0,58.0,0.0206522337,59.0,0.0189503265,60.0,-0.0356974181,61.0,-0.0039051421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.19786914502500003,0.017453081797759177,4.0,62.0,-0.2159661129,63.0,-0.1747834818,64.0,-0.1958391939,65.0,-0.2048877915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.1112487929,0.040158545923318904,4.0,66.0,-0.1209798567,67.0,-0.0520857817,68.0,-0.1392367861,69.0,-0.1326927471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
