,condition,X_avg,X_std,n,rep1_idx,rep1_X
0,Cr__1,-0.01647750151894286,,1.0,0.0,-0.01647750151894286
1,Cr__2,-0.02240980078813504,,1.0,1.0,-0.02240980078813504
2,Cr__3,-0.009749557731516634,,1.0,2.0,-0.009749557731516634
3,Cr__4,-0.01770215233032723,,1.0,3.0,-0.01770215233032723
4,Cr__5,-0.030969209933085006,,1.0,4.0,-0.030969209933085006
5,Cr__6,-0.03598960797333424,,1.0,5.0,-0.03598960797333424
6,Fe__1,-0.01496291743516716,,1.0,6.0,-0.01496291743516716
7,Fe__2,-0.04348157225877732,,1.0,7.0,-0.04348157225877732
8,Fe__3,-0.04923476731965623,,1.0,8.0,-0.04923476731965623
9,Fe__4,-0.05016578434189699,,1.0,9.0,-0.05016578434189699
10,Fe__5,-0.04215905965951218,,1.0,10.0,-0.04215905965951218
11,Fe__6,-0.02782110290006825,,1.0,11.0,-0.02782110290006825
12,Cd__1,0.002423165423022157,,1.0,12.0,0.002423165423022157
13,Cd__2,-0.00036780030602759963,,1.0,13.0,-0.00036780030602759963
14,Cd__3,-0.003038108829154365,,1.0,14.0,-0.003038108829154365
15,Cd__4,-0.014990390217021109,,1.0,15.0,-0.014990390217021109
16,Cd__5,-0.03694585052801745,,1.0,16.0,-0.03694585052801745
17,Cd__6,-0.052479231465882716,,1.0,17.0,-0.052479231465882716
18,Zn__1,-0.004237200173318589,,1.0,18.0,-0.004237200173318589
19,Zn__2,-0.022098024347565644,,1.0,19.0,-0.022098024347565644
20,Zn__3,-0.030794430430503637,,1.0,20.0,-0.030794430430503637
21,Zn__4,-0.05382408064267508,,1.0,21.0,-0.05382408064267508
22,Zn__5,-0.06074344693047371,,1.0,22.0,-0.06074344693047371
23,Zn__6,-0.059297353399391524,,1.0,23.0,-0.059297353399391524
24,Cu__1,0.0037629413557259046,,1.0,24.0,0.0037629413557259046
25,Cu__2,0.0035774049476927187,,1.0,25.0,0.0035774049476927187
26,Cu__3,-0.0033089004525427073,,1.0,26.0,-0.0033089004525427073
27,Cu__4,-0.011116065611363041,,1.0,27.0,-0.011116065611363041
28,Cu__5,-0.015578202473084984,,1.0,28.0,-0.015578202473084984
29,Cu__6,-0.014658237820148646,,1.0,29.0,-0.014658237820148646
30,Pb__1,0.0027500642798249197,,1.0,30.0,0.0027500642798249197
31,Pb__2,-0.0031419015639084138,,1.0,31.0,-0.0031419015639084138
32,Pb__3,0.00558639688783145,,1.0,32.0,0.00558639688783145
33,Pb__4,0.008640153295685137,,1.0,33.0,0.008640153295685137
34,Pb__5,0.008796873723324288,,1.0,34.0,0.008796873723324288
35,Pb__6,0.010621971593894795,,1.0,35.0,0.010621971593894795
