,BSU23160
M9exp_1,13.0574
M9exp_2,12.6235
M9exp_3,12.4953
M9tran_1,12.5103
M9tran_2,12.4429
M9tran_3,12.6163
M9stat_1,11.2862
M9stat_2,11.0684
M9stat_3,10.9289
MG-0.1_1,12.8199
MG-0.1_2,11.9528
MG-0.1_3,13.3469
MG-0.2_2,12.4701
MG-0.2_3,12.7869
MG+5_1,12.4055
MG+5_2,12.3024
MG+5_3,12.3199
MG+10_1,12.9619
MG+10_2,12.728
MG+10_3,12.2673
MG+15_1,12.0475
MG+15_2,13.1479
MG+15_3,12.8861
MG+25_1,12.6297
MG+25_2,12.1569
MG+25_3,12.81
MG+45_1,12.283
MG+45_2,11.9444
MG+45_3,13.1595
MG+60_2,12.5426
MG+60_3,12.5657
MG+90_2,12.1981
MG+90_3,12.7386
MG+120_1,12.0067
MG+120_2,12.7024
MG+120_3,12.3789
MG+150_1,12.4887
MG+150_3,12.4149
GM-0.1_1,12.5165
GM-0.1_2,12.8649
GM-0.1_3,12.675999999999998
GM-0.2_1,12.5378
GM-0.2_2,12.8811
GM-0.2_3,12.7426
GM+5_1,12.3191
GM+5_2,12.8508
GM+5_3,12.876
GM+10_2,12.8062
GM+10_3,11.6768
GM+15_1,12.669
GM+15_2,12.6798
GM+15_3,12.5956
GM+25_1,13.1495
GM+25_2,12.787
GM+25_3,12.1371
GM+45_1,13.0448
GM+45_2,11.931
GM+45_3,11.8438
GM+60_1,12.9123
GM+60_2,12.0569
GM+60_3,11.8461
GM+90_1,12.7782
GM+90_2,12.8029
GM+90_3,12.2344
GM+120_1,12.054
GM+120_3,12.1887
GM+150_1,12.3312
GM+150_2,12.1631
GM+150_3,12.3865
BT_1,11.5524
BT_2,10.8985
B36_1,12.1876
B36_2,11.9205
B60_1,12.3668
B60_2,12.5671
S0_1,12.6246
S0_2,12.6707
S0_3,12.8748
S1_1,12.5028
S1_2,12.1618
S1_3,12.9358
S2_1,12.5154
S2_2,12.3772
S2_3,12.2543
S3_1,12.7843
S3_2,12.7016
S4_1,12.4945
S4_2,12.3521
S4_3,12.1251
S5_1,11.7084
S5_2,12.1364
S5_3,12.1645
S6_1,10.9003
S6_2,8.6202
S6_3,11.0334
S6/t_1,10.7541
S6/t_2,8.3383
S6_4,10.8827
S6_5,11.353
S6_6,11.3897
S7_4,11.3553
S7_5,10.9792
S7_6,11.2948
S8_4,10.7967
S8_5,9.7617
G135_1,12.844
G135_3,10.6737
G150_1,12.6696
G150_2,13.0388
G150_3,13.435
G180_1,12.7622
G180_2,13.1684
G180_3,11.9781
T-5.40H_1,13.0832
T-4.40H_1,12.7979
T-3.40H_1,12.6623
T-2.40H_1,12.5715
T-1.40H_1,12.4887
T-1.10H_1,12.6371
T-0.40H_1,12.4002
T0.0H_1,12.2837
T0.30H_1,11.9954
