,PN96_RS08335
SBRG_BHIN_Growth_Late_1,-2.013120408
SBRG_BHIN_Growth_Late_2,-2.173774077
SBRG_BHIN_Growth_Mid_1,-0.95820595
SBRG_BHIN_Growth_Mid_2,-1.468742174
SBRG_BHIN_Growth_Stat_1,-1.750943534
SBRG_BHIN_Growth_Stat_2,-1.106700026
SBRG_LBv2_Growth_Late_1,0.0165617659999997
SBRG_LBv2_Growth_Late_2,0.1897349090000002
SBRG_LBv2_Growth_Mid_1,0.0394864510000001
SBRG_LBv2_Growth_Mid_2,-0.0394864510000001
SBRG_LBv2_Growth_Stat_1,-1.0128848390000005
SBRG_LBv2_Growth_Stat_2,-1.7867706440000002
SBRG_MHB_Rich_Mid_1,-1.558253594
SBRG_MHB_Rich_Mid_2,-1.771124699
SBRG_NBO_Rich_Mid_1,0.2582739089999997
SBRG_NBO_Rich_Mid_2,-0.129421701
SBRG_M9Na_Arabinose_Mid_1,0.4848106855000003
SBRG_M9Na_Arabinose_Mid_2,0.0528373335000003
SBRG_M9Na_Galactose_Mid_1,0.9425881285000002
SBRG_M9Na_Galactose_Mid_2,1.0336580685000003
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.2126892034999996
SBRG_M9Na_GlcNAcGrowth_Late_2,-0.0551594534999999
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.4027460425
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.4117812164999996
SBRG_M9Na_GlcNAcGrowth_Stat_1,-1.2584107614999998
SBRG_M9Na_GlcNAcGrowth_Stat_2,-1.3122060454999998
SBRG_M9Na_GlcNAc_Mid_1,0.1627808945
SBRG_M9Na_GlcNAc_Mid_2,-0.5745693505
SBRG_M9Na_Gluconate_Mid_1,0.0868998555
SBRG_M9Na_Gluconate_Mid_2,-1.0344735344999998
SBRG_M9Na_Glucosamine_Mid_1,-0.4597682194999999
SBRG_M9Na_Glucosamine_Mid_2,-0.6051988824999999
SBRG_M9Na_Glycerol_Mid_1,0.1149685405
SBRG_M9Na_Glycerol_Mid_2,-0.0675650774999998
SBRG_M9Na_Maltose_Mid_1,0.6711039475000002
SBRG_M9Na_Maltose_Mid_2,-0.6514216304999998
SBRG_M9Na_Mannitol_Mid_1,0.8015808565000002
SBRG_M9Na_Mannitol_Mid_2,0.0099705435000001
SBRG_M9Na_Trehalose_Mid_1,-0.6746644085
SBRG_M9Na_Trehalose_Mid_2,0.4838411195000001
SBRG_M9Na_ethanol_Mid_1,-0.0774846755
SBRG_M9Na_ethanol_Mid_2,-0.1154068554999998
SBRG_M9Na_fructose_Mid_1,-0.6309658245
SBRG_M9Na_fructose_Mid_2,-0.7976462165
SBRG_M9Na_fumarate_Mid_1,0.7395098635000004
SBRG_M9Na_fumarate_Mid_2,1.3521196734999998
SBRG_M9Na_glucoseGrowth_Late_1,0.2211469895000002
SBRG_M9Na_glucoseGrowth_Late_2,0.0449098565000003
SBRG_M9Na_glucoseGrowth_Mid_1,0.0452871274999999
SBRG_M9Na_glucoseGrowth_Mid_2,-0.0452871274999999
SBRG_M9Na_glucoseGrowth_Stat_1,0.1613188175000002
SBRG_M9Na_glucoseGrowth_Stat_2,-1.1214964984999998
SBRG_M9Na_ribose_Mid_1,0.5920160655000002
SBRG_M9Na_ribose_Mid_2,0.9430122935000004
SBRG_M9Na_succinate_Mid_1,-0.0324234294999996
SBRG_M9Na_succinate_Mid_2,0.0625172444999999
SBRG_M9Na_sucrose_Mid_1,0.6357851815000002
SBRG_M9Na_sucrose_Mid_2,0.4215126755000002
SBRG_LBv2_HapROver_Late_1,-1.599787197
SBRG_LBv2_HapROver_Late_2,-1.599300343
SBRG_LBv2_HapROver_Mid_1,-1.09105344
SBRG_LBv2_HapROver_Mid_2,-0.909732264
SBRG_LBv2_HapROver_Stat_1,-1.709742002
SBRG_LBv2_HapROver_Stat_2,-1.226348793
SBRG_LBv2_LuxOOver_Late_1,-1.829043522
SBRG_LBv2_LuxOOver_Late_2,-1.791266098
SBRG_LBv2_LuxOOver_Mid_1,-1.432171344
SBRG_LBv2_LuxOOver_Mid_2,-1.198606951
SBRG_LBv2_LuxOOver_Stat_1,-1.6814560100000002
SBRG_LBv2_LuxOOver_Stat_2,-2.109406023
SBRG_LBv2_QstROver_Late_1,-1.5396230120000003
SBRG_LBv2_QstROver_Late_2,-1.963383867
SBRG_LBv2_QstROver_Mid_1,-1.7294475730000003
SBRG_LBv2_QstROver_Mid_2,-1.704296326
SBRG_LBv2_QstROver_Stat_1,-1.8296606520000005
SBRG_LBv2_QstROver_Stat_2,-2.1634990590000003
SBRG_LBv2_TfoXOver_Late_1,-2.63214756
SBRG_LBv2_TfoXOver_Late_2,-2.896455808
SBRG_LBv2_TfoXOver_Mid_1,-0.553008283
SBRG_LBv2_TfoXOver_Mid_2,-0.5636966280000002
SBRG_LBv2_TfoXOver_Stat_1,-2.173656041
SBRG_LBv2_TfoXOver_Stat_2,-2.254934594
SRX12193062,0.3798289540000001
SRX12193071,-0.777615605
SRX12193063,-0.3798289539999999
SRX12193072,0.426291569
SBRG_LBv2_LowpH_Mid_1,-1.912269454
SBRG_LBv2_LowpH_Mid_2,-1.6192091080000002
SBRG_LBv2_highSalt_Mid_1,-1.2923300120000003
SBRG_LBv2_highSalt_Mid_2,-1.293617433
SBRG_M9Na_glucoseKanamycin_Mid_1,-0.0178426405
SBRG_M9Na_glucoseKanamycin_Mid_2,-0.7903615574999998
SRX8117098,-0.0383213539999999
SRX8117099,0.038321354
SRX8117100,0.824108818
SRX8117101,0.624190923
SBRG_OSS_TfoXOver_Stat_1,-0.9036767170000002
