,PSPTO_2200
SRX1828913,0.0806453309
SRX1828914,-0.6515324223
SRX1828915,-0.06817247130000001
SRX1828916,-0.5991600046000001
SRX1828917,-0.0124728596
SRX1828918,-1.1169125911
SRX3983989,-0.0466912399
SRX3983990,0.26372243100000003
SRX3983993,-1.1565849334
SRX3983994,-0.9185239107000001
SRX3983995,-0.0948400313
SRX3983996,-1.1699736879
SRX3983997,-1.5972739513
SRX3983998,-0.0939660672
SRX3983999,-0.18507735190000002
SRX3984000,-0.07108262950000001
SRX3984001,-1.8520772993999999
SRX3984002,-2.2532342242
SRX3984003,-2.0997964283
SRX3984004,-0.0600455479
SRX3984005,-0.1447510974
SRX3984006,-2.4241479029
SRX3984007,-0.6633473825
SRX3984008,0.0789101142
SRX3984009,0.0664403937
SRX3984010,-2.8167124132
SRX3984011,-0.0251245056
SRX3984012,0.4275734288
SRX3984013,-0.08876004200000001
SRX3984014,0.08944331380000001
SRX3984015,-2.0723535335
SRX3984016,0.4061712153
SRX3984017,-2.6311431795
SRX3984019,0.2456613622
SRX3984020,-2.7137760928
SRX3984021,-1.644877299
SRX3984022,-2.1932096979
SRX3984023,-0.0408566433
SRX3984024,-0.051202144000000005
SRX3984025,-0.38553296400000003
SRX3984026,-0.6130481043
SRX3984027,-0.068737851
SRX3984028,0.0346605878
SRX3984029,-0.0788190269
SRX3984031,-2.2816074824
SRX3984032,-2.8984059639
SRX3984034,-0.028399120700000002
SRX3984035,-0.2839569614
SRX3984036,-2.3129543425
SRX3984037,-2.0377458789
SRX3984038,-2.890587588
SRX3984039,-1.933375252
SRX3984040,-0.0329187047
SRX3984041,-2.4824398376
SRX3984042,-0.9574971991000001
SRX3984043,-0.6036030739
SRX3984045,-0.3060976238
SRX3984046,-0.051213572400000004
SRX3984047,-2.0321294228
SRX3984048,-2.0588635414
SRX3984049,-2.1738126209
SRX3984050,-2.029772645
SRX3984051,-1.6566162902000001
SRX3984052,0.10211358450000001
SRX3984056,-1.8547069399
SRX3984057,-1.8256488064
SRX3984058,-2.4465130536
SRX3984059,-0.0164563196
SRX3984061,0.1015948026
SRX3984062,-0.16620145560000002
SRX3984063,-0.1369859796
SRX3984064,0.2148419642
SRX3984065,0.060185302
SRX3984066,0.0763427374
SRX3984067,-0.0655884441
SRX3984068,0.2508029055
SRX3984069,-1.434681428
SRX3984070,-1.6865447411
SRX3984071,-1.5103571276999999
SRX3984073,-0.171095457
SRX3984074,-0.043193252
SRX3984077,0.4741271046
SRX3984078,0.3936586691
SRX3984079,-1.6344607493
SRX3984080,0.1204693364
SRX3984082,-0.007873008800000001
SRX3984084,-2.5160503771
SRX6997963,-0.1599565041
SRX6997964,0.1156409709
SRX6997965,-0.1894690416
SRX6997967,-0.0041407019
SRX6997968,0.1004004538
SRX6997969,-0.3326413662
SRX6997971,0.16409720590000001
SRX6997972,0.0742754529
SRX6997973,-0.25267691200000003
SRX3159100,-0.1409201336
SRX3159101,0.06563159
SRX3159102,0.0595676557
SRX3159103,0.015720888000000002
SRX3159000,-0.0263180462
SRX3159001,0.0258214885
SRX3159002,-0.0236872797
SRX3159003,0.31074554730000004
SRX3159004,-0.0476748969
SRX3159005,0.039906890800000004
SRX3159006,0.1953512929
SRX3159007,0.23923914340000002
SRX3159008,0.3495423918
SRX3159009,-0.1824118741
SRX3159010,0.4765513362
SRX3159012,0.2763840174
SRX3159013,0.2874613025
SRX3159014,0.44395991230000004
SRX3159015,0.09427048
SRX3159016,0.182286355
SRX3159017,0.1373184446
SRX3159018,0.1998725829
SRX3159019,0.5898108314
SRX3159020,0.2485105069
SRX3159021,0.1970940678
SRX3159022,0.36739352200000003
SRX3159023,0.2326414813
SRX3159024,0.3751248003
SRX3159025,0.0873894753
SRX3159026,0.4214461701
SRX3159027,-0.12376372370000001
SRX3159028,0.0113849773
SRX3159029,0.1446470587
SRX3159030,0.1181052108
SRX3159034,0.3911197451
SRX3159036,-0.1149861237
SRX3159037,0.0004684789
SRX3159041,-0.1782661045
SRX3159042,-0.1196242149
SRX3159043,-0.09642581600000001
SRX3159045,0.1269194368
SRX3159047,0.0480529072
SRX3159048,-0.2378182144
SRX3159049,-0.3222013997
SRX3159050,-0.0411423271
SRX3159051,-0.27362689020000003
SRX3159052,-0.014101392
SRX3159053,-0.0247403684
SRX3159054,-0.047891222500000004
SRX3159055,-0.015395557300000001
SRX3159056,-0.0877247381
SRX3159057,0.07393347900000001
SRX3159058,0.0217534525
SRX3159060,-0.39243737360000003
SRX3159061,-0.5501507361
SRX3159062,-0.5649712629
SRX3159063,-0.1021386021
SRX3159066,-0.3289909472
SRX3159069,-0.4651837339
SRX3159070,-0.24072313320000002
SRX3159071,0.0744648237
SRX3159073,0.11183725080000001
SRX3159074,-0.0885983231
SRX3159075,-0.008289709900000001
SRX3159076,-0.003737929
SRX3159080,0.0372054832
SRX3159082,-0.0707890004
SRX3159083,-0.10224292780000001
SRX3159086,0.1957156714
SRX3159087,-0.1380880331
SRX3159088,-0.038932281400000004
SRX3159089,0.1320489537
SRX3159090,-0.0971762745
SRX3159091,0.07211305380000001
SRX3159092,-0.3891372796
SRX3159093,-0.1911237022
SRX3159094,-0.116378698
SRX3159095,-0.0976708225
SRX3159096,-0.329253938
SRX3159097,-0.2366640529
SRX3159098,-0.20368746570000001
SRX3159099,-0.1896060186
SRX3158988,-0.021785673300000002
SRX3158989,-0.1883727396
SRX3158990,-0.20982051070000002
SRX3158991,-0.0450563425
SRX3158992,-0.0675988996
SRX3158996,0.0893845729
SRX3644656,0.5166534039
SRX3644657,-0.2138866747
SRX3644658,-0.30276672920000003
SRX3644659,0.25001036
SRX3644660,-0.4352765615
SRX3644661,-0.5875150484
SRX3644662,0.1203021133
SRX3644663,0.3804215861
SRX3644664,-0.3100237799
SRX3644665,-0.058018265400000005
SRX3644666,-0.6463346402
SRX3644667,-0.8467129589
SRX3644668,0.20477797490000002
SRX3644669,0.8314179998000001
SRX3644670,0.49462135890000003
SRX3644671,-0.8151607114
SRX3644672,-0.21949469700000002
