,PSPTO_RS14305
SRX1828913,-0.3930240068
SRX1828914,1.5174308143
SRX1828915,0.20764538130000001
SRX1828916,1.389784261
SRX1828917,0.1853786255
SRX1828918,1.3787521265
SRX3983989,1.1461527884
SRX3983990,0.5087220201
SRX3983993,1.326366099
SRX3983994,1.1594340355
SRX3983995,0.4688287018
SRX3983996,1.8041618039
SRX3983997,0.6777945621
SRX3983998,1.2565593249
SRX3983999,1.1145333614
SRX3984000,0.4900770901
SRX3984001,0.37533106800000005
SRX3984002,0.3930940747
SRX3984003,1.7632270759000002
SRX3984004,1.6047882893
SRX3984005,-0.7092104507
SRX3984006,1.5471427347
SRX3984007,1.1234613257
SRX3984008,0.0907997571
SRX3984009,0.8050858969
SRX3984010,0.9604179802
SRX3984011,1.2346895832
SRX3984012,0.1315449205
SRX3984013,-0.7092104507
SRX3984014,1.4264200594
SRX3984015,-0.7092104507
SRX3984016,0.6703804457
SRX3984017,1.1088400536
SRX3984019,1.4044221141
SRX3984020,1.4072856802
SRX3984021,1.5616801791000001
SRX3984022,-0.7092104507
SRX3984023,-0.0561061272
SRX3984024,0.0624385209
SRX3984025,1.1078186801
SRX3984026,-0.7092104507
SRX3984027,-0.1899650829
SRX3984028,1.3775958607
SRX3984029,0.6938498654
SRX3984031,1.4390676774
SRX3984032,1.0486419719
SRX3984034,0.030607830200000002
SRX3984035,0.381320869
SRX3984036,0.7854834898
SRX3984037,3.0450458122
SRX3984038,-0.7092104507
SRX3984039,1.4839722374
SRX3984040,1.0722566273
SRX3984041,0.8953400131
SRX3984042,0.2484970531
SRX3984043,0.8396378998
SRX3984045,-0.7092104507
SRX3984046,-0.7092104507
SRX3984047,1.4181182634
SRX3984048,0.9197148454
SRX3984049,0.6065555422000001
SRX3984050,0.7913372961
SRX3984051,0.6120620637
SRX3984052,-0.7092104507
SRX3984056,0.792645251
SRX3984057,0.6643508206000001
SRX3984058,0.8121376452
SRX3984059,0.5935241443
SRX3984061,0.5194052861
SRX3984062,-0.2745296937
SRX3984063,-0.20836713410000002
SRX3984064,-0.7092104507
SRX3984065,0.9842423182000001
SRX3984066,1.2518296773
SRX3984067,0.8523595301
SRX3984068,0.5172872778000001
SRX3984069,-0.0111747922
SRX3984070,0.7133147213000001
SRX3984071,0.7407668304
SRX3984073,1.6525886977000002
SRX3984074,0.7823178791000001
SRX3984077,-0.041439461500000004
SRX3984078,0.65088028
SRX3984079,1.209396236
SRX3984080,0.7347087477
SRX3984082,0.7229285396
SRX3984084,0.9271051703000001
SRX6997963,0.3609612989
SRX6997964,-0.2421490095
SRX6997965,-1.8341799741
SRX6997967,1.4732186752
SRX6997968,-1.8341799741
SRX6997969,-1.8341799741
SRX6997971,-1.8341799741
SRX6997972,-1.8341799741
SRX6997973,-0.3942754893
SRX3159100,-0.7387101383
SRX3159101,-0.7387101383
SRX3159102,0.49507669730000003
SRX3159103,0.9823435793
SRX3159000,-0.190913305
SRX3159001,-0.190913305
SRX3159002,-0.190913305
SRX3159003,-0.190913305
SRX3159004,-0.190913305
SRX3159005,-0.190913305
SRX3159006,-0.190913305
SRX3159007,2.1371456535
SRX3159008,1.5961683044
SRX3159009,-0.190913305
SRX3159010,2.1000463551
SRX3159012,-0.190913305
SRX3159013,-0.190913305
SRX3159014,-0.190913305
SRX3159015,-0.190913305
SRX3159016,-0.190913305
SRX3159017,-0.190913305
SRX3159018,-0.190913305
SRX3159019,-0.190913305
SRX3159020,-0.190913305
SRX3159021,-0.190913305
SRX3159022,-0.190913305
SRX3159023,-0.190913305
SRX3159024,-0.190913305
SRX3159025,-0.190913305
SRX3159026,-0.190913305
SRX3159027,-0.190913305
SRX3159028,-0.190913305
SRX3159029,1.5000861121
SRX3159030,1.8264426549000001
SRX3159034,-0.190913305
SRX3159036,-0.190913305
SRX3159037,-0.190913305
SRX3159041,-0.190913305
SRX3159042,-0.190913305
SRX3159043,-0.190913305
SRX3159045,-0.190913305
SRX3159047,-0.190913305
SRX3159048,-0.190913305
SRX3159049,1.6458397773
SRX3159050,-0.190913305
SRX3159051,-0.190913305
SRX3159052,3.2106521647
SRX3159053,-0.190913305
SRX3159054,-0.190913305
SRX3159055,-0.190913305
SRX3159056,-0.190913305
SRX3159057,-0.190913305
SRX3159058,-0.190913305
SRX3159060,-0.190913305
SRX3159061,-0.190913305
SRX3159062,-0.190913305
SRX3159063,-0.190913305
SRX3159066,-0.190913305
SRX3159069,-0.190913305
SRX3159070,-0.190913305
SRX3159071,2.1472875361
SRX3159073,-0.190913305
SRX3159074,3.1102278126
SRX3159075,-0.190913305
SRX3159076,-0.190913305
SRX3159080,4.6207976658
SRX3159082,-0.190913305
SRX3159083,1.2420511096
SRX3159086,-0.190913305
SRX3159087,-0.190913305
SRX3159088,-0.190913305
SRX3159089,-0.190913305
SRX3159090,3.4318218049
SRX3159091,-0.190913305
SRX3159092,-0.190913305
SRX3159093,-0.190913305
SRX3159094,-0.190913305
SRX3159095,-0.190913305
SRX3159096,-0.190913305
SRX3159097,-0.190913305
SRX3159098,-0.190913305
SRX3159099,-0.190913305
SRX3158988,1.2999273015
SRX3158989,-0.6499636508000001
SRX3158990,4.0736500265
SRX3158991,-0.6499636508000001
SRX3158992,-0.6499636508000001
SRX3158996,-0.6499636508000001
SRX3644656,-0.0763281906
SRX3644657,-0.2340007915
SRX3644658,0.3103289821
SRX3644659,-0.0158579242
SRX3644660,-1.3573078994
SRX3644661,-1.3873169255
SRX3644662,0.0818156261
SRX3644663,-0.7711221584
SRX3644664,-0.8963240847
SRX3644665,-1.7377248780999999
SRX3644666,-1.1207387965
SRX3644667,-1.2507022191
SRX3644668,-0.36182473870000004
SRX3644669,-0.7675385951
SRX3644670,-0.730432725
SRX3644671,-1.9668883171
SRX3644672,-0.4269018338
SRX3644673,-1.4540632505
