k,name,in_iM,gene_weight,regulator,function,category
11,Chromium,False,-0.015254852194339037,,,
3,Cadmium,False,-0.010058901952579618,,,
7,Zinc - Steady,False,-0.007018347014673054,,,
6,Iron,False,-0.0053258639154955744,,,
14,UC-7,False,0.0046734190080314885,,,
5,Lead,False,0.0036213744548149406,,,
4,UC-4,False,-0.0033845390332862733,,,
1,UC-2,False,0.002965227225795389,,,
12,Zinc - Intermediate,False,0.0022102795325286955,,,
0,UC-1,False,-0.0016975230444222686,,,
9,UC-5,False,-0.0011975694500703743,,,
10,Copper,False,-0.0007778883678838611,,,
13,UC-6,False,0.0005498426128178835,,,
8,Zinc - Fast,False,-0.0005094754375750198,,,
2,UC-3,False,-0.0002859213389456272,,,
