,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.05684572623182859,2.0,0.0,0.0401959985,1.0,-0.0401959985,,,,,,,,
1,fur__wt_dpd,0.9932725915,0.04902634074846226,2.0,2.0,0.9586057335,3.0,1.0279394495,,,,,,,,
2,fur__wt_fe,-0.9994781075000001,0.36347341849659753,2.0,4.0,-0.7424635885,5.0,-1.2564926265,,,,,,,,
3,fur__delfur_dpd,1.003082471,0.08858059230445348,2.0,6.0,0.9404465335000001,7.0,1.0657184085,,,,,,,,
4,fur__delfur_fe2,1.506525054,0.03368108202842547,2.0,8.0,1.5303411755,9.0,1.4827089325,,,,,,,,
5,acid__wt_ph5,-0.458824135,0.06111451855614324,2.0,10.0,-0.41560964450000004,11.0,-0.5020386255,,,,,,,,
6,acid__delgadx_ph5,-0.7975103955,,1.0,12.0,-0.7975103955,,,,,,,,,,
7,acid__delgadw_ph5,-2.560683513,0.26129419829627704,2.0,13.0,-2.3759206135,14.0,-2.7454464124999998,,,,,,,,
8,acid__delgade_ph5,-0.5502748375000001,0.2670155385628934,2.0,15.0,-0.3614663395,16.0,-0.7390833355,,,,,,,,
9,oxidative__wt_pq,1.2637612255000001,0.2303439555857264,2.0,17.0,1.1008834525,18.0,1.4266389985,,,,,,,,
10,oxidative__deloxyr_pq,1.7705286725,0.0006467693595477469,2.0,19.0,1.7700713375000001,20.0,1.7709860075,,,,,,,,
11,oxidative__delsoxr_pq,1.273327326,0.018738391219733516,2.0,21.0,1.2600772825,22.0,1.2865773695,,,,,,,,
12,oxidative__delsoxs_pq,1.384249489,0.10568380121401334,2.0,23.0,1.4589792215,24.0,1.3095197565,,,,,,,,
13,nac_ntrc__wt_csn,0.135170303,0.14886807099114643,2.0,25.0,0.029904680500000003,26.0,0.2404359255,,,,,,,,
14,nac_ntrc__wt_cytd,0.674683725,0.04542414152230601,2.0,27.0,0.7068034435,28.0,0.6425640065,,,,,,,,
15,nac_ntrc__wt_gln,-1.058444597,0.19746024251910588,2.0,29.0,-0.9188191205,30.0,-1.1980700735,,,,,,,,
16,nac_ntrc__bw_delnac_csn,0.374128128,0.3820219586166502,2.0,31.0,0.10399781050000001,32.0,0.6442584455,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,-0.14449410950000002,0.07713244371448212,2.0,33.0,-0.0899532355,34.0,-0.1990349835,,,,,,,,
18,nac_ntrc__bw_delnac_gln,0.338782922,0.029640480133467484,2.0,35.0,0.3178239375,36.0,0.3597419065,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.12111120850000001,0.21009458819036184,2.0,37.0,0.0274480995,38.0,-0.2696705165,,,,,,,,
20,misc__wt_no_te,1.396178605,0.05724750430489879,2.0,39.0,1.3556985065,40.0,1.4366587035,,,,,,,,
21,misc__bw_delcbl,0.7919021395,0.022762365498731844,2.0,41.0,0.7758067165,42.0,0.8079975625,,,,,,,,
