,BSU38050
M9exp_1,8.1481
M9exp_2,7.9465
M9exp_3,7.9546
M9tran_1,9.6416
M9tran_2,9.028
M9tran_3,9.7917
M9stat_1,8.7918
M9stat_2,8.6163
M9stat_3,8.3946
MG-0.1_1,9.5552
MG-0.1_2,8.8637
MG-0.1_3,10.1178
MG-0.2_2,9.4201
MG-0.2_3,9.4492
MG+5_1,8.0212
MG+5_2,7.9019
MG+5_3,8.2025
MG+10_1,8.1444
MG+10_2,7.862999999999999
MG+10_3,8.0408
MG+15_1,7.6693
MG+15_2,8.4424
MG+15_3,8.0691
MG+25_1,7.8981
MG+25_2,7.6328
MG+25_3,8.1036
MG+45_1,7.7404
MG+45_2,7.88
MG+45_3,8.5068
MG+60_2,8.2458
MG+60_3,8.3153
MG+90_2,7.7976
MG+90_3,8.4983
MG+120_1,9.2588
MG+120_2,9.4445
MG+120_3,8.9491
MG+150_1,9.4509
MG+150_3,8.9031
GM-0.1_1,8.753
GM-0.1_2,9.1695
GM-0.1_3,8.8324
GM-0.2_1,8.9221
GM-0.2_2,9.2101
GM-0.2_3,8.6432
GM+5_1,8.3944
GM+5_2,9.0253
GM+5_3,8.767999999999999
GM+10_2,8.1503
GM+10_3,7.537000000000001
GM+15_1,7.8227
GM+15_2,7.7445
GM+15_3,7.6923
GM+25_1,7.7284
GM+25_2,7.691
GM+25_3,7.7485
GM+45_1,7.8409
GM+45_2,7.1486
GM+45_3,8.2313
GM+60_1,7.6482
GM+60_2,7.3522
GM+60_3,7.8581
GM+90_1,8.157
GM+90_2,8.2042
GM+90_3,8.0284
GM+120_1,8.3473
GM+120_3,8.3685
GM+150_1,8.3957
GM+150_2,8.5601
GM+150_3,8.2838
BT_1,9.1391
BT_2,8.6182
B36_1,7.7472
B36_2,7.3694
B60_1,8.6547
B60_2,8.2185
S0_1,9.5821
S0_2,10.1754
S0_3,10.2853
S1_1,9.9223
S1_2,10.0406
S1_3,10.5344
S2_1,8.9287
S2_2,9.254
S2_3,8.6295
S3_1,8.6893
S3_2,8.999
S4_1,9.1309
S4_2,8.8606
S4_3,8.6772
S5_1,8.6616
S5_2,8.9972
S5_3,8.9231
S6_1,8.5863
S6_2,7.5913
S6_3,8.8178
S6/t_1,8.9225
S6/t_2,7.6187
S6_4,8.3145
S6_5,8.6044
S6_6,8.6139
S7_4,8.76
S7_5,8.6873
S7_6,8.8718
S8_4,8.6304
S8_5,8.713
G135_1,9.7449
G135_3,8.193999999999999
G150_1,14.7622
G150_2,13.7366
G150_3,14.6557
G180_1,8.4
G180_2,8.9672
G180_3,8.4019
T-5.40H_1,8.9646
T-4.40H_1,8.783999999999999
T-3.40H_1,8.9498
T-2.40H_1,8.9741
T-1.40H_1,9.095
