,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,RichMedia__BHIN_Growth_Late,-2.1564874395,0.095553068924925,2.0,0.0,-2.2240536625000003,1.0,-2.0889212165
1,RichMedia__BHIN_Growth_Mid,-2.1380188385,0.007930916728856166,2.0,2.0,-2.1324108335,3.0,-2.1436268435
2,RichMedia__BHIN_Growth_Stat,-2.2146666655000002,0.07431288653719911,2.0,4.0,-2.2672138115,5.0,-2.1621195195
3,RichMedia__LBv2_Growth_Late,-0.8342155524999999,0.3677084818274498,2.0,6.0,-0.5742063914999997,7.0,-1.0942247135
4,RichMedia__LBv2_Growth_Mid,0.0,0.02022412863302359,2.0,8.0,-0.0143006185,9.0,0.0143006185
5,RichMedia__LBv2_Growth_Stat,-3.6001764649999997,1.2298589981568464,2.0,10.0,-2.7305348275,11.0,-4.4698181025
6,RichMedia__MHB_Rich_Mid,-0.7245137124999999,0.9610820785223283,2.0,12.0,-0.0449260574999996,13.0,-1.4041013675
7,RichMedia__NBO_Rich_Mid,0.6644984599999998,0.5909020951529651,2.0,14.0,1.0823293385,15.0,0.2466675814999996
8,Carbon__M9Na_Arabinose_Mid,0.7342439334999993,0.1425472710512832,2.0,16.0,0.8350400754999985,17.0,0.6334477915000001
9,Carbon__M9Na_Galactose_Mid,-1.1461191015000005,0.3504277212335607,2.0,18.0,-0.8983292835000007,19.0,-1.3939089195000005
10,Carbon__M9Na_GlcNAcGrowth_Late,-0.9223577090000008,0.16070222846586119,2.0,20.0,-1.035991344500001,21.0,-0.8087240735000005
11,Carbon__M9Na_GlcNAcGrowth_Mid,-0.8532393395000009,0.019074491093646628,2.0,22.0,-0.8667270415000008,23.0,-0.8397516375000009
12,Carbon__M9Na_GlcNAcGrowth_Stat,-3.3791182340000008,0.06922118526124926,2.0,24.0,-3.330171464500001,25.0,-3.4280650035000004
13,Carbon__M9Na_GlcNAc_Mid,-0.3795917790000005,0.0526471566819538,2.0,26.0,-0.3423646175000003,27.0,-0.4168189405000007
14,Carbon__M9Na_Gluconate_Mid,-1.2812706180000006,0.4803365255952681,2.0,28.0,-0.941621403500001,29.0,-1.6209198325000005
15,Carbon__M9Na_Glucosamine_Mid,-1.7245198855000008,0.3063540087064309,2.0,30.0,-1.507894888500001,31.0,-1.9411448825000008
16,Carbon__M9Na_Glycerol_Mid,-0.5349036650000007,0.01985283251907678,2.0,32.0,-0.5208655925000008,33.0,-0.5489417375000007
17,Carbon__M9Na_Maltose_Mid,0.7775952614999992,0.3122278231153819,2.0,34.0,0.9983736724999996,35.0,0.5568168504999988
18,Carbon__M9Na_Mannitol_Mid,0.3956297614999995,0.07158163851160483,2.0,36.0,0.3450138994999996,37.0,0.4462456234999994
19,Carbon__M9Na_Trehalose_Mid,-0.48190271850000066,0.43475668905924003,2.0,38.0,-0.7893221215000006,39.0,-0.1744833155000007
20,Carbon__M9Na_ethanol_Mid,-3.8583789520000007,0.21747999112941552,2.0,40.0,-4.012160528500001,41.0,-3.704597375500001
21,Carbon__M9Na_fructose_Mid,-1.3298294045000008,0.06257403857130778,2.0,42.0,-1.374075931500001,43.0,-1.2855828775000004
22,Carbon__M9Na_fumarate_Mid,-0.8842418515000006,0.4975286835881543,2.0,44.0,-0.5324359455000005,45.0,-1.2360477575000006
23,Carbon__M9Na_glucoseGrowth_Late,0.17749455849999896,0.3205845355062375,2.0,46.0,-0.0491929405000011,47.0,0.404182057499999
24,Carbon__M9Na_glucoseGrowth_Mid,-4.510281037539698e-16,0.07057752496201007,2.0,48.0,0.0499058464999997,49.0,-0.0499058465000006
25,Carbon__M9Na_glucoseGrowth_Stat,-0.7311831825000006,0.11646678859705835,2.0,50.0,-0.6488287265000006,51.0,-0.8135376385000006
26,Carbon__M9Na_ribose_Mid,-0.7224531205000009,0.15049637456655277,2.0,52.0,-0.6160361135000008,53.0,-0.828870127500001
27,Carbon__M9Na_succinate_Mid,-0.6858411115000003,0.3856129940409452,2.0,54.0,-0.4131715485000002,55.0,-0.9585106745000004
28,Carbon__M9Na_sucrose_Mid,-1.0966643205000008,0.07262861333874163,2.0,56.0,-1.1480205055000008,57.0,-1.045308135500001
29,TF__LBv2_HapROver_Late,-0.019842342,0.3794254950430454,2.0,58.0,0.2484519985000002,59.0,-0.2881366825000002
30,TF__LBv2_HapROver_Mid,-1.7096421720000001,0.2685535064185758,2.0,60.0,-1.5197461665,61.0,-1.8995381775
31,TF__LBv2_HapROver_Stat,1.004157512,0.43548820304519337,2.0,62.0,1.3120941735000002,63.0,0.6962208504999996
32,TF__LBv2_LuxOOver_Late,-0.06612276049999985,0.07222591885528316,2.0,64.0,-0.1171941974999999,65.0,-0.0150513234999998
33,TF__LBv2_LuxOOver_Mid,1.2766476229999997,0.2947908039436649,2.0,66.0,1.0681990465000002,67.0,1.4850961994999992
34,TF__LBv2_LuxOOver_Stat,1.1353180249999997,0.49111353863311896,2.0,68.0,1.4825877384999997,69.0,0.7880483114999999
35,TF__LBv2_QstROver_Late,-0.029898473999999897,0.10448175928397621,2.0,70.0,-0.1037782345,71.0,0.0439812865000002
36,TF__LBv2_QstROver_Mid,-1.879136795,0.3970485207748729,2.0,72.0,-2.1598924965000004,73.0,-1.5983810934999996
37,TF__LBv2_QstROver_Stat,0.24585550249999993,0.20958066581022208,2.0,74.0,0.3940514124999996,75.0,0.0976595925000003
38,TF__LBv2_TfoXOver_Late,-3.8827503300000004,0.08397801588093391,2.0,76.0,-3.9421317545,77.0,-3.8233689055
39,TF__LBv2_TfoXOver_Mid,0.9337572275000001,0.09119808876926483,2.0,78.0,0.8692704405000002,79.0,0.9982440145
40,TF__LBv2_TfoXOver_Stat,-0.5729089104999998,0.16028935235186018,2.0,80.0,-0.4595672224999996,81.0,-0.6862505985
41,Stress-I__20-300-T1,-0.20465480549999965,0.23105971098995282,2.0,82.0,-0.0412709170000002,83.0,-0.3680386939999991
42,Stress-I__20-300-T2,-0.06964341249999964,0.15685654904041804,2.0,84.0,0.0412709170000002,85.0,-0.1805577419999995
43,Stress-II-1__LBv2_LowpH_Mid,0.0027596420000000066,0.2705805270017963,2.0,86.0,-0.1885696834999999,87.0,0.1940889674999999
44,Stress-II-1__LBv2_highSalt_Mid,-1.7816867569999997,0.06724069513265815,2.0,88.0,-1.8292331084999995,89.0,-1.7341404054999998
45,Stress-II-2__M9Na_glucoseKanamycin_Mid,-0.43984906150000036,0.2517217876221187,2.0,90.0,-0.2618548785000003,91.0,-0.6178432445000004
46,Stress-III__R_wt,-4.579669976578771e-16,0.1963119810095251,2.0,92.0,0.1388135329999995,93.0,-0.1388135330000004
47,Stress-III__R_s,0.891722219,0.08517189284896902,2.0,94.0,0.951947842,95.0,0.831496596
48,Competence-condition__OSS_TfoXOver_Stat,-2.7681922530000005,0.22729316954124745,2.0,96.0,-2.9289127945000004,97.0,-2.607471711500001
49,Competence-condition__OSS_VectorOnly_Stat,-4.440892098500626e-16,0.375706085089732,2.0,98.0,-0.2656643205,99.0,0.2656643204999991
50,Competence-Recovery__LBv2_TfoXOver_Recov,1.0987292705000002,0.1839862485573839,2.0,100.0,1.2288271945,101.0,0.9686313465000004
51,Competence-Recovery__LBv2_VectorOnly_Recov,0.0,0.35522650776804426,2.0,102.0,0.2511830724999999,103.0,-0.2511830724999999
