,PN96_RS01725
SBRG_BHIN_Growth_Late_1,-1.994499733
SBRG_BHIN_Growth_Late_2,-1.3603561879999997
SBRG_BHIN_Growth_Mid_1,-1.5309602039999994
SBRG_BHIN_Growth_Mid_2,-2.3896272519999995
SBRG_BHIN_Growth_Stat_1,-1.6938598069999995
SBRG_BHIN_Growth_Stat_2,-1.820479043
SBRG_LBv2_Growth_Late_1,-0.1948659689999994
SBRG_LBv2_Growth_Late_2,-0.359556499
SBRG_LBv2_Growth_Mid_1,0.2705568490000001
SBRG_LBv2_Growth_Mid_2,-0.2705568489999992
SBRG_LBv2_Growth_Stat_1,-2.249990345
SBRG_LBv2_Growth_Stat_2,-2.317696793
SBRG_MHB_Rich_Mid_1,0.4798336629999999
SBRG_MHB_Rich_Mid_2,-0.0157069849999995
SBRG_NBO_Rich_Mid_1,0.7879561080000004
SBRG_NBO_Rich_Mid_2,0.1499344470000005
SBRG_M9Na_Arabinose_Mid_1,-0.9061656625000004
SBRG_M9Na_Arabinose_Mid_2,0.3861813054999992
SBRG_M9Na_Galactose_Mid_1,0.2681756564999995
SBRG_M9Na_Galactose_Mid_2,0.1878201754999997
SBRG_M9Na_GlcNAcGrowth_Late_1,-1.3398001105000006
SBRG_M9Na_GlcNAcGrowth_Late_2,-1.0117630325000002
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.5256601015000006
SBRG_M9Na_GlcNAcGrowth_Mid_2,-0.5823507105000001
SBRG_M9Na_GlcNAcGrowth_Stat_1,-3.954071710500001
SBRG_M9Na_GlcNAcGrowth_Stat_2,-4.1836488235
SBRG_M9Na_GlcNAc_Mid_1,-0.0765111825000008
SBRG_M9Na_GlcNAc_Mid_2,-0.8645122885000003
SBRG_M9Na_Gluconate_Mid_1,-1.4637361785000005
SBRG_M9Na_Gluconate_Mid_2,-1.4052263875000008
SBRG_M9Na_Glucosamine_Mid_1,-2.4753492175000007
SBRG_M9Na_Glucosamine_Mid_2,-2.184635675500001
SBRG_M9Na_Glycerol_Mid_1,-0.5462208165000009
SBRG_M9Na_Glycerol_Mid_2,-0.4764096365000005
SBRG_M9Na_Maltose_Mid_1,-0.1305988845000003
SBRG_M9Na_Maltose_Mid_2,-0.0992620405000002
SBRG_M9Na_Mannitol_Mid_1,-0.3614167775000005
SBRG_M9Na_Mannitol_Mid_2,0.3679261924999997
SBRG_M9Na_Trehalose_Mid_1,-0.1451359595000001
SBRG_M9Na_Trehalose_Mid_2,-0.6731703395000004
SBRG_M9Na_ethanol_Mid_1,-2.378083009500001
SBRG_M9Na_ethanol_Mid_2,-2.2757929515000006
SBRG_M9Na_fructose_Mid_1,-0.3090412935000008
SBRG_M9Na_fructose_Mid_2,-0.2918352225000005
SBRG_M9Na_fumarate_Mid_1,-1.4033171135000009
SBRG_M9Na_fumarate_Mid_2,-1.0266499065000003
SBRG_M9Na_glucoseGrowth_Late_1,-0.3692423415000005
SBRG_M9Na_glucoseGrowth_Late_2,0.108584605499999
SBRG_M9Na_glucoseGrowth_Mid_1,0.1155730854999994
SBRG_M9Na_glucoseGrowth_Mid_2,-0.1155730855000003
SBRG_M9Na_glucoseGrowth_Stat_1,-1.6414584865000004
SBRG_M9Na_glucoseGrowth_Stat_2,-2.3071843365000007
SBRG_M9Na_ribose_Mid_1,0.1240261334999992
SBRG_M9Na_ribose_Mid_2,-0.2250704735000006
SBRG_M9Na_succinate_Mid_1,-0.4981990435000005
SBRG_M9Na_succinate_Mid_2,-0.1346582695000009
SBRG_M9Na_sucrose_Mid_1,-2.6176589555000005
SBRG_M9Na_sucrose_Mid_2,-2.6703947575000004
SBRG_LBv2_HapROver_Late_1,0.1176240420000001
SBRG_LBv2_HapROver_Late_2,-0.3624681789999995
SBRG_LBv2_HapROver_Mid_1,0.9509237270000002
SBRG_LBv2_HapROver_Mid_2,0.6440238860000003
SBRG_LBv2_HapROver_Stat_1,-1.3768952629999998
SBRG_LBv2_HapROver_Stat_2,-1.6647052409999996
SBRG_LBv2_LuxOOver_Late_1,-2.3505994779999995
SBRG_LBv2_LuxOOver_Late_2,-2.3836797149999995
SBRG_LBv2_LuxOOver_Mid_1,-0.8601189349999996
SBRG_LBv2_LuxOOver_Mid_2,-0.2131854289999992
SBRG_LBv2_LuxOOver_Stat_1,0.0139878520000005
SBRG_LBv2_LuxOOver_Stat_2,-0.1168087939999997
SBRG_LBv2_QstROver_Late_1,-1.3332413309999995
SBRG_LBv2_QstROver_Late_2,-1.4146842479999997
SBRG_LBv2_QstROver_Mid_1,-1.7871046169999998
SBRG_LBv2_QstROver_Mid_2,-1.5785303689999997
SBRG_LBv2_QstROver_Stat_1,0.2302450680000003
SBRG_LBv2_QstROver_Stat_2,0.1872250230000007
SBRG_LBv2_TfoXOver_Late_1,-2.8326184809999995
SBRG_LBv2_TfoXOver_Late_2,-2.3191969189999995
SBRG_LBv2_TfoXOver_Mid_1,1.290968093
SBRG_LBv2_TfoXOver_Mid_2,0.7420198320000004
SBRG_LBv2_TfoXOver_Stat_1,0.3868590060000008
SBRG_LBv2_TfoXOver_Stat_2,0.3566751290000001
SRX12193062,0.1766888685000003
SRX12193071,0.0846397264999998
SRX12193063,-0.1766888685000003
SRX12193072,0.1644532415000004
SBRG_LBv2_LowpH_Mid_1,-0.6680521989999999
SBRG_LBv2_LowpH_Mid_2,-0.2280415869999998
SBRG_LBv2_highSalt_Mid_1,-0.4559780549999992
SBRG_LBv2_highSalt_Mid_2,-0.07580951
SBRG_M9Na_glucoseKanamycin_Mid_1,-1.4745596415000009
SBRG_M9Na_glucoseKanamycin_Mid_2,-1.9916400945
SRX8117098,0.0822795919999999
SRX8117099,-0.0822795919999999
SRX8117100,0.0647180489999996
SRX8117101,-0.0104562570000004
SBRG_OSS_TfoXOver_Stat_1,0.7396272924999998
SBRG_OSS_TfoXOver_Stat_2,0.0035698124999994
SBRG_OSS_VectorOnly_Stat_1,-0.0083501965000003
